Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Middle Tame Valley Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[579, 1, 'Jan', 0, None, None]","[1451, 1, 'Dec', 0, None, None]","[514, 2, 'Nov', 0, None, None]","[2917, 1, 'Feb', 0, None, None]","[1762, 2, 'Nov', 0, None, None]","[526, 1, 'Sep', 0, None, None]","[2100, 1, 'Jan', 0, None, None]","[1752, 2, 'Jan', 0, None, None]","[1352, 2, 'Feb', 0, None, None]","[548, 1, 'Sep', 0, None, None]","[359, 2, 'Jan', 0, None, None]","[237, 2, 'Jan', 0, None, None]","[140, 2, 'Nov', 0, None, None]","[45, 1, 'Feb', 0, None, None]","[35, 1, 'Aug', 0, None, None]","[292, 1, 'Feb', 0, None, None]","[241, 1, 'Feb', 0, None, None]","[475, 1, 'Feb', 0, None, None]","[254, 1, 'Feb', 0, None, None]","[220, 1, 'Feb', 0, None, None]","[272, 1, 'Nov', 0, None, None]","[86, 1, 'Dec', 0, None, None]","[390, 1, 'Feb', 0, None, None]","[430, 1, 'Nov', 0, None, None]","[336, 1, 'Feb', 0, None, None]","[410, 1, 'Dec', 0, None, None]","[790, 1, 'Jan', 0, None, None]",2020-01-19 18:03:23
Cotswold Water Park (West),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3600, 1, 'Jan', 0, None, None]","[6470, 1, 'Dec', 0, None, None]","[1800, 1, 'Aug', 0, None, None]","[1872, 1, 'Dec', 0, None, None]","[1605, 2, 'Nov', 0, None, None]","[1224, 1, 'Dec', 0, None, None]","[3835, 1, 'Nov', 0, None, None]","[4285, 1, 'Jan', 0, None, None]","[1619, 1, 'Nov', 0, None, None]","[513, 1, 'Feb', 0, None, None]","[285, 1, 'Nov', 0, None, None]","[327, 1, 'Sep', 0, None, None]","[1611, 1, 'Jan', 0, None, None]","[1270, 1, 'Dec', 0, None, None]","[1163, 1, 'Jan', 0, None, None]","[1926, 2, 'Jan', 0, None, None]","[1907, 1, 'Feb', 0, None, None]","[1854, 1, 'Nov', 0, None, None]","[1004, 1, 'Nov', 0, None, None]","[1349, 1, 'Jan', 0, None, None]","[414, 1, 'Dec', 0, None, None]","[489, 1, 'Jan', 0, None, None]","[424, 1, 'Dec', 0, None, None]","[510, 1, 'Dec', 0, None, None]",nan,nan,nan,2020-01-19 18:03:23
Bann Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3211, 1, 'Sep', 0, None, None]","[3784, 1, 'Feb', 0, None, None]","[1572, 1, 'Jan', 0, None, None]","[6000, 1, 'Dec', 0, None, None]","[2250, 1, 'Dec', 0, None, None]","[200, 1, 'Oct', 0, None, None]",nan,nan,"[900, 1, 'Nov', 0, None, None]","[150, 1, 'Oct', 0, None, None]","[1150, 1, 'Jan', 0, None, None]","[850, 1, 'Nov', 0, None, None]",nan,"[2500, 1, 'Dec', 0, None, None]","[450, 1, 'Feb', 0, None, None]","[2500, 1, 'Dec', 0, None, None]","[650, 1, 'Feb', 0, None, None]","[810, 1, 'Jan', 0, None, None]","[510, 1, 'Feb', 0, None, None]","[550, 1, 'Dec', 0, None, None]","[1460, 1, 'Jan', 0, None, None]","[510, 1, 'Dec', 0, None, None]","[650, 1, 'Dec', 0, None, None]","[800, 1, 'Feb', 0, None, None]","[390, 1, 'Feb', 0, None, None]","[2000, 1, 'Jan', 0, None, None]","[520, 1, 'Nov', 0, None, None]","[1285, 1, 'Jan', 0, None, None]","[840, 1, 'Jan', 0, None, None]","[700, 1, 'Dec', 0, None, None]","[510, 1, 'Oct', 0, None, None]","[930, 1, 'Jan', 0, None, None]","[436, 1, 'Dec', 0, None, None]","[825, 1, 'Jan', 0, None, None]","[590, 1, 'Nov', 0, None, None]","[700, 1, 'Jan', 0, None, None]","[347, 1, 'Dec', 0, None, None]","[308, 1, 'Dec', 0, None, None]","[230, 1, 'Dec', 0, None, None]","[604, 1, 'Jan', 0, None, None]","[169, 1, 'Dec', 0, None, None]","[297, 1, 'Jan', 0, None, None]","[311, 1, 'Jan', 0, None, None]","[620, 1, 'Feb', 0, None, None]","[542, 1, 'Jan', 0, None, None]","[264, 1, 'Jan', 0, None, None]","[380, 1, 'Nov', 0, None, None]","[520, 1, 'Nov', 0, None, None]",2020-01-19 18:03:23
Loch Bhasapoll (Tiree),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[885, 1, 'Feb', 0, None, None]","[120, 2, 'Jul', 0, None, None]","[200, 1, 'Feb', 0, None, None]","[280, 1, 'Nov', 0, None, None]","[790, 1, 'Feb', 0, None, None]","[88, 1, 'Oct', 0, None, None]","[228, 1, 'Nov', 0, None, None]","[31, 1, 'Mar', 0, None, None]","[452, 1, 'Feb', 0, None, None]","[190, 1, 'Dec', 0, None, None]","[90, 1, 'Feb', 0, None, None]","[49, 1, 'Feb', 0, None, None]","[175, 1, 'Nov', 0, None, None]","[191, 1, 'Jan', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[12, 1, 'May', 0, None, None]","[1350, 1, 'Feb', 0, None, None]","[425, 1, 'Feb', 0, None, None]","[180, 1, 'Jul', 0, None, None]","[285, 1, 'Jan', 0, None, None]","[65, 1, 'Feb', 0, None, None]",2020-01-19 18:03:23
Christchurch Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[256, 1, 'Feb', 0, None, None]","[150, 1, 'Jan', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[235, 1, 'Dec', 0, None, None]","[400, 1, 'Jul', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,"[363, 1, 'Feb', 0, None, None]","[450, 1, 'Nov', 0, None, None]","[1250, 1, 'Oct', 0, None, None]","[1500, 1, 'Dec', 0, None, None]","[287, 1, 'Dec', 0, None, None]","[1267, 1, 'Jan', 0, None, None]","[700, 1, 'Oct', 0, None, None]","[450, 1, 'Dec', 0, None, None]","[1650, 2, 'Dec', 0, None, None]","[2600, 1, 'Dec', 0, None, None]","[3250, 1, 'Feb', 0, None, None]","[2210, 1, 'Jan', 0, None, None]","[450, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,"[1280, 1, 'Nov', 0, None, None]","[821, 1, 'Dec', 0, None, None]","[1700, 1, 'Jan', 0, None, None]","[690, 1, 'Dec', 0, None, None]","[1920, 1, 'Jan', 0, None, None]","[2400, 1, 'Feb', 0, None, None]","[910, 1, 'Jan', 0, None, None]","[692, 1, 'Dec', 0, None, None]","[600, 1, 'Jan', 0, None, None]","[572, 1, 'Dec', 0, None, None]","[365, 1, 'Nov', 0, None, None]","[580, 1, 'Jan', 0, None, None]","[620, 1, 'Dec', 0, None, None]","[250, 2, 'Feb', 0, None, None]","[144, 1, 'Sep', 0, None, None]","[443, 1, 'Dec', 0, None, None]","[791, 1, 'Dec', 0, None, None]","[686, 1, 'Dec', 0, None, None]","[237, 1, 'Feb', 0, None, None]",2020-01-19 18:03:23
Henfield Rye Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[70, 1, 'Dec', 0, None, None]","[100, 1, 'Mar', 0, None, None]","[700, 1, 'Feb', 0, None, None]","[800, 1, 'Feb', 0, None, None]","[600, 1, 'Jan', 0, None, None]",2020-01-19 18:03:23
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[200, 1, 'Feb', 0, None, None]","[450, 2, 'Jan', 0, None, None]","[800, 2, 'Jan', 0, None, None]","[200, 2, 'Nov', 0, None, None]","[262, 2, 'Nov', 0, None, None]","[1000, 2, 'Jan', 0, None, None]","[150, 1, 'Dec', 0, None, None]","[200, 2, 'Dec', 0, None, None]","[400, 2, 'Nov', 0, None, None]","[147, 1, 'Jan', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[130, 1, 'Jan', 0, None, None]","[800, 1, 'Jan', 0, None, None]","[1200, 1, 'Dec', 0, None, None]",nan,"[300, 1, 'Feb', 0, None, None]","[300, 1, 'Oct', 0, None, None]","[130, 1, 'Feb', 0, None, None]","[80, 1, 'Feb', 0, None, None]","[300, 1, 'Feb', 0, None, None]","[500, 1, 'Feb', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[1000, 1, 'Dec', 0, None, None]","[500, 1, 'Jan', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[650, 1, 'Feb', 0, None, None]",2020-01-19 18:03:23
Upper Lough Erne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1070, 1, 'Feb', 0, None, None]","[961, 1, 'Dec', 0, None, None]","[2477, 1, 'Jan', 0, None, None]","[1218, 1, 'Nov', 0, None, None]","[1335, 1, 'Dec', 0, None, None]","[1591, 1, 'Jan', 0, None, None]","[1210, 1, 'Jan', 0, None, None]","[1430, 1, 'Jan', 0, None, None]","[1606, 1, 'Dec', 0, None, None]","[635, 1, 'Jan', 0, None, None]","[403, 1, 'Dec', 0, None, None]","[1234, 1, 'Dec', 0, None, None]","[1019, 1, 'Jan', 0, None, None]","[2043, 1, 'Jan', 0, None, None]","[782, 1, 'Jan', 0, None, None]","[589, 1, 'Jan', 0, None, None]","[263, 1, 'Feb', 0, None, None]","[204, 1, 'Feb', 0, None, None]","[84, 1, 'Jan', 0, None, None]","[481, 1, 'Jan', 0, None, None]","[262, 1, 'Jan', 0, None, None]","[114, 1, 'Nov', 0, None, None]","[1217, 1, 'Feb', 0, None, None]","[228, 1, 'Feb', 0, None, None]","[425, 1, 'Dec', 0, None, None]","[271, 1, 'Dec', 0, None, None]",2020-01-19 18:03:23
Yar Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[157, 1, 'Dec', 0, None, None]","[100, 1, 'Dec', 0, None, None]","[110, 1, 'Dec', 0, None, None]","[180, 1, 'Oct', 0, None, None]","[177, 1, 'Jan', 0, None, None]","[400, 1, 'Jan', 0, None, None]","[250, 1, 'Oct', 0, None, None]","[200, 1, 'Jan', 0, None, None]","[324, 2, 'Jan', 0, None, None]","[280, 1, 'Dec', 0, None, None]","[934, 1, 'Dec', 0, None, None]","[277, 1, 'Dec', 0, None, None]","[360, 1, 'Feb', 0, None, None]","[324, 1, 'Nov', 0, None, None]","[205, 1, 'Feb', 0, None, None]","[636, 1, 'Jan', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[374, 1, 'Dec', 0, None, None]","[153, 1, 'Jan', 0, None, None]","[148, 1, 'Dec', 0, None, None]","[77, 1, 'Oct', 0, None, None]","[117, 1, 'Feb', 0, None, None]","[156, 1, 'Dec', 0, None, None]","[556, 1, 'Jan', 0, None, None]","[342, 1, 'Jan', 0, None, None]","[240, 1, 'Nov', 0, None, None]","[141, 1, 'Dec', 0, None, None]","[197, 1, 'Feb', 0, None, None]","[705, 1, 'Feb', 0, None, None]","[232, 1, 'Dec', 0, None, None]","[601, 1, 'Jan', 0, None, None]","[472, 1, 'Dec', 0, None, None]",2020-01-19 18:03:23
Sutton North Fen Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[530, 1, 'Aug', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[680, 1, 'Nov', 0, None, None]","[96, 1, 'Sep', 0, None, None]",nan,"[450, 1, 'Oct', 0, None, None]",2020-01-19 18:03:23
Branston Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[500, 1, 'Feb', 0, None, None]","[315, 1, 'Feb', 0, None, None]","[500, 1, 'Dec', 0, None, None]",nan,nan,2020-01-19 18:03:23
Spade Oak Gravel Pit (Little Marlow),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[62, 1, 'Feb', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[10, 1, 'Jul', 0, None, None]","[87, 1, 'Oct', 0, None, None]","[118, 1, 'Mar', 0, None, None]","[254, 1, 'Jul', 0, None, None]","[77, 1, 'Oct', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[239, 1, 'Feb', 0, None, None]","[124, 1, 'Sep', 0, None, None]","[421, 1, 'Nov', 0, None, None]","[496, 1, 'Feb', 0, None, None]","[942, 1, 'Jan', 0, None, None]","[1069, 1, 'Jan', 0, None, None]","[2063, 1, 'Jan', 0, None, None]","[1184, 1, 'Feb', 0, None, None]","[1042, 1, 'Jan', 0, None, None]","[865, 1, 'Jan', 0, None, None]","[620, 1, 'Nov', 0, None, None]","[865, 1, 'Nov', 0, None, None]","[1120, 1, 'Dec', 0, None, None]","[670, 1, 'Jan', 0, None, None]","[850, 1, 'Jan', 0, None, None]","[385, 1, 'Nov', 0, None, None]","[377, 1, 'Nov', 0, None, None]","[450, 1, 'Jan', 0, None, None]","[122, 1, 'Oct', 0, None, None]",2020-01-19 18:03:23
North Warren and Thorpeness Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[370, 1, 'Feb', 0, None, None]","[700, 1, 'Feb', 0, None, None]","[330, 1, 'Nov', 0, None, None]","[1200, 1, 'Jan', 0, None, None]","[700, 1, 'Mar', 0, None, None]","[440, 1, 'Feb', 0, None, None]","[2500, 1, 'Dec', 0, None, None]","[650, 1, 'Jan', 0, None, None]","[1055, 1, 'Feb', 0, None, None]",nan,"[2860, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1000, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[2530, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1100, 1, 'Feb', 0, None, None]","[1140, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1625, 1, 'Feb', 0, None, None]","[1300, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[443, 1, 'Dec', 0, None, None]","[330, 1, 'Dec', 0, None, None]","[740, 1, 'Jan', 0, None, None]","[179, 1, 'Dec', 0, None, None]","[250, 1, 'Feb', 0, None, None]","[750, 1, 'Jan', 0, None, None]","[530, 1, 'Dec', 0, None, None]","[300, 1, 'Feb', 0, None, None]","[150, 2, 'Dec', 0, None, None]","[160, 1, 'Feb', 0, None, None]",2020-01-19 18:03:23
Mersehead RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[670, 1, 'Dec', 0, None, None]","[300, 1, 'Oct', 0, None, None]",nan,nan,nan,"[353, 1, 'Feb', 0, None, None]","[750, 1, 'Dec', 0, None, None]","[740, 1, 'Dec', 0, None, None]","[671, 1, 'Nov', 0, None, None]","[520, 1, 'Jan', 0, None, None]","[450, 1, 'Nov', 0, None, None]",nan,"[740, 1, 'Feb', 0, None, None]","[700, 1, 'Nov', 0, None, None]",nan,"[1113, 1, 'Nov', 0, None, None]","[1280, 1, 'Nov', 0, None, None]","[541, 1, 'Dec', 0, None, None]","[227, 1, 'Nov', 0, None, None]","[630, 1, 'Jan', 0, None, None]","[330, 1, 'Nov', 0, None, None]","[341, 1, 'Feb', 0, None, None]",nan,nan,2020-01-19 18:03:23
River Arun - Arundel to Littlehampton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]",nan,"[2, 1, 'Apr', 0, None, None]","[62, 1, 'Jan', 0, None, None]","[40, 1, 'Jan', 0, None, None]","[70, 1, 'Feb', 0, None, None]","[40, 1, 'Nov', 0, None, None]",nan,nan,"[500, 1, 'Nov', 0, None, None]","[210, 1, 'Jan', 0, None, None]","[586, 1, 'Dec', 0, None, None]",2020-01-19 18:03:23
Alnmouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[560, 1, 'Nov', 0, None, None]","[646, 1, 'Sep', 0, None, None]","[640, 1, 'Jan', 0, None, None]","[785, 1, 'Nov', 0, None, None]","[532, 1, 'Sep', 0, None, None]","[808, 1, 'Nov', 0, None, None]","[272, 1, 'Jan', 0, None, None]","[651, 1, 'Nov', 0, None, None]","[475, 1, 'Oct', 0, None, None]","[100, 1, 'Dec', 0, None, None]","[325, 1, 'Jan', 0, None, None]","[475, 1, 'Aug', 0, None, None]","[435, 1, 'Jul', 0, None, None]","[605, 1, 'Nov', 0, None, None]","[114, 1, 'Nov', 0, None, None]","[322, 1, 'Sep', 0, None, None]","[368, 1, 'Sep', 0, None, None]","[230, 1, 'Oct', 0, None, None]","[323, 1, 'Sep', 0, None, None]","[225, 1, 'Sep', 0, None, None]","[262, 1, 'Aug', 0, None, None]","[406, 1, 'Aug', 0, None, None]","[933, 1, 'Oct', 0, None, None]",2020-01-19 18:03:23
The Wilderness - Ladybank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[350, 1, 'Sep', 0, None, None]","[154, 1, 'Oct', 0, None, None]","[580, 1, 'Sep', 0, None, None]","[163, 1, 'Oct', 0, None, None]","[468, 1, 'Oct', 0, None, None]","[112, 1, 'Aug', 0, None, None]","[297, 1, 'Aug', 0, None, None]","[355, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[311, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[563, 1, 'Sep', 0, None, None]","[349, 1, 'Sep', 0, None, None]","[550, 1, 'Sep', 0, None, None]",2020-01-19 18:03:23
Teifi Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[35, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[310, 1, 'Feb', 0, None, None]","[38, 1, 'Jan', 0, None, None]","[110, 1, 'Nov', 0, None, None]","[263, 1, 'Dec', 0, None, None]","[76, 1, 'Nov', 0, None, None]","[82, 1, 'Nov', 0, None, None]","[250, 1, 'Jan', 0, None, None]","[62, 1, 'Dec', 0, None, None]","[185, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[150, 2, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[2500, 1, 'Dec', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[470, 2, 'Feb', 0, None, None]","[300, 1, 'Nov', 0, None, None]","[90, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[300, 1, 'Dec', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[235, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[200, 1, 'Feb', 0, None, None]","[1000, 1, 'Dec', 0, None, None]","[420, 1, 'Jan', 0, None, None]","[120, 1, 'Jan', 0, None, None]","[1000, 1, 'Jan', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[420, 1, 'Feb', 0, None, None]","[105, 1, 'Jan', 0, None, None]","[300, 1, 'Jan', 0, None, None]",2020-01-19 18:03:23
Loch Watten,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Mar', 0, None, None]","[152, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[250, 1, 'Oct', 0, None, None]","[30, 1, 'Mar', 0, None, None]","[600, 1, 'Oct', 0, None, None]","[500, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[35, 1, 'Feb', 0, None, None]",nan,"[230, 1, 'Feb', 0, None, None]","[40, 1, 'Oct', 0, None, None]","[60, 1, 'Nov', 0, None, None]","[109, 1, 'Jan', 0, None, None]","[55, 1, 'Dec', 0, None, None]","[35, 1, 'Nov', 0, None, None]","[43, 1, 'Feb', 0, None, None]","[253, 1, 'Mar', 0, None, None]","[120, 1, 'Feb', 0, None, None]","[400, 1, 'Sep', 0, None, None]","[139, 1, 'Feb', 0, None, None]","[214, 1, 'Feb', 0, None, None]","[639, 1, 'Jan', 0, None, None]","[1000, 1, 'Nov', 0, None, None]","[300, 1, 'Oct', 0, None, None]","[35, 1, 'Nov', 0, None, None]","[120, 1, 'Oct', 0, None, None]",2020-01-19 18:03:23
Blackmoorfoot Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[34, 1, 'Jun', 0, None, None]","[263, 1, 'Aug', 0, None, None]","[398, 1, 'Nov', 0, None, None]","[318, 1, 'Aug', 0, None, None]","[478, 1, 'Nov', 0, None, None]","[167, 1, 'Sep', 0, None, None]","[210, 1, 'Feb', 0, None, None]","[117, 1, 'Jul', 0, None, None]","[230, 1, 'Aug', 0, None, None]","[71, 1, 'Jun', 0, None, None]","[375, 1, 'Jul', 0, None, None]","[250, 1, 'Aug', 0, None, None]","[220, 1, 'Sep', 0, None, None]","[300, 1, 'Sep', 0, None, None]","[169, 1, 'Sep', 0, None, None]","[160, 1, 'Nov', 0, None, None]","[90, 1, 'Jul', 0, None, None]","[210, 1, 'Sep', 0, None, None]","[300, 1, 'Aug', 0, None, None]","[150, 1, 'Aug', 0, None, None]","[300, 1, 'Nov', 0, None, None]","[480, 1, 'Sep', 0, None, None]","[475, 1, 'Sep', 0, None, None]","[450, 1, 'Dec', 0, None, None]","[380, 1, 'Jul', 0, None, None]",2020-01-19 18:03:23
