Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Dee Estuary (England and Wales),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[5467, 1, 'Sep', 0, None, None]","[7590, 2, 'Aug', 0, None, None]","[9018, 1, 'Sep', 0, None, None]","[5921, 1, 'Sep', 0, None, None]","[5204, 1, 'Oct', 0, None, None]","[11731, 1, 'Sep', 0, None, None]","[7623, 1, 'Sep', 0, None, None]","[500, 2, 'Jan', 0, None, None]","[1200, 2, 'Dec', 0, None, None]","[3425, 1, 'Dec', 0, None, None]","[6955, 1, 'Oct', 0, None, None]","[4380, 1, 'Nov', 0, None, None]","[3430, 1, 'Nov', 0, None, None]","[3470, 1, 'Oct', 0, None, None]","[3000, 1, 'Nov', 0, None, None]","[5980, 1, 'Sep', 0, None, None]","[9220, 1, 'Nov', 0, None, None]","[10310, 1, 'Oct', 0, None, None]","[9920, 1, 'Sep', 0, None, None]","[8075, 1, 'Sep', 0, None, None]","[7532, 1, 'Sep', 0, None, None]","[9322, 1, 'Mar', 0, None, None]","[7405, 1, 'Sep', 0, None, None]","[8015, 1, 'Oct', 0, None, None]","[10277, 1, 'Oct', 0, None, None]","[9173, 1, 'Sep', 0, None, None]","[8643, 1, 'Sep', 0, None, None]","[7570, 1, 'Feb', 0, None, None]","[9780, 1, 'Sep', 0, None, None]","[7248, 1, 'Oct', 0, None, None]","[11991, 1, 'Sep', 0, None, None]","[8295, 1, 'Mar', 0, None, None]","[10683, 1, 'Oct', 0, None, None]","[11014, 1, 'Sep', 0, None, None]","[10208, 1, 'Aug', 0, None, None]","[12367, 1, 'Sep', 0, None, None]","[9384, 1, 'Oct', 0, None, None]","[12994, 1, 'Sep', 0, None, None]","[9203, 1, 'Sep', 0, None, None]","[11235, 1, 'Sep', 0, None, None]","[9494, 1, 'Sep', 0, None, None]","[9346, 1, 'Oct', 0, None, None]","[9986, 1, 'Sep', 0, None, None]","[7190, 1, 'Mar', 0, None, None]","[9312, 1, 'Sep', 0, None, None]","[8125, 1, 'Nov', 0, None, None]","[7633, 1, 'Sep', 0, None, None]","[12167, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
Morecambe Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[12715, 1, 'Oct', 0, None, None]","[10555, 1, 'Sep', 0, None, None]","[20475, 1, 'Sep', 0, None, None]","[12550, 1, 'Sep', 0, None, None]","[24, 1, 'Aug', 0, None, None]","[8650, 1, 'Jan', 0, None, None]","[8750, 1, 'Jan', 0, None, None]","[7320, 1, 'Jan', 0, None, None]",nan,"[6850, 1, 'Jan', 0, None, None]","[8850, 1, 'Jan', 0, None, None]",nan,"[2454, 1, 'Dec', 0, None, None]","[5816, 1, 'Nov', 0, None, None]","[5995, 1, 'Nov', 0, None, None]","[7802, 1, 'Nov', 0, None, None]","[8759, 2, 'Oct', 0, None, None]","[6575, 1, 'Mar', 0, None, None]","[8263, 1, 'Sep', 0, None, None]","[21158, 1, 'Sep', 0, None, None]","[8167, 1, 'Oct', 0, None, None]","[7542, 1, 'Sep', 0, None, None]","[7389, 1, 'Oct', 0, None, None]","[9580, 1, 'Sep', 0, None, None]","[8884, 1, 'Oct', 0, None, None]","[9483, 1, 'Oct', 0, None, None]","[6759, 1, 'Sep', 0, None, None]","[6968, 1, 'Dec', 0, None, None]","[8467, 1, 'Oct', 0, None, None]","[8398, 1, 'Oct', 0, None, None]","[8604, 1, 'Nov', 0, None, None]","[6274, 1, 'Mar', 0, None, None]","[8816, 1, 'Oct', 0, None, None]","[6715, 1, 'Feb', 0, None, None]","[7106, 1, 'Feb', 0, None, None]","[7283, 1, 'Oct', 0, None, None]","[8172, 1, 'Oct', 0, None, None]","[5802, 1, 'Sep', 0, None, None]","[10302, 1, 'Nov', 0, None, None]","[8814, 1, 'Sep', 0, None, None]","[12979, 1, 'Nov', 0, None, None]","[9643, 1, 'Oct', 0, None, None]","[8150, 1, 'Sep', 0, None, None]","[9399, 1, 'Oct', 0, None, None]","[8681, 1, 'Sep', 0, None, None]","[8403, 1, 'Jan', 0, None, None]","[7420, 1, 'Oct', 0, None, None]","[8070, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
Dee Estuary (English counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[5467, 1, 'Sep', 0, None, None]","[7590, 2, 'Aug', 0, None, None]","[9018, 1, 'Sep', 0, None, None]","[5921, 1, 'Sep', 0, None, None]","[5204, 1, 'Oct', 0, None, None]","[11731, 1, 'Sep', 0, None, None]","[7623, 1, 'Sep', 0, None, None]","[500, 2, 'Jan', 0, None, None]","[1200, 2, 'Dec', 0, None, None]","[3425, 1, 'Dec', 0, None, None]","[6955, 1, 'Oct', 0, None, None]","[4380, 1, 'Nov', 0, None, None]","[3430, 1, 'Nov', 0, None, None]","[3470, 1, 'Oct', 0, None, None]","[3000, 1, 'Nov', 0, None, None]","[5980, 1, 'Sep', 0, None, None]","[9220, 1, 'Nov', 0, None, None]","[10310, 1, 'Oct', 0, None, None]","[9920, 1, 'Sep', 0, None, None]","[8075, 1, 'Sep', 0, None, None]","[7532, 1, 'Sep', 0, None, None]","[9322, 1, 'Mar', 0, None, None]","[7405, 1, 'Sep', 0, None, None]","[6002, 1, 'Oct', 0, None, None]","[6725, 1, 'Sep', 0, None, None]","[6779, 1, 'Sep', 0, None, None]","[5195, 1, 'Mar', 0, None, None]","[6462, 1, 'Feb', 0, None, None]","[7469, 1, 'Sep', 0, None, None]","[5134, 1, 'Oct', 0, None, None]","[8232, 1, 'Sep', 0, None, None]","[6684, 1, 'Mar', 0, None, None]","[7024, 1, 'Oct', 0, None, None]","[8709, 1, 'Sep', 0, None, None]","[8002, 1, 'Sep', 0, None, None]","[6123, 1, 'Aug', 0, None, None]","[7951, 1, 'Sep', 0, None, None]","[8219, 1, 'Sep', 0, None, None]","[6581, 1, 'Sep', 0, None, None]","[6664, 1, 'Aug', 0, None, None]","[7119, 1, 'Sep', 0, None, None]","[7693, 1, 'Oct', 0, None, None]","[7338, 1, 'Aug', 0, None, None]","[5630, 1, 'Mar', 0, None, None]","[6100, 1, 'Sep', 0, None, None]","[4839, 1, 'Oct', 0, None, None]","[5555, 1, 'Mar', 0, None, None]","[6572, 1, 'Oct', 0, None, None]",2020-01-19 18:10:12
Severn Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1093, 1, 'Oct', 0, None, None]","[1467, 1, 'Nov', 0, None, None]","[2077, 1, 'Jan', 0, None, None]","[2259, 1, 'Jan', 0, None, None]","[3379, 1, 'Jul', 0, None, None]","[2205, 1, 'Jan', 0, None, None]","[2507, 1, 'Sep', 0, None, None]","[2397, 1, 'Oct', 0, None, None]","[2201, 1, 'Aug', 0, None, None]","[1722, 1, 'Dec', 0, None, None]","[1227, 1, 'Oct', 0, None, None]","[2589, 1, 'Feb', 0, None, None]","[2336, 1, 'Jan', 0, None, None]","[2027, 1, 'Dec', 0, None, None]","[2431, 1, 'Oct', 0, None, None]","[1836, 2, 'Oct', 0, None, None]","[1908, 2, 'Nov', 0, None, None]","[3286, 1, 'Jan', 0, None, None]","[2627, 1, 'Dec', 0, None, None]","[2199, 2, 'Oct', 0, None, None]","[2400, 1, 'Oct', 0, None, None]","[2841, 2, 'Feb', 0, None, None]","[2924, 1, 'Nov', 0, None, None]","[1328, 1, 'Dec', 0, None, None]","[2032, 1, 'Feb', 0, None, None]","[2526, 1, 'Nov', 0, None, None]","[2072, 1, 'Nov', 0, None, None]","[1853, 1, 'Oct', 0, None, None]","[2134, 2, 'Nov', 0, None, None]","[1306, 1, 'Sep', 0, None, None]","[1750, 1, 'Sep', 0, None, None]","[2616, 1, 'Mar', 0, None, None]","[1735, 1, 'Nov', 0, None, None]","[1913, 2, 'Nov', 0, None, None]","[2516, 1, 'Dec', 0, None, None]","[1930, 1, 'Dec', 0, None, None]","[2362, 1, 'Nov', 0, None, None]","[1962, 1, 'Nov', 0, None, None]","[2997, 1, 'Nov', 0, None, None]","[2433, 1, 'Oct', 0, None, None]","[3349, 1, 'Nov', 0, None, None]","[3341, 1, 'Feb', 0, None, None]","[3217, 2, 'Oct', 0, None, None]","[4001, 1, 'Dec', 0, None, None]","[5288, 1, 'Nov', 0, None, None]","[7361, 2, 'Oct', 0, None, None]","[6785, 1, 'Oct', 0, None, None]","[5163, 1, 'Oct', 0, None, None]",2020-01-19 18:10:12
The Wash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3414, 1, 'Sep', 0, None, None]","[5099, 1, 'Aug', 0, None, None]","[7762, 1, 'Aug', 0, None, None]","[9019, 1, 'Sep', 0, None, None]","[7825, 1, 'Sep', 0, None, None]","[2000, 1, 'Dec', 0, None, None]","[1708, 1, 'Feb', 0, None, None]","[2159, 1, 'Feb', 0, None, None]","[9612, 2, 'Sep', 0, None, None]","[5273, 1, 'Sep', 0, None, None]","[5610, 1, 'Feb', 0, None, None]","[5429, 1, 'Nov', 0, None, None]","[2893, 1, 'Dec', 0, None, None]","[2603, 1, 'Feb', 0, None, None]","[5124, 1, 'Mar', 0, None, None]","[5628, 2, 'Sep', 0, None, None]","[5410, 1, 'Sep', 0, None, None]","[7640, 1, 'Sep', 0, None, None]","[9431, 1, 'Aug', 0, None, None]","[9641, 1, 'Sep', 0, None, None]","[7055, 1, 'Sep', 0, None, None]","[5116, 1, 'Aug', 0, None, None]","[4355, 1, 'Aug', 0, None, None]","[4530, 2, 'Jul', 0, None, None]","[9785, 1, 'Oct', 0, None, None]","[7679, 1, 'Aug', 0, None, None]","[4169, 1, 'Oct', 0, None, None]","[5958, 1, 'Sep', 0, None, None]","[5844, 1, 'Aug', 0, None, None]","[5855, 1, 'Sep', 0, None, None]","[6504, 1, 'Sep', 0, None, None]","[7034, 1, 'Aug', 0, None, None]","[6629, 1, 'Aug', 0, None, None]","[9339, 1, 'Aug', 0, None, None]","[6760, 1, 'Sep', 0, None, None]","[6052, 1, 'Aug', 0, None, None]","[5605, 1, 'Oct', 0, None, None]","[4407, 1, 'Aug', 0, None, None]","[5367, 1, 'Oct', 0, None, None]","[11017, 1, 'Sep', 0, None, None]","[10052, 1, 'Sep', 0, None, None]","[4517, 1, 'Sep', 0, None, None]","[5259, 1, 'Sep', 0, None, None]","[6789, 1, 'Aug', 0, None, None]","[6488, 1, 'Aug', 0, None, None]","[5267, 1, 'Sep', 0, None, None]","[4183, 1, 'Aug', 0, None, None]","[5834, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
Severn Estuary (English counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[613, 1, 'Oct', 0, None, None]","[989, 1, 'Oct', 0, None, None]","[1367, 1, 'Aug', 0, None, None]","[1706, 1, 'Oct', 0, None, None]","[2566, 1, 'Jul', 0, None, None]","[1839, 1, 'Sep', 0, None, None]","[2207, 1, 'Sep', 0, None, None]","[2237, 1, 'Oct', 0, None, None]","[1841, 1, 'Sep', 0, None, None]","[522, 1, 'Dec', 0, None, None]","[738, 1, 'Jan', 0, None, None]","[1222, 1, 'Feb', 0, None, None]","[953, 1, 'Nov', 0, None, None]","[1075, 1, 'Sep', 0, None, None]","[1413, 1, 'Oct', 0, None, None]","[1251, 1, 'Dec', 0, None, None]","[1306, 1, 'Nov', 0, None, None]","[1272, 1, 'Oct', 0, None, None]","[1058, 1, 'Dec', 0, None, None]","[971, 1, 'Oct', 0, None, None]","[1327, 1, 'Jan', 0, None, None]","[1194, 1, 'Nov', 0, None, None]","[799, 1, 'Nov', 0, None, None]","[641, 1, 'Feb', 0, None, None]","[1010, 1, 'Aug', 0, None, None]","[1086, 1, 'Nov', 0, None, None]","[696, 1, 'Feb', 0, None, None]","[1074, 1, 'Nov', 0, None, None]","[1020, 1, 'Jan', 0, None, None]","[1127, 1, 'Dec', 0, None, None]","[1102, 2, 'Feb', 0, None, None]","[1207, 1, 'Nov', 0, None, None]","[1123, 1, 'Nov', 0, None, None]","[1251, 1, 'Nov', 0, None, None]","[1459, 2, 'Dec', 0, None, None]","[1221, 1, 'Jan', 0, None, None]","[1441, 1, 'Oct', 0, None, None]","[1295, 1, 'Mar', 0, None, None]","[1945, 1, 'Nov', 0, None, None]","[1639, 1, 'Nov', 0, None, None]","[1588, 1, 'Nov', 0, None, None]","[2460, 1, 'Dec', 0, None, None]","[2712, 1, 'Mar', 0, None, None]","[3610, 1, 'Oct', 0, None, None]","[3089, 1, 'Nov', 0, None, None]","[5245, 2, 'Oct', 0, None, None]","[6022, 1, 'Oct', 0, None, None]","[4499, 1, 'Oct', 0, None, None]",2020-01-19 18:10:12
Forth Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[533, 1, 'Oct', 0, None, None]","[939, 1, 'Mar', 0, None, None]","[1748, 1, 'Jan', 0, None, None]","[1772, 1, 'Feb', 0, None, None]","[2955, 1, 'Feb', 0, None, None]","[2300, 1, 'Feb', 0, None, None]","[2382, 1, 'Jan', 0, None, None]","[2411, 1, 'Feb', 0, None, None]","[2387, 1, 'Dec', 0, None, None]","[2331, 1, 'Jan', 0, None, None]",nan,"[217, 1, 'Dec', 0, None, None]","[1836, 1, 'Feb', 0, None, None]","[1556, 1, 'Dec', 0, None, None]","[2215, 1, 'Sep', 0, None, None]","[1529, 1, 'Feb', 0, None, None]","[2277, 1, 'Feb', 0, None, None]","[3977, 1, 'Jan', 0, None, None]","[3877, 2, 'Sep', 0, None, None]","[3881, 1, 'Sep', 0, None, None]","[3451, 1, 'Nov', 0, None, None]","[4141, 1, 'Sep', 0, None, None]","[3377, 1, 'Sep', 0, None, None]","[4218, 1, 'Feb', 0, None, None]","[4822, 1, 'Sep', 0, None, None]","[5772, 1, 'Sep', 0, None, None]","[4636, 1, 'Oct', 0, None, None]","[4840, 1, 'Dec', 0, None, None]","[4865, 1, 'Sep', 0, None, None]","[3980, 1, 'Oct', 0, None, None]","[5296, 1, 'Sep', 0, None, None]","[4594, 1, 'Sep', 0, None, None]","[5759, 1, 'Oct', 0, None, None]","[5462, 1, 'Sep', 0, None, None]","[5501, 1, 'Dec', 0, None, None]","[6039, 1, 'Sep', 0, None, None]","[4689, 1, 'Dec', 0, None, None]","[4374, 1, 'Oct', 0, None, None]","[5141, 1, 'Oct', 0, None, None]","[4244, 1, 'Oct', 0, None, None]","[4592, 1, 'Sep', 0, None, None]","[3130, 1, 'Nov', 0, None, None]","[3229, 1, 'Sep', 0, None, None]","[3505, 1, 'Sep', 0, None, None]","[4228, 1, 'Sep', 0, None, None]","[4989, 1, 'Oct', 0, None, None]","[4852, 1, 'Oct', 0, None, None]","[4791, 1, 'Nov', 0, None, None]",2020-01-19 18:10:12
Dee Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2267, 1, 'Nov', 0, None, None]","[5016, 1, 'Aug', 0, None, None]","[2691, 1, 'Aug', 0, None, None]","[4703, 1, 'Sep', 0, None, None]","[2450, 1, 'Sep', 0, None, None]","[3623, 1, 'Oct', 0, None, None]","[2232, 1, 'Sep', 0, None, None]","[3759, 1, 'Sep', 0, None, None]","[3507, 1, 'Sep', 0, None, None]","[4030, 1, 'Sep', 0, None, None]","[2611, 1, 'Oct', 0, None, None]","[2748, 1, 'Aug', 0, None, None]","[6563, 1, 'Sep', 0, None, None]","[3830, 1, 'Oct', 0, None, None]","[4775, 1, 'Sep', 0, None, None]","[4638, 1, 'Oct', 0, None, None]","[5034, 1, 'Sep', 0, None, None]","[2428, 1, 'Oct', 0, None, None]","[2464, 1, 'Sep', 0, None, None]","[4874, 1, 'Sep', 0, None, None]","[2465, 1, 'Sep', 0, None, None]","[3212, 1, 'Sep', 0, None, None]","[5431, 1, 'Nov', 0, None, None]","[4127, 1, 'Sep', 0, None, None]","[6433, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
Mersey Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[460, 1, 'Dec', 0, None, None]","[1380, 1, 'Dec', 0, None, None]","[1725, 1, 'Nov', 0, None, None]","[1754, 1, 'Nov', 0, None, None]","[1448, 1, 'Nov', 0, None, None]","[1360, 1, 'Oct', 0, None, None]","[1575, 1, 'Nov', 0, None, None]","[820, 1, 'Oct', 0, None, None]","[947, 1, 'Jan', 0, None, None]","[666, 1, 'Dec', 0, None, None]","[1070, 1, 'Feb', 0, None, None]","[780, 1, 'Oct', 0, None, None]","[900, 1, 'Oct', 0, None, None]","[1020, 1, 'Feb', 0, None, None]","[1855, 1, 'Dec', 0, None, None]","[1620, 1, 'Jan', 0, None, None]","[3300, 1, 'Feb', 0, None, None]","[4100, 1, 'Feb', 0, None, None]","[2930, 1, 'Dec', 0, None, None]","[4458, 1, 'Jan', 0, None, None]","[4335, 1, 'Dec', 0, None, None]","[4740, 1, 'Oct', 0, None, None]","[3823, 1, 'Jan', 0, None, None]","[5433, 1, 'Nov', 0, None, None]","[5526, 1, 'Oct', 0, None, None]","[5127, 1, 'Oct', 0, None, None]","[5212, 1, 'Feb', 0, None, None]","[5539, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[4438, 1, 'Mar', 0, None, None]","[5415, 1, 'Oct', 0, None, None]","[9302, 1, 'Sep', 0, None, None]","[11595, 1, 'Oct', 0, None, None]","[4280, 1, 'Oct', 0, None, None]","[6050, 1, 'Jan', 0, None, None]","[3618, 1, 'Oct', 0, None, None]","[3622, 1, 'Nov', 0, None, None]","[2455, 1, 'Feb', 0, None, None]","[2069, 2, 'Oct', 0, None, None]","[1228, 2, 'Oct', 0, None, None]","[1520, 2, 'Dec', 0, None, None]","[1111, 2, 'Jan', 0, None, None]","[1366, 1, 'Mar', 0, None, None]","[2576, 1, 'Oct', 0, None, None]","[3017, 1, 'Mar', 0, None, None]","[2684, 1, 'Oct', 0, None, None]","[3197, 1, 'Oct', 0, None, None]","[3943, 1, 'Jan', 0, None, None]","[4158, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
Humber Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2064, 1, 'Nov', 0, None, None]","[3298, 1, 'Apr', 0, None, None]","[1901, 1, 'Oct', 0, None, None]","[3030, 1, 'Sep', 0, None, None]","[3040, 2, 'Feb', 0, None, None]","[2847, 1, 'Dec', 0, None, None]","[5280, 1, 'Jan', 0, None, None]","[2404, 1, 'Dec', 0, None, None]","[2441, 1, 'Jan', 0, None, None]","[1316, 2, 'Feb', 0, None, None]","[1231, 2, 'Mar', 0, None, None]","[2123, 1, 'Mar', 0, None, None]","[1885, 2, 'Jan', 0, None, None]","[3816, 1, 'Oct', 0, None, None]","[2896, 1, 'Dec', 0, None, None]","[4727, 1, 'Sep', 0, None, None]","[5719, 1, 'Sep', 0, None, None]","[4295, 1, 'Dec', 0, None, None]","[4033, 1, 'Sep', 0, None, None]","[5208, 2, 'Jan', 0, None, None]","[4876, 1, 'Oct', 0, None, None]","[3485, 2, 'Oct', 0, None, None]","[5573, 1, 'Sep', 0, None, None]","[4499, 1, 'Oct', 0, None, None]","[4896, 1, 'Nov', 0, None, None]","[4980, 1, 'Aug', 0, None, None]","[1948, 1, 'Nov', 0, None, None]","[10782, 1, 'Aug', 0, None, None]","[8131, 1, 'Sep', 0, None, None]","[10226, 1, 'Sep', 0, None, None]","[6414, 1, 'Sep', 0, None, None]","[8935, 1, 'Sep', 0, None, None]","[6049, 1, 'Sep', 0, None, None]","[8362, 2, 'Oct', 0, None, None]","[8494, 2, 'Aug', 0, None, None]","[4682, 1, 'Nov', 0, None, None]","[3886, 1, 'Sep', 0, None, None]","[4059, 1, 'Sep', 0, None, None]","[4716, 1, 'Oct', 0, None, None]","[4169, 1, 'Sep', 0, None, None]","[3089, 1, 'Nov', 0, None, None]","[2266, 1, 'Sep', 0, None, None]","[4068, 1, 'Sep', 0, None, None]","[3284, 1, 'Sep', 0, None, None]","[3124, 1, 'Sep', 0, None, None]","[3792, 1, 'Sep', 0, None, None]","[2570, 1, 'Oct', 0, None, None]","[3351, 1, 'Sep', 0, None, None]",2020-01-19 18:10:12
