Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
East Chevington Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,4,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
East Fortune Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
East Wretham Meres,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Eastbourne Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Eden Estuary,(0),0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,1,0,(0),0,0,0.0,0.0,0,0.0,0,0,(0),0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Ellesmere Lakes,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Endrick Water - Blane Bridge to Drymen Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Endrick Water - Council Boundary to Drymen Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0.0,0,0,(0),nan,nan,nan,0,0.0,0.0,0,1.0,1,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Erewash Meadows NR,0,0.0,0.0,0,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0.0,(0),(0),0,(0),0,0,0,0.0,0.0,0,0.0,(0),nan,0,0.0,(0),0,(0),0,(0),0,nan,0,0,8,2019-11-28 11:25:16
Erme Estuary,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,(0),0.0,0.0,1,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Eversley Cross and Yateley Gravel Pits,0,0.0,0.0,nan,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,(0),(0),(0),nan,0,0,8,2019-11-28 11:25:16
Exe Estuary,0,0.0,0.0,(0),(0),(0),0.0,0.0,0.0,0.0,(0),(0),0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Exeter River Valley Park and Matford Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,(0),(0),(0),0,(0),nan,0,0,8,2019-11-28 11:25:16
Fal Complex,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Fannyside Loch (East),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,12.0,16,0,0,0,0,0,0,0.0,nan,nan,0.0,0,0,0,0.0,0,0,0,0,0,nan,nan,0,0,8,2019-11-28 11:25:16
Filey Dams,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0.0,nan,0,0,3,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Fisherwick and Elford Gravel Pits,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,(0),0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,(0),0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
"Fishlake Meadows, Romsey",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Fleet and Wey,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,(0),0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Fordwich and Westbere Gravel Pits,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,nan,0,0,nan,nan,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Fort Henry Ponds and Exton Park Lakes,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Foryd Bay,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Foulridge Reservoirs,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,(2),nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Frensham Ponds,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,(0),nan,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Gadloch,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0.0,nan,nan,nan,0,0,0,nan,0,0,8,2019-11-28 11:25:16
Gailey Pools,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,0,0,0.0,0,0,(0),0,nan,nan,0,0,0.0,0,(0),nan,0,0,0,2.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Gladhouse Reservoir,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,0,0,0,0.0,0,0,0,nan,0,0,(0),0,0.0,0,0,0.0,0,0,0,0.0,0,0,(0),0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Glaslyn Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,nan,nan,0,0.0,0,0,0,1.0,1,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Godmanchester Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,nan,nan,nan,0,0,0.0,0,(0),0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Gouthwaite Reservoir,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,(0),1,0.0,0,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Greenan Loch (Bute),0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,nan,30.0,40,0.0,100,0,0,0,0.0,0,0,(0),0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Greenhill Oxbow,nan,nan,nan,nan,0.0,3.0,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,0,0,0.0,nan,nan,0,0,9,2019-11-28 11:25:58
Gresford Flash,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0,0,0,0,(0),0,0,0,0.0,0,0,0.0,0,(0),0,0.0,nan,0,0,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Guernsey Shore,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,(0),0,0,0,0.0,(0),(0),0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Gunthorpe Gravel Pits and River Trent,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,nan,nan,0,nan,0,0,nan,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Hamford Water,0.0,0.0,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hanningfield Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hardley Flood,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,nan,nan,nan,nan,0,nan,0,1,0,0.0,0,0,0.0,0,0,0,0.0,(0),0,0,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Haugh of Blackgrange,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0.0,1,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hauxley Nature Reserve,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0,0.0,nan,(0),0,0,nan,nan,nan,nan,0,0,0,0,0,1.0,0,0,1.0,0,6,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Helensburgh Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,7,0,0,0,0,0,nan,nan,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hemingford Grey GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,nan,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Hickling Broad,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,19.0,0,0.0,0,0,0,0,nan,nan,0,0,0,0,0,(0),0,0.0,0,nan,0.0,0,nan,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hillend Reservoir,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,1.0,0,0,0,4,0,0,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0,nan,nan,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Hillhead Pond,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hinchingbrooke Gravel Pit,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0.0,0,0,nan,nan,nan,nan,0,0,9,2019-11-28 11:25:58
Hirsel Lake,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,nan,0,0,0.0,0,0,0,0,nan,nan,0,0,0.0,0,0,0.0,0,0,51,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Holland Marshes,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hollingworth Lake,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0.0,nan,nan,0,0,nan,0,0,1,0.0,nan,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Holme Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Holme Pierrepont Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,(0),0.0,(0),0,0,0,nan,nan,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,nan,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Holywell Pond,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0,0,1,nan,nan,nan,nan,(0),0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hornsea Mere,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,0,nan,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,2,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hoselaw Loch,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,(0),nan,nan,(0),(0),(0),0.0,(0),0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hoveringham and Bleasby Gravel Pits,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,0,0.0,0,0,0.0,0,0,(0),0.0,0,0,0,0.0,0.0,nan,0,0,9,2019-11-28 11:25:58
Hule Moss,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,nan,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Ingrebourne Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0,0,0.0,nan,nan,nan,0,0,0,0,0.0,(0),nan,nan,nan,nan,0,0,10,2019-11-28 11:26:38
Inland Sea and Alaw Estuary,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,nan,nan,1Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Inner Moray and Beauly Firths,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,2,0,0.0,1,0.0,(0),0,0,0,0,0.0,1,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Irt and Mite and Esk Estuary,nan,nan,nan,nan,0.0,0.0,(0),0.0,0.0,(0),(0),0,0,0.0,0.0,0,nan,(0),0,0.0,0,0,nan,0.0,0.0,0,0,0.0,(0),0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Island of Westray,nan,nan,nan,0.0,nan,nan,0,0.0,0.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,nan,nan,nan,nan,nan,0,0,10,2019-11-28 11:26:38
Joe's Ponds and Rainton Meadows,0.0,0.0,nan,nan,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,nan,0.0,0,nan,nan,nan,nan,1,0,0.0,nan,0.0,0,0,0,(1),0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kenfig Pool,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,0,0,0,0.0,1.0,0,nan,nan,0,0.0,0,0,0,6.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kentra Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0.0,0.0,0,43,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,8,0,5,0,24,0.0,0,0,0,(0),nan,0,0,10,2019-11-28 11:26:38
Kilbirnie Loch Beith,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0,0,0,0,0.0,0.0,0,0,0,0,1.0,0,nan,0,0.0,0.0,(0),0,0.0,(0),0.0,0,(0),0,0,0,nan,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kilconquhar Loch,0.0,0.0,0.0,0.0,nan,nan,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1,0,0,1.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kilmardinny Loch,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,0.0,0.0,0,0,0,4,0.0,(0),0,0,0.0,0.0,(0),(0),0.0,0,0.0,0,0,(0),0,0,0.0,0,0,(0),0,nan,0,0,10,2019-11-28 11:26:38
Kilnaughton Bay Port Ellen,nan,nan,nan,0.0,70.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,0,nan,nan,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
King George VI Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,(0),0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
King's Dyke Pits Whittlesey,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0,nan,nan,nan,nan,0.0,0,nan,0,(0),0.0,0,0,nan,nan,nan,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,nan,nan,nan,0,0,10,2019-11-28 11:26:38
King's Meads,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,0,0,0.0,0,0,0,0.0,17.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,nan,nan,nan,0,0,10,2019-11-28 11:26:38
Kingsbridge Estuary,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,(0),0.0,0.0,0,(0),0,0,0.0,0,0,0,0.0,0.0,(0),0,0.0,0,0.0,0,0,0,(0),0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kingsmyre,0.0,0.0,0.0,0.0,nan,0.0,0,nan,nan,0,0,0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,nan,nan,nan,0,0.0,nan,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kinnordy Loch,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,0,0,0.0,0.0,0,0,0,(0),0.0,(0),0,nan,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kirkby-on-Bain Gravel Pits,nan,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0,0,0,nan,0.0,0.0,0,nan,nan,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kyle of Durness,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,nan,nan,nan,0,0.0,0,2.0,0,(0),(0),(0),(0),0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Kyle of Tongue,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,58,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,(0),nan,nan,nan,0,0.0,0,0.0,(0),0,(0),0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Lacock GP,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0,nan,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,(0),0,0,nan,0,0,10,2019-11-28 11:26:38
Lake of Menteith,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,0,0.0,nan,(0),0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,1.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Langham Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,10,2019-11-28 11:26:38
Langstone Harbour,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,(0),0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Leac Nan Geadh to Port Na Luinge (Oronsay),nan,nan,nan,nan,nan,nan,nan,nan,100.0,0,0,35,0,0.0,0.0,nan,nan,nan,nan,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,0,0,10,2019-11-28 11:26:38
Lee Valley Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,1.0,0.0,(0),0,0,0,0.0,0,(0),0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Letham Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,1Supplementary visit under the WeBS Core Count SurveyWeBS,Mar,0,0,10,2019-11-28 11:26:38
Lewes Brooks - Northwest,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0.0,0,0,0,0,nan,0,0,10,2019-11-28 11:26:38
Linton Pond Ellington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,0,0.0,(0),nan,nan,nan,nan,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,11,2019-11-28 11:27:17
Little Paxton Gravel Pits,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,11,2019-11-28 11:27:17
Livermere and Ampton Water,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,(0),0,nan,0,0,11,2019-11-28 11:27:17
Llyn Alaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,3.0,6.0,8,0.0,0,5.0,33,1.0,3.0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,2,0.0,0.0,0,1,0,0,0,nan,nan,0,0,nan,nan,nan,(0),nan,0,0,11,2019-11-28 11:27:17
Llyn Maelog,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,nan,nan,0.0,0.0,(0),0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,11,2019-11-28 11:27:17
Llyn Traffwll,0.0,nan,0.0,0.0,0.0,0.0,4.0,0.0,12.0,28.0,4.0,0.0,0.0,2,0.0,1,0.0,18,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,11,2019-11-28 11:27:17
