Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Lough McNean Lower,0,0,0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0,0.0,1,1,nan,0.0,0.0,nan,nan,nan,0,0,6,2019-11-24 17:47:02
Loughs Neagh and Beg,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Lower Derwent Ings,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Maer Lake,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,2.0,Oct,0,0,6,2019-11-24 17:47:02
Margam Park Ponds,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Marloes Mere,0,(0),(0),0,4,(0),1.0,2.0,0.0,1.0,1.0,1,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Marston Sewage Treatment Works,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0,0,0,nan,0.0,nan,0.0,nan,0,0,6,2019-11-24 17:47:02
Mayesbrook Park Lakes,0,1,1,1,1,0,0.0,0.0,nan,nan,nan,nan,nan,(0),0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Medway Estuary,(0),0,(0),(0),0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,(0),0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Mersehead RSPB Reserve,nan,1,0,0,0,0,0.0,nan,0.0,0.0,nan,0,0.0,0,0,0,0.0,0.0,nan,nan,nan,0,0,6,2019-11-24 17:47:02
Middle Yare Marshes,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Minsmere,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Mockerkin Tarn,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Montrose Basin,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,(0),0.0,nan,0,0,6,2019-11-24 17:47:02
Morecambe Bay,0,2,0,0,1,1,1.0,0.0,0.0,0.0,1.0,4,0.0,3,3,1,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Mugdock and Craigmaddie Reservoirs,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,6,2019-11-24 17:47:02
Netherfield Lagoons,0,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Nevern Estuary,0,(0),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Newton Pool,nan,nan,0,0,0,0,1.0,0.0,0.0,nan,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
North Norfolk Coast,4,4,0,4,1,0,1.0,0.0,1.0,2.0,2.0,3,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
North Third Reservoir,1,1,1,1,(0),1,1.0,1.0,1.0,1.0,0.0,0,0.0,0,0,(0),0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Northington Lake,nan,nan,(0),0,0,(0),nan,nan,0.0,0.0,0.0,0,0.0,1,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Nosterfield Gravel Pits,2,2,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,2,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Oitir Mhor to Loch Paible (including Kirkibost) (North Uist),nan,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Otter Estuary,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Ouse Washes,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Papercourt Gravel Pits,0,nan,nan,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Pickering Park Lakes,nan,nan,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,nan,nan,0,0,6,2019-11-24 17:47:02
Pirton Pool,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,nan,0,0,6,2019-11-24 17:47:02
Polemere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Poole Harbour,1,0,1,0,0.0,0.0,2.0,0,1.0,0,0.0,0,0,0,0,0.0,0,(0),0,0,nan,0,0,7,2019-11-24 17:47:14
Port Meadow,0,0,0,(0),0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Portworthy Mica Dam,1,2,1,0,1.0,0.0,0.0,0,1.0,0,0.0,0,0,(0),(0),0.0,0,0,(0),0,nan,0,0,7,2019-11-24 17:47:14
Priory Water and Kirby Lakes,2,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Quorn Lodge Farm Borrow Pit,2,6,8,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,nan,nan,0,0,7,2019-11-24 17:47:14
R Clyde: Carstairs to Thankerton,(0),0,0,(0),0.0,0.0,0.0,(0),0.0,0,0.0,(0),(0),1,(0),0.0,(0),0,0,0,nan,0,0,7,2019-11-24 17:47:14
Radnor Mere,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Ramsbury Lake,6,7,6,4,4.0,2.0,2.0,0,1.0,0,0.0,0,0,0,0,0.0,0,0,0,nan,nan,0,0,7,2019-11-24 17:47:14
Ribble Estuary,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,1,1,0,0,nan,0,0,7,2019-11-24 17:47:14
River Avon - Fordingbridge to Ringwood,1,1,1,2,2.0,1.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
River Avon - Ringwood to Christchurch,0,(0),1Supplementary visit under the WeBS Core Count SurveyWeBS,2,2.0,0.0,0.0,1,0.0,(0),0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
River Cam - Kingfishers Bridge,(0),0,0,0,0.0,0.0,0.0,1,0.0,0,1.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
River Earn - Forteviot Bridge to Kinkell Bridge,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,1,0,nan,0,0,7,2019-11-24 17:47:14
River Lune - Caton to Hornby and Wenning Foot (The Snab),0,0,0,0,0.0,nan,nan,0,0.0,(0),0.0,0,0,0,0,1.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
River Mersey,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,nan,0,nan,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
River Nith - Keltonbank to Nunholm,0,(0),0,(0),1.0,0.0,0.0,nan,0.0,nan,0.0,0,0,nan,0,0.0,0,nan,nan,nan,nan,0,0,7,2019-11-24 17:47:14
River Ribble - Bull Nose-Clifton Marsh,nan,nan,0,1,nan,nan,nan,nan,nan,nan,nan,0,0,(0),nan,nan,0,nan,0,0,nan,0,0,7,2019-11-24 17:47:14
River Severn and River Vyrnwy Confluence,0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0,0,0,1,0.0,0,0,1,0,nan,0,0,7,2019-11-24 17:47:14
River Usk - Llanllowell to Newbridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1,(0),(0),(0),nan,1,1,7,2019-11-24 17:47:14
Rivers Eamont and Eden - Honeypot to Edenhall,0,1,0,nan,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,1,0,0,nan,0,0,7,2019-11-24 17:47:14
Roadford Reservoir,0,nan,nan,0,0.0,0.0,0.0,0,0.0,1,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Roxton Lake,nan,0,0,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Rutland Water,2,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Ryde Canoe Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Salford Priors Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Salterford Dam and Oxton Bogs,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0,0,0.0,nan,nan,nan,nan,nan,0,0,7,2019-11-24 17:47:14
Severn Estuary,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0,0,1,1,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Severn Estuary (English counties),0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0,0,1,0,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Severn Estuary (Welsh counties),0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0,0,0,0,nan,0,0,7,2019-11-24 17:47:14
Shobrooke Park Lakes,(0),0,0,0,0,0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Slains Lochs (Meikle and Sand and Cotehill),nan,(0),0,0,0,(0),0,0,0,2WWT/JNCC National Grey Goose Censusnull,nan,(0),0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Soddy Gap Pools,nan,nan,nan,nan,nan,nan,0,0,0,1,2,(0),(0),(0),(0),(0),(0),(0),(0),(0),nan,0,0,8,2019-11-24 17:47:25
Solway Estuary,10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,0,0,8,2019-11-24 17:47:25
Solway Estuary (English counties),9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,nan,0,0,8,2019-11-24 17:47:25
Solway Estuary (Scottish counties),1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Somerset Levels,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Somersham Gravel Pit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Sonning Eye and Henley Road GPs,0,0,0,0,0,0,0,nan,0,nan,0,0,0,1,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
South Norwood Lake,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,0,0,8,2019-11-24 17:47:25
Southampton Water,1,0,0,0,0,0,0,0,0,0,(0),0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Spade Oak Gravel Pit (Little Marlow),0,0,0,0,2,1,0,0,4,2,0,2,4,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
St Margaret's Loch,0,(0),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Stanford Reservoir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Staunton Harold Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,(0),1,0,nan,0,0,8,2019-11-24 17:47:25
Stodmarsh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Stratfield Saye,0,19,19,1,(0),0,0,4,0,0,1,0,(0),0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Sulby Reservoirs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Swale Estuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Swithland Reservoir,0,0,0,(0),0,0,0,0,1,0,0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,1,0,1,0,0,nan,0,0,8,2019-11-24 17:47:25
Tabley Mere,0,0,0,0,0,0,0,0,0,0,(0),0,(0),(0),1,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Tamar Complex,0,(0),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2Supplementary visit under the WeBS Core Count SurveyWeBS,Mar,0,0,8,2019-11-24 17:47:25
Tarns Dub,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Taw-Torridge Estuary,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oct,0,0,8,2019-11-24 17:47:25
Thanet Coast,1,0,0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
The Wash,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Thrapston Gravel Pits,1,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Tongwell Lake,0,0,(0),0,0,1,(0),0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Tophill Low Reservoirs,0,0,0,0,0,0,0,(0),0,(0),0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Traeth Bach,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,8,2019-11-24 17:47:25
Tundry Pond,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Ullswater,2.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Uttoxeter Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,2.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
WWT Caerlaverock (Inland),1.0,2.0,(0),1,0.0,0,1.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,9,2019-11-24 17:47:36
WWT Martin Mere,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Walthamstow Reservoirs,0.0,0.0,2,0,0.0,1,1.0,0,0.0,0,0.0,nan,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Wellington Country Park,0.0,0.0,0,0,0.0,0,0.0,5,4.0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
West Water Reservoir,0.0,0.0,nan,0,0.0,0,0.0,(0),0.0,0,0.0,0.0,nan,0,1unspecified sea-watchnull,nan,nan,0.0,nan,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Westport Lake,0.0,0.0,0,0,0.0,0,0.0,0,nan,nan,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,9,2019-11-24 17:47:36
Wet Sleddale Reservoir,1.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Wicken Fen,0.0,0.0,0,0,0.0,0,nan,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Wigtown Bay,0.0,1.0,0,0,0.0,(0),1.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Willen Lake,0.0,0.0,0,0,0.0,0,0.0,0,0.0,(0),0.0,nan,nan,0,0,0.0,0.0,nan,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Willington,0.0,0.0,1,1,0.0,0,nan,nan,nan,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Woburn Park Lakes,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,(0),nan,0.0,0.0,9,2019-11-24 17:47:36
Wormleighton Reservoir,0.0,0.0,0,(0),0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Worthington Lakes,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0,nan,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Wyboston Lakes,nan,nan,nan,1,1.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,(0),nan,0.0,0.0,9,2019-11-24 17:47:36
Yealm Estuary,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,9,2019-11-24 17:47:36
Alloa Inch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Canons Ashby Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Chillington Hall Pool,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Ddrew Pond (South),0.0,1.0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Elfordleigh Golf and Country Club,0.0,0.0,1,0,0.0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Farnham Gravel Pits,nan,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Fawsley Lakes,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Great Pool (Tresco),nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Hagnaby Fen Restoration,0.0,nan,nan,nan,0.0,1,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Harperrig Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Isle of Coll,nan,nan,nan,nan,nan,29,43.0,38,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,2019-11-24 17:47:36
Ixworth Thorpe,0,0.0,(0),(0),0.0,0.0,nan,nan,nan,1,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Kenchester Pools,0,0.0,0,0,0.0,0.0,(0),nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Loch Ordais and Port Mhor Bragar,(0),0.0,(0),0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Loch Shawbost and Loch A' Bhaile,0,nan,nan,(0),nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Marlborough Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Micklemere,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Orkney,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Orwell Estuary,nan,nan,1Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Outwood Swan Sanctuary,1,nan,nan,nan,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Palmarsh Gravel Pit,0,0.0,0,0,0.0,0.0,0,0.0,0.0,(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
R Wensum: Fakenham - Gt Ryburgh (inc Pensthorpe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Ripley Castle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Spottiswoode Loch,nan,nan,nan,0,nan,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Strangford Lough,nan,nan,nan,4Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,1Standard visit under the WeBS Low Tide Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
Thatcham Marsh Gravel Pits,0,0.0,nan,0,0.0,0.0,0,0.0,nan,nan,nan,nan,1,2.0,0,nan,nan,nan,nan,nan,nan,nan,nan,10,2019-11-24 17:47:48
END
