Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Chichester Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[1, 2, 'Dec', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[4, 1, 'Mar', 0, None, None]",nan,"[2, 1, 'Jan', 0, None, None]","[2, 2, 'Dec', 0, None, None]","[2, 1, 'Oct', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[5, 1, 'Apr', 0, None, None]","[3, 1, 'Dec', 0, None, None]","[3, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[3, 1, 'Dec', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[5, 1, 'Nov', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[21, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[16, 2, 'Jan', 0, None, None]","[16, 1, 'Nov', 0, None, None]","[12, 1, 'Dec', 0, None, None]","[29, 1, 'Jan', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[24, 2, 'Dec', 0, None, None]","[41, 2, 'Dec', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[60, 2, 'Feb', 0, None, None]","[38, 1, 'Feb', 0, None, None]","[52, 1, 'Dec', 0, None, None]","[42, 1, 'Nov', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[26, 1, 'Nov', 0, None, None]","[63, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']",2020-01-19 18:03:19
Medmerry RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[16, 1, 'May', 0, None, None]","[37, 1, 'Jun', 0, None, None]","[52, 1, 'May', 0, None, None]","[57, 1, 'May', 0, None, None]","[21, 1, 'Aug', 0, None, None]",2020-01-19 18:03:19
WWT Washington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jun', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[4, 1, 'Jun', 0, None, None]","[4, 1, 'Jun', 0, None, None]","[4, 1, 'Jul', 0, None, None]","[9, 1, 'May', 0, None, None]","[10, 1, 'May', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[22, 1, 'Jun', 0, None, None]","[14, 1, 'May', 0, None, None]","[23, 1, 'Jun', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[38, 1, 'Jun', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[42, 1, 'Jul', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[42, 1, 'Jun', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",2020-01-19 18:03:19
Bawsey Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[7, 1, 'Jun', 0, None, None]","[18, 1, 'Apr', 0, None, None]","[40, 1, 'Apr', 0, None, None]","[60, 1, 'Apr', 0, None, None]",nan,2020-01-19 18:03:19
Dearne Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Apr', 0, None, None]","[33, 1, 'May', 0, None, None]","[21, 1, 'Apr', 0, None, None]","[35, 1, 'Jun', 0, None, None]","[30, 1, 'Apr', 0, None, None]","[46, 1, 'Jun', 0, None, None]","[22, 1, 'Jul', 0, None, None]",2020-01-19 18:03:19
Isleham Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[16, 2, 'Apr', 0, None, None]","[25, 1, 'Apr', 0, None, None]","[45, 1, 'Mar', 0, None, None]","[43, 1, 'Apr', 0, None, None]","[58, 1, 'Mar', 0, None, None]","[25, 1, 'Mar', 0, None, None]","[34, 1, 'Apr', 0, None, None]","[40, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Southampton Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[1, 2, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[9, 1, 'Jun', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[2, 2, 'Apr', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[1, 2, 'May', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[2, 2, 'Mar', 0, None, None]","[6, 2, 'Mar', 0, None, None]","[16, 2, 'Apr', 0, None, None]","[13, 2, 'May', 0, None, None]","[28, 2, 'Jun', 0, None, None]","[23, 2, 'Jul', 0, None, None]","[30, 2, 'Mar', 0, None, None]","[43, 1, 'Jun', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[24, 2, 'Apr', 0, None, None]","[55, 1, 'May', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[34, 1, 'Apr', 0, None, None]","[20, 2, 'Mar', 0, None, None]","[1, 1, 'Feb', 0, None, None]",2020-01-19 18:03:19
Benacre Broad,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[1, 2, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[2, 2, 'Dec', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[18, 1, 'Jun', 0, None, None]","[4, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[13, 1, 'Mar', 0, None, None]","[28, 1, 'Jun', 0, None, None]","[32, 1, 'Jul', 0, None, None]","[30, 1, 'Jun', 0, None, None]","[32, 1, 'Jul', 0, None, None]",2020-01-19 18:03:19
Ouse Washes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[5, 1, 'Apr', 0, None, None]","[0, 2, '', 0, None, None]","[33, 1, 'Apr', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[33, 1, 'Apr', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[73, 1, 'Apr', 0, None, None]","[81, 1, 'Apr', 0, None, None]","[124, 1, 'Apr', 0, None, None]","[96, 1, 'Apr', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[11, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[4, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[32, 1, 'Mar', 0, None, None]","[42, 1, 'Mar', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[84, 1, 'Mar', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[45, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[71, 1, 'Apr', 0, None, None]","[57, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Pegwell Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[18, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'May', 0, None, None]","[4, 1, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[7, 1, 'Mar', 0, None, None]",nan,nan,nan,"[1, 1, 'Jun', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[15, 1, 'Jun', 0, None, None]","[1, 1, 'Apr', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'May', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[1, 1, 'Jun', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[1, 2, 'Mar', 0, None, None]","[31, 1, 'Dec', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[8, 1, 'Mar', 0, None, None]","[4, 1, 'Aug', 0, None, None]","[7, 1, 'Apr', 0, None, None]","[28, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[10, 1, 'Sep', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[32, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[8, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[14, 1, 'Jun', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[15, 1, 'Apr', 0, None, None]","[53, 1, 'Jun', 0, None, None]","[18, 1, 'Jul', 0, None, None]","[19, 1, 'Dec', 0, None, None]",2020-01-19 18:03:19
Cam Washes (Upware),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[6, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[10, 1, 'Mar', 0, None, None]","[15, 1, 'Apr', 0, None, None]","[30, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[22, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[14, 1, 'Apr', 0, None, None]","[30, 1, 'Apr', 0, None, None]","[13, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Fairburn Ings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'May', 0, None, None]","[6, 1, 'May', 0, None, None]","[5, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]","[13, 2, 'Apr', 0, None, None]","[2, 2, 'May', 0, None, None]","[20, 1, 'Apr', 0, None, None]","[14, 1, 'May', 0, None, None]","[23, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Nosterfield Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[8, 1, 'Apr', 0, None, None]","[3, 1, 'May', 0, None, None]","[11, 1, 'Apr', 0, None, None]","[9, 1, 'Jul', 0, None, None]","[12, 1, 'May', 0, None, None]","[16, 1, 'Apr', 0, None, None]","[14, 1, 'Jun', 0, None, None]","[23, 1, 'May', 0, None, None]","[11, 1, 'Jun', 0, None, None]","[5, 1, 'Aug', 0, None, None]",2020-01-19 18:03:19
North West Solent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 2, 'Nov', 0, None, None]","[16, 2, 'Jun', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[30, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[20, 2, 'Mar', 0, None, None]","[1, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[0, 1, '', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[8, 1, 'Apr', 0, None, None]","[15, 1, 'Jul', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[5, 2, 'Feb', 0, None, None]","[7, 1, 'Jan', 0, None, None]","[7, 1, 'Jan', 0, None, None]","[11, 1, 'Feb', 0, None, None]","[16, 1, 'Jan', 0, None, None]",2020-01-19 18:03:19
Kirkby-on-Bain Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Jun', 0, None, None]","[4, 1, 'Jun', 0, None, None]","[5, 1, 'Apr', 0, None, None]","[9, 1, 'May', 0, None, None]","[7, 1, 'May', 0, None, None]","[12, 1, 'May', 0, None, None]","[7, 1, 'Apr', 0, None, None]","[13, 1, 'Apr', 0, None, None]","[13, 1, 'Apr', 0, None, None]","[8, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Sutton and Lound Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'May', 0, None, None]","[4, 1, 'Apr', 0, None, None]","[11, 1, 'May', 0, None, None]","[6, 1, 'Apr', 0, None, None]","[3, 1, 'May', 0, None, None]","[8, 1, 'Apr', 0, None, None]","[6, 1, 'May', 0, None, None]","[4, 1, 'Apr', 0, None, None]","[21, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Middle Yare Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'May', 0, None, None]","[21, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[14, 1, 'Apr', 0, None, None]","[0, 2, '', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[3, 1, 'Sep', 0, None, None]",2020-01-19 18:03:19
Potter Reedbed NWTR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[29, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:03:19
Dengie Flats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[2, 2, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[4, 2, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[6, 1, 'Sep', 0, None, None]","[1, 1, 'Jun', 0, None, None]","[18, 1, 'May', 0, None, None]","[4, 2, 'Jun', 0, None, None]","[15, 1, 'May', 0, None, None]","[11, 1, 'May', 0, None, None]","[25, 2, 'Apr', 0, None, None]","[2, 1, 'Jun', 0, None, None]","[8, 1, 'Jul', 0, None, None]","[11, 1, 'Sep', 0, None, None]","[16, 1, 'Apr', 0, None, None]","[12, 1, 'May', 0, None, None]","[12, 1, 'May', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[8, 1, 'May', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[6, 1, 'May', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[4, 1, 'May', 0, None, None]","[31, 1, 'Aug', 0, None, None]","[5, 2, 'May', 0, None, None]","[5, 2, 'May', 0, None, None]","[10, 2, 'May', 0, None, None]","[0, 2, '', 0, None, None]","[1, 1, 'May', 0, None, None]","[0, 2, '', 0, None, None]",2020-01-19 18:03:19
