Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
The Wash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1832, 1, 'Aug', 0, None, None]","[4104, 1, 'Aug', 0, None, None]","[2999, 1, 'Sep', 0, None, None]","[3894, 1, 'Oct', 0, None, None]","[7373, 1, 'Sep', 0, None, None]","[2292, 1, 'Dec', 0, None, None]","[2045, 1, 'Feb', 0, None, None]","[1653, 1, 'Feb', 0, None, None]","[3055, 2, 'Sep', 0, None, None]","[3279, 1, 'Sep', 0, None, None]","[8264, 1, 'Feb', 0, None, None]","[8320, 1, 'Nov', 0, None, None]","[2807, 1, 'Dec', 0, None, None]","[2694, 1, 'Feb', 0, None, None]","[7409, 1, 'Sep', 0, None, None]","[6819, 2, 'Sep', 0, None, None]","[8080, 1, 'May', 0, None, None]","[8385, 1, 'Feb', 0, None, None]","[10804, 2, 'May', 0, None, None]","[13161, 1, 'Apr', 0, None, None]","[16087, 1, 'Sep', 0, None, None]","[13945, 1, 'Oct', 0, None, None]","[11421, 1, 'Sep', 0, None, None]","[12509, 1, 'May', 0, None, None]","[17404, 1, 'Mar', 0, None, None]","[13153, 1, 'Sep', 0, None, None]","[14381, 2, 'Apr', 0, None, None]","[16112, 1, 'May', 0, None, None]","[11860, 1, 'May', 0, None, None]","[15169, 1, 'Sep', 0, None, None]","[8369, 1, 'Aug', 0, None, None]","[10649, 1, 'Apr', 0, None, None]","[15056, 1, 'May', 0, None, None]","[12442, 1, 'May', 0, None, None]","[13480, 1, 'Oct', 0, None, None]","[8604, 1, 'Aug', 0, None, None]","[9750, 1, 'Sep', 0, None, None]","[7455, 1, 'May', 0, None, None]","[11734, 1, 'Apr', 0, None, None]","[15411, 1, 'Apr', 0, None, None]","[10223, 1, 'Sep', 0, None, None]","[7588, 1, 'May', 0, None, None]","[6693, 1, 'Apr', 0, None, None]","[11919, 1, 'Mar', 0, None, None]","[9190, 1, 'May', 0, None, None]","[7990, 1, 'Apr', 0, None, None]","[8914, 1, 'Apr', 0, None, None]","[9298, 1, 'Feb', 0, None, None]",2020-01-19 18:04:36
Dengie Flats,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[600, 1, 'Jan', 0, None, None]","[600, 1, 'Dec', 0, None, None]","[1100, 1, 'Sep', 0, None, None]","[4010, 1, 'Apr', 0, None, None]","[0, 2, '', 0, None, None]","[1500, 1, 'Sep', 0, None, None]","[750, 1, 'Jan', 0, None, None]","[750, 1, 'Oct', 0, None, None]","[120, 2, 'Sep', 0, None, None]","[4000, 1, 'Feb', 0, None, None]","[1380, 1, 'Jan', 0, None, None]","[400, 1, 'Jan', 0, None, None]","[1180, 1, 'Feb', 0, None, None]","[1700, 2, 'Jan', 0, None, None]","[630, 1, 'Jan', 0, None, None]","[840, 1, 'Nov', 0, None, None]","[1082, 1, 'Mar', 0, None, None]","[3618, 1, 'Sep', 0, None, None]","[2560, 1, 'Sep', 0, None, None]","[1700, 1, 'Feb', 0, None, None]","[3208, 1, 'Apr', 0, None, None]","[1808, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[2590, 1, 'Sep', 0, None, None]","[3300, 1, 'Mar', 0, None, None]","[2831, 2, 'Oct', 0, None, None]","[5100, 1, 'Apr', 0, None, None]","[5160, 1, 'Oct', 0, None, None]","[1966, 2, 'Jan', 0, None, None]","[3252, 1, 'Feb', 0, None, None]","[7826, 1, 'Feb', 0, None, None]","[3640, 1, 'Feb', 0, None, None]","[4170, 1, 'Oct', 0, None, None]","[2943, 1, 'Feb', 0, None, None]","[2912, 1, 'May', 0, None, None]","[4909, 1, 'Nov', 0, None, None]","[7239, 1, 'Jan', 0, None, None]","[11940, 1, 'Mar', 0, None, None]","[10669, 1, 'Oct', 0, None, None]","[9550, 1, 'Jan', 0, None, None]","[9058, 1, 'Mar', 0, None, None]","[7300, 1, 'Dec', 0, None, None]","[6500, 1, 'Jan', 0, None, None]","[14530, 2, 'Mar', 0, None, None]","[2936, 1, 'Nov', 0, None, None]","[2975, 2, 'Jan', 0, None, None]","[10165, 2, 'Nov', 0, None, None]","[11435, 2, 'Jan', 0, None, None]",2020-01-19 18:04:36
Thames Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[145, 1, 'Apr', 0, None, None]","[912, 1, 'Jan', 0, None, None]","[849, 1, 'Jan', 0, None, None]","[641, 1, 'Mar', 0, None, None]","[1783, 1, 'Jan', 0, None, None]","[882, 1, 'Oct', 0, None, None]","[1187, 1, 'Dec', 0, None, None]","[1189, 1, 'Oct', 0, None, None]","[1800, 1, 'Dec', 0, None, None]","[2251, 1, 'Feb', 0, None, None]","[1788, 1, 'Mar', 0, None, None]","[2615, 1, 'Nov', 0, None, None]","[2998, 1, 'Dec', 0, None, None]","[2204, 1, 'Sep', 0, None, None]","[4411, 1, 'Feb', 0, None, None]","[4884, 1, 'Mar', 0, None, None]","[8486, 1, 'Feb', 0, None, None]","[4835, 1, 'Jan', 0, None, None]","[6388, 1, 'Feb', 0, None, None]","[6170, 1, 'Jan', 0, None, None]","[5005, 1, 'Mar', 0, None, None]","[7522, 1, 'Feb', 0, None, None]","[7824, 2, 'Nov', 0, None, None]","[7568, 2, 'Feb', 0, None, None]","[9756, 1, 'Dec', 0, None, None]","[3709, 1, 'Feb', 0, None, None]","[5173, 2, 'Jan', 0, None, None]","[5871, 1, 'Dec', 0, None, None]","[6923, 1, 'Feb', 0, None, None]","[5160, 2, 'Feb', 0, None, None]","[3195, 1, 'Jan', 0, None, None]","[3812, 1, 'Feb', 0, None, None]","[3975, 1, 'Oct', 0, None, None]","[13028, 1, 'Nov', 0, None, None]","[5700, 1, 'Feb', 0, None, None]","[2970, 1, 'Nov', 0, None, None]","[2801, 1, 'Sep', 0, None, None]","[4734, 1, 'Feb', 0, None, None]","[4288, 1, 'Jan', 0, None, None]","[3709, 1, 'Mar', 0, None, None]","[3283, 1, 'Jan', 0, None, None]","[7247, 1, 'Nov', 0, None, None]","[3055, 1, 'Dec', 0, None, None]","[3730, 1, 'Nov', 0, None, None]","[3826, 1, 'Nov', 0, None, None]","[2877, 1, 'Feb', 0, None, None]",2020-01-19 18:04:36
Humber Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[102, 1, 'Feb', 0, None, None]","[51, 1, 'Oct', 0, None, None]","[254, 1, 'Oct', 0, None, None]","[320, 1, 'Sep', 0, None, None]","[183, 1, 'Dec', 0, None, None]","[56, 1, 'Feb', 0, None, None]","[260, 1, 'Feb', 0, None, None]","[85, 1, 'Feb', 0, None, None]","[103, 1, 'Jan', 0, None, None]","[53, 1, 'Jan', 0, None, None]","[35, 2, 'Mar', 0, None, None]","[57, 1, 'Jan', 0, None, None]","[265, 2, 'Oct', 0, None, None]","[838, 1, 'Sep', 0, None, None]","[1031, 2, 'Feb', 0, None, None]","[952, 1, 'Dec', 0, None, None]","[1347, 1, 'Sep', 0, None, None]","[1833, 1, 'Sep', 0, None, None]","[1425, 1, 'Nov', 0, None, None]","[1343, 2, 'Jan', 0, None, None]","[2490, 1, 'Nov', 0, None, None]","[1156, 1, 'Nov', 0, None, None]","[1213, 2, 'Apr', 0, None, None]","[2213, 1, 'Sep', 0, None, None]","[1613, 1, 'Sep', 0, None, None]","[1533, 1, 'Dec', 0, None, None]","[557, 1, 'Oct', 0, None, None]","[3368, 2, 'Feb', 0, None, None]","[3306, 2, 'Sep', 0, None, None]","[1541, 2, 'May', 0, None, None]","[1320, 2, 'Feb', 0, None, None]","[2845, 2, 'May', 0, None, None]","[6135, 2, 'Apr', 0, None, None]","[1165, 1, 'Aug', 0, None, None]","[1901, 1, 'Oct', 0, None, None]","[2792, 1, 'May', 0, None, None]","[1923, 1, 'Nov', 0, None, None]","[3770, 2, 'May', 0, None, None]","[3530, 2, 'May', 0, None, None]","[2738, 1, 'Apr', 0, None, None]","[2218, 1, 'Aug', 0, None, None]","[3190, 1, 'Jan', 0, None, None]","[3171, 1, 'May', 0, None, None]","[3832, 1, 'Mar', 0, None, None]","[2128, 1, 'Apr', 0, None, None]","[1938, 2, 'May', 0, None, None]","[4388, 1, 'Mar', 0, None, None]","[4434, 2, 'Sep', 0, None, None]",2020-01-19 18:04:36
Blackwater Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[720, 2, 'Oct', 0, None, None]",nan,"[300, 1, 'Feb', 0, None, None]","[565, 1, 'Mar', 0, None, None]","[832, 1, 'Sep', 0, None, None]","[404, 2, 'Sep', 0, None, None]","[630, 1, 'Mar', 0, None, None]","[505, 2, 'Apr', 0, None, None]","[487, 1, 'Oct', 0, None, None]","[994, 1, 'Nov', 0, None, None]","[2197, 1, 'Sep', 0, None, None]","[1037, 1, 'Apr', 0, None, None]","[716, 2, 'Mar', 0, None, None]","[636, 1, 'Mar', 0, None, None]","[1072, 2, 'Oct', 0, None, None]","[1304, 2, 'Sep', 0, None, None]","[1290, 1, 'Nov', 0, None, None]","[1175, 1, 'Sep', 0, None, None]","[905, 1, 'Nov', 0, None, None]","[2422, 1, 'Oct', 0, None, None]","[4085, 1, 'Mar', 0, None, None]","[2941, 1, 'Oct', 0, None, None]","[2521, 1, 'Nov', 0, None, None]","[6591, 1, 'Dec', 0, None, None]","[2642, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[4175, 1, 'Dec', 0, None, None]","[3484, 1, 'Sep', 0, None, None]","[3549, 1, 'Dec', 0, None, None]","[4874, 2, 'Jan', 0, None, None]","[4649, 2, 'Nov', 0, None, None]","[2920, 2, 'Feb', 0, None, None]","[2383, 2, 'Sep', 0, None, None]","[3230, 1, 'Nov', 0, None, None]","[2415, 1, 'Sep', 0, None, None]","[4043, 1, 'Nov', 0, None, None]","[2650, 1, 'Oct', 0, None, None]","[4819, 1, 'Nov', 0, None, None]","[5766, 1, 'Jan', 0, None, None]","[2083, 1, 'Nov', 0, None, None]","[4056, 1, 'Nov', 0, None, None]","[2186, 1, 'Nov', 0, None, None]","[2008, 2, 'Mar', 0, None, None]","[3455, 1, 'Nov', 0, None, None]","[3250, 1, 'Dec', 0, None, None]","[3356, 1, 'Dec', 0, None, None]","[2426, 1, 'Feb', 0, None, None]","[6257, 1, 'Dec', 0, None, None]","[1859, 1, 'Feb', 0, None, None]",2020-01-19 18:04:36
Ribble Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[704, 1, 'Nov', 0, None, None]","[1800, 1, 'May', 0, None, None]","[1432, 1, 'May', 0, None, None]","[1946, 1, 'Oct', 0, None, None]","[1056, 1, 'Dec', 0, None, None]","[1357, 1, 'Feb', 0, None, None]","[482, 1, 'Dec', 0, None, None]","[434, 2, 'Feb', 0, None, None]","[1109, 1, 'Feb', 0, None, None]","[1525, 1, 'Feb', 0, None, None]","[743, 1, 'Jan', 0, None, None]","[2769, 1, 'Oct', 0, None, None]","[4604, 1, 'Oct', 0, None, None]","[3080, 1, 'May', 0, None, None]","[3856, 1, 'May', 0, None, None]","[2289, 1, 'Apr', 0, None, None]","[3120, 2, 'May', 0, None, None]","[5124, 2, 'May', 0, None, None]","[3539, 1, 'Dec', 0, None, None]","[5157, 1, 'Sep', 0, None, None]","[9393, 1, 'Apr', 0, None, None]","[12398, 1, 'May', 0, None, None]","[6906, 1, 'May', 0, None, None]","[5178, 1, 'Nov', 0, None, None]","[10802, 2, 'Nov', 0, None, None]","[6326, 1, 'Apr', 0, None, None]","[12856, 1, 'Feb', 0, None, None]","[8167, 1, 'Apr', 0, None, None]","[8721, 1, 'Apr', 0, None, None]","[16395, 2, 'May', 0, None, None]","[5139, 1, 'Feb', 0, None, None]","[6285, 1, 'Mar', 0, None, None]","[4580, 2, 'May', 0, None, None]","[5568, 1, 'Mar', 0, None, None]","[3529, 1, 'Jan', 0, None, None]","[3813, 1, 'Sep', 0, None, None]","[3518, 1, 'Feb', 0, None, None]","[3902, 1, 'May', 0, None, None]","[2315, 1, 'Sep', 0, None, None]","[4463, 2, 'Sep', 0, None, None]","[1272, 1, 'Apr', 0, None, None]","[5319, 2, 'Apr', 0, None, None]","[7647, 1, 'Aug', 0, None, None]","[5219, 1, 'Jan', 0, None, None]","[1094, 1, 'May', 0, None, None]","[1444, 1, 'Sep', 0, None, None]","[1322, 1, 'Mar', 0, None, None]","[2292, 1, 'Oct', 0, None, None]",2020-01-19 18:04:36
Hamford Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[300, 1, 'Apr', 0, None, None]","[1010, 1, 'Sep', 0, None, None]","[907, 1, 'Mar', 0, None, None]","[1362, 1, 'Jan', 0, None, None]","[1515, 1, 'Dec', 0, None, None]","[723, 1, 'Mar', 0, None, None]","[580, 1, 'Jan', 0, None, None]","[990, 1, 'Nov', 0, None, None]","[1060, 1, 'Nov', 0, None, None]","[1000, 1, 'Oct', 0, None, None]","[835, 1, 'Jan', 0, None, None]","[2282, 1, 'Nov', 0, None, None]","[500, 1, 'Oct', 0, None, None]","[445, 1, 'Dec', 0, None, None]","[1200, 1, 'Oct', 0, None, None]","[664, 2, 'Feb', 0, None, None]","[1257, 1, 'Nov', 0, None, None]","[1227, 1, 'Sep', 0, None, None]","[2742, 1, 'Oct', 0, None, None]","[1083, 1, 'Jan', 0, None, None]","[3161, 1, 'Nov', 0, None, None]","[2742, 1, 'Oct', 0, None, None]","[3501, 1, 'Sep', 0, None, None]","[8186, 2, 'Nov', 0, None, None]","[7033, 2, 'Jan', 0, None, None]","[3270, 1, 'Jan', 0, None, None]","[3020, 1, 'Mar', 0, None, None]","[2040, 2, 'Oct', 0, None, None]","[2803, 2, 'Feb', 0, None, None]","[3267, 1, 'Mar', 0, None, None]","[2984, 1, 'Jan', 0, None, None]","[1746, 2, 'Jan', 0, None, None]","[2915, 2, 'Dec', 0, None, None]","[2198, 2, 'Jan', 0, None, None]","[2685, 2, 'Dec', 0, None, None]","[2658, 2, 'Dec', 0, None, None]","[2394, 2, 'Nov', 0, None, None]","[2246, 2, 'Mar', 0, None, None]","[1914, 2, 'Nov', 0, None, None]","[1841, 1, 'Jan', 0, None, None]","[3033, 1, 'Nov', 0, None, None]","[2312, 1, 'Feb', 0, None, None]","[2323, 1, 'Dec', 0, None, None]","[1707, 1, 'Jan', 0, None, None]","[2483, 2, 'Dec', 0, None, None]","[1586, 2, 'Dec', 0, None, None]",2020-01-19 18:04:36
Alt Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[311, 1, 'Dec', 0, None, None]","[550, 1, 'Dec', 0, None, None]","[32, 1, 'Nov', 0, None, None]","[31, 1, 'Dec', 0, None, None]","[80, 1, 'Jan', 0, None, None]","[60, 1, 'Jan', 0, None, None]","[85, 1, 'Dec', 0, None, None]","[178, 1, 'Feb', 0, None, None]","[298, 1, 'Dec', 0, None, None]","[381, 1, 'Jan', 0, None, None]","[343, 1, 'Feb', 0, None, None]","[287, 1, 'Jan', 0, None, None]","[380, 1, 'Jan', 0, None, None]","[539, 1, 'Feb', 0, None, None]","[686, 1, 'Dec', 0, None, None]","[715, 1, 'Jan', 0, None, None]","[1023, 1, 'Feb', 0, None, None]","[849, 1, 'Dec', 0, None, None]","[1276, 1, 'Mar', 0, None, None]","[1340, 1, 'Jan', 0, None, None]","[1138, 1, 'Sep', 0, None, None]","[1051, 1, 'Nov', 0, None, None]","[830, 2, 'Mar', 0, None, None]","[1250, 1, 'May', 0, None, None]","[983, 1, 'Nov', 0, None, None]","[1456, 1, 'Jan', 0, None, None]","[1702, 1, 'Feb', 0, None, None]","[2316, 1, 'Mar', 0, None, None]","[2909, 1, 'Apr', 0, None, None]","[3044, 1, 'Apr', 0, None, None]","[1734, 1, 'Oct', 0, None, None]","[4890, 1, 'Apr', 0, None, None]","[3756, 1, 'Apr', 0, None, None]","[3098, 1, 'Nov', 0, None, None]","[2234, 1, 'Sep', 0, None, None]","[2837, 1, 'Apr', 0, None, None]","[1244, 1, 'May', 0, None, None]","[1206, 1, 'May', 0, None, None]","[1731, 1, 'May', 0, None, None]","[3141, 1, 'Apr', 0, None, None]","[2250, 1, 'Feb', 0, None, None]","[1651, 1, 'Sep', 0, None, None]","[1280, 1, 'Apr', 0, None, None]","[1516, 1, 'Apr', 0, None, None]","[3391, 1, 'Apr', 0, None, None]","[1850, 1, 'Apr', 0, None, None]","[992, 1, 'Sep', 0, None, None]","[620, 1, 'Jul', 0, None, None]",2020-01-19 18:04:36
Stour Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[151, 1, 'Jan', 0, None, None]","[167, 1, 'Mar', 0, None, None]","[370, 1, 'Feb', 0, None, None]","[765, 1, 'Feb', 0, None, None]","[443, 1, 'Oct', 0, None, None]","[589, 1, 'Jan', 0, None, None]","[573, 1, 'Jan', 0, None, None]","[593, 1, 'Dec', 0, None, None]","[741, 1, 'Dec', 0, None, None]","[899, 1, 'Dec', 0, None, None]","[590, 1, 'Dec', 0, None, None]","[1084, 1, 'Feb', 0, None, None]","[1125, 1, 'Dec', 0, None, None]","[943, 1, 'Nov', 0, None, None]","[783, 1, 'Jan', 0, None, None]","[1122, 1, 'Jan', 0, None, None]","[1430, 1, 'Jan', 0, None, None]","[1629, 1, 'Dec', 0, None, None]","[1761, 1, 'Nov', 0, None, None]","[2473, 1, 'Jan', 0, None, None]","[1999, 1, 'Jan', 0, None, None]","[4279, 1, 'Jan', 0, None, None]","[3152, 1, 'Feb', 0, None, None]","[2424, 1, 'Dec', 0, None, None]","[4253, 2, 'Dec', 0, None, None]","[3249, 1, 'Nov', 0, None, None]","[3502, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[1705, 2, 'Jan', 0, None, None]","[2414, 1, 'Nov', 0, None, None]","[3739, 1, 'Nov', 0, None, None]","[3130, 2, 'Jan', 0, None, None]","[3084, 1, 'Jan', 0, None, None]","[3013, 1, 'Jan', 0, None, None]","[2975, 1, 'Feb', 0, None, None]","[2507, 1, 'Oct', 0, None, None]","[3263, 1, 'Dec', 0, None, None]","[2355, 1, 'Nov', 0, None, None]","[2329, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[2208, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[2910, 1, 'Nov', 0, None, None]","[2618, 1, 'Oct', 0, None, None]","[2344, 1, 'Nov', 0, None, None]","[2256, 1, 'Nov', 0, None, None]","[2828, 1, 'Dec', 0, None, None]","[1379, 1, 'Dec', 0, None, None]","[1208, 1, 'Oct', 0, None, None]","[1351, 1, 'Mar', 0, None, None]","[964, 1, 'Nov', 0, None, None]",2020-01-19 18:04:36
Chichester Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[655, 1, 'Dec', 0, None, None]","[1225, 1, 'Feb', 0, None, None]","[1615, 1, 'Feb', 0, None, None]","[1065, 1, 'Mar', 0, None, None]","[1799, 1, 'Jan', 0, None, None]","[2383, 1, 'Sep', 0, None, None]","[1571, 1, 'Mar', 0, None, None]","[1300, 1, 'Sep', 0, None, None]","[2284, 1, 'Nov', 0, None, None]","[2143, 1, 'Mar', 0, None, None]","[1666, 1, 'Feb', 0, None, None]","[2647, 1, 'Nov', 0, None, None]","[1541, 1, 'Jan', 0, None, None]","[2048, 1, 'Nov', 0, None, None]","[2026, 1, 'Sep', 0, None, None]","[3168, 1, 'Oct', 0, None, None]",nan,"[2791, 1, 'Feb', 0, None, None]","[1791, 2, 'Sep', 0, None, None]","[2009, 1, 'Oct', 0, None, None]","[3901, 1, 'Mar', 0, None, None]","[2368, 1, 'Sep', 0, None, None]","[2862, 1, 'Nov', 0, None, None]","[3629, 2, 'Dec', 0, None, None]","[2327, 2, 'Oct', 0, None, None]","[2117, 1, 'Mar', 0, None, None]","[2224, 1, 'Oct', 0, None, None]","[1849, 1, 'Dec', 0, None, None]","[2145, 2, 'Feb', 0, None, None]","[2180, 1, 'Dec', 0, None, None]","[3180, 1, 'Feb', 0, None, None]","[1700, 1, 'Dec', 0, None, None]","[1515, 1, 'Dec', 0, None, None]","[2140, 1, 'Oct', 0, None, None]","[2017, 1, 'Dec', 0, None, None]","[1592, 1, 'Dec', 0, None, None]","[1604, 1, 'Mar', 0, None, None]","[1416, 1, 'Nov', 0, None, None]","[1960, 1, 'Dec', 0, None, None]","[897, 1, 'Sep', 0, None, None]","[1463, 1, 'Mar', 0, None, None]","[1450, 1, 'Nov', 0, None, None]","[1222, 1, 'Dec', 0, None, None]","[1536, 1, 'Jan', 0, None, None]","[1667, 1, 'Jan', 0, None, None]","[1443, 1, 'Nov', 0, None, None]","[1354, 1, 'Dec', 0, None, None]",2020-01-19 18:04:36
