Site,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
St Andrews Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[184, 1, 'Jan', 0, None, None]",nan,"[1969, 1, 'Jan', 0, None, None]","[1000, 1, 'Dec', 0, None, None]",nan,nan,"[340, 1, 'Jan', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[155, 1, 'Feb', 0, None, None]","[313, 1, 'Mar', 0, None, None]","[470, 1, 'Oct', 0, None, None]","[700, 1, 'Dec', 0, None, None]","[1271, 1, 'Feb', 0, None, None]","[935, 1, 'Feb', 0, None, None]","[945, 1, 'Jan', 0, None, None]","[1717, 1, 'Jan', 0, None, None]","[572, 1, 'Jan', 0, None, None]","[290, 1, 'Oct', 0, None, None]","[480, 1, 'Mar', 0, None, None]","[593, 1, 'Dec', 0, None, None]",nan,"[90, 1, 'Aug', 0, None, None]","[81, 1, 'Dec', 0, None, None]","[76, 1, 'Jul', 0, None, None]","[179, 1, 'Apr', 0, None, None]","[177, 2, 'Sep', 0, None, None]","[280, 1, 'Jan', 0, None, None]","[150, 1, 'Jul', 0, None, None]","[180, 1, 'Jul', 0, None, None]","[397, 1, 'Mar', 0, None, None]","[145, 1, 'Feb', 0, None, None]","[206, 1, 'Jun', 0, None, None]","[220, 1, 'Aug', 0, None, None]","[305, 1, 'Oct', 0, None, None]","[268, 1, 'Apr', 0, None, None]","[209, 1, 'Jul', 0, None, None]","[220, 1, 'Jul', 0, None, None]","[438, 1, 'Feb', 0, None, None]","[300, 1, 'Sep', 0, None, None]","[587, 1, 'Jan', 0, None, None]","[610, 1, 'Jan', 0, None, None]","[520, 1, 'Apr', 0, None, None]","[507, 2, 'Sep', 0, None, None]","[625, 1, 'Apr', 0, None, None]","[915, 2, 'Apr', 0, None, None]","[760, 1, 'Apr', 0, None, None]","[705, 2, 'Feb', 0, None, None]",2019-12-06 11:13:08
The Wash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[290, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[184, 1, 'Mar', 0, None, None]","[126, 1, 'Jun', 0, None, None]","[203, 1, 'Jul', 0, None, None]","[125, 1, 'Feb', 0, None, None]","[130, 1, 'Jan', 0, None, None]","[71, 1, 'Dec', 0, None, None]","[40, 1, 'Dec', 0, None, None]","[352, 1, 'Feb', 0, None, None]","[261, 1, 'Feb', 0, None, None]","[256, 1, 'Nov', 0, None, None]","[137, 1, 'Dec', 0, None, None]","[68, 1, 'Nov', 0, None, None]","[402, 1, 'Mar', 0, None, None]","[173, 1, 'Dec', 0, None, None]","[482, 1, 'Mar', 0, None, None]","[46, 1, 'Dec', 0, None, None]","[258, 1, 'May', 0, None, None]","[101, 1, 'Nov', 0, None, None]","[504, 1, 'Feb', 0, None, None]","[692, 1, 'Jan', 0, None, None]","[875, 1, 'Feb', 0, None, None]","[200, 1, 'Jan', 0, None, None]","[231, 1, 'Mar', 0, None, None]","[1639, 1, 'Apr', 0, None, None]","[1569, 2, 'Jan', 0, None, None]","[638, 1, 'Jan', 0, None, None]","[266, 1, 'Jul', 0, None, None]","[258, 1, 'Apr', 0, None, None]","[1370, 1, 'Jan', 0, None, None]","[1344, 1, 'Mar', 0, None, None]","[2546, 1, 'Jan', 0, None, None]","[703, 1, 'Jul', 0, None, None]","[91, 1, 'Nov', 0, None, None]","[557, 1, 'Feb', 0, None, None]","[491, 1, 'Oct', 0, None, None]","[125, 1, 'Feb', 0, None, None]","[1438, 1, 'Feb', 0, None, None]","[2970, 1, 'Apr', 0, None, None]","[519, 1, 'Jan', 0, None, None]","[3721, 1, 'Feb', 0, None, None]","[2130, 1, 'Feb', 0, None, None]","[280, 1, 'Mar', 0, None, None]","[741, 1, 'Oct', 0, None, None]","[1222, 1, 'Jan', 0, None, None]","[226, 1, 'Dec', 0, None, None]","[794, 1, 'Feb', 0, None, None]",2019-12-06 11:13:08
Lindisfarne,nan,nan,"[4, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[6, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,"[16, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,nan,"[172, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,nan,nan,nan,nan,nan,nan,"[200, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2000, 1, 'Dec', 0, None, None]","[2000, 1, 'Oct', 0, None, None]","[1200, 1, 'Mar', 0, None, None]","[1696, 1, 'Sep', 0, None, None]","[2300, 1, 'Sep', 0, None, None]","[1840, 1, 'Sep', 0, None, None]","[2045, 1, 'Oct', 0, None, None]","[2400, 1, 'Sep', 0, None, None]","[2800, 1, 'Sep', 0, None, None]","[1670, 1, 'Jan', 0, None, None]","[3063, 1, 'Mar', 0, None, None]","[4090, 1, 'Jun', 0, None, None]","[3160, 1, 'Jul', 0, None, None]","[4800, 1, 'Sep', 0, None, None]","[3000, 1, 'Nov', 0, None, None]","[3000, 1, 'Nov', 0, None, None]","[3020, 1, 'Feb', 0, None, None]","[5300, 1, 'Aug', 0, None, None]","[2505, 1, 'Sep', 0, None, None]","[2000, 1, 'Nov', 0, None, None]","[2000, 1, 'Dec', 0, None, None]","[2600, 1, 'Nov', 0, None, None]","[1750, 2, 'Dec', 0, None, None]","[2380, 1, 'Jul', 0, None, None]","[2055, 2, 'Aug', 0, None, None]","[1233, 1, 'Jul', 0, None, None]","[2474, 1, 'Sep', 0, None, None]","[1255, 1, 'Sep', 0, None, None]","[1209, 2, 'Sep', 0, None, None]","[2106, 2, 'Jan', 0, None, None]","[1407, 1, 'Jun', 0, None, None]","[1841, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[2024, 1, 'Sep', 0, None, None]","[2043, 1, 'Dec', 0, None, None]","[1241, 1, 'Oct', 0, None, None]","[1202, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[1097, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[469, 1, 'Feb', 0, None, None]","[619, 1, 'Feb', 0, None, None]","[501, 1, 'Jun', 0, None, None]","[1074, 1, 'Jun', 0, None, None]","[962, 1, 'Jun', 0, None, None]","[862, 1, 'Nov', 0, None, None]","[1015, 1, 'Feb', 0, None, None]","[602, 2, 'Jul', 0, None, None]","[411, 2, 'Jul', 0, None, None]","[572, 1, 'Oct', 0, None, None]","[481, 2, 'Mar', 0, None, None]","[657, 1, 'Oct', 0, None, None]",2019-12-06 11:13:08
Cromarty Firth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[51, 1, 'Apr', 0, None, None]","[0, 1, '', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[41, 1, 'Oct', 0, None, None]","[2, 1, 'Oct', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[2, 2, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[31, 1, 'Oct', 0, None, None]","[129, 1, 'Oct', 0, None, None]","[37, 1, 'Oct', 0, None, None]","[559, 1, 'Sep', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[211, 1, 'Jul', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[13, 1, 'Jan', 0, None, None]","[42, 1, 'Oct', 0, None, None]","[39, 1, 'Oct', 0, None, None]","[440, 1, 'Oct', 0, None, None]","[30, 1, 'Dec', 0, None, None]","[81, 1, 'Oct', 0, None, None]","[230, 1, 'Dec', 0, None, None]","[133, 1, 'Jun', 0, None, None]","[201, 2, 'Oct', 0, None, None]","[403, 2, 'Oct', 0, None, None]","[720, 1, 'Aug', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[574, 1, 'Oct', 0, None, None]","[753, 1, 'Oct', 0, None, None]","[138, 1, 'Feb', 0, None, None]",2019-12-06 11:13:08
Dee Estuary (Scotland),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[539, 1, 'Jan', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[486, 1, 'Jan', 0, None, None]","[598, 1, 'Feb', 0, None, None]","[531, 1, 'Feb', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[235, 1, 'Dec', 0, None, None]","[480, 1, 'Dec', 0, None, None]","[639, 1, 'Mar', 0, None, None]","[364, 1, 'Mar', 0, None, None]","[379, 1, 'Jan', 0, None, None]","[785, 1, 'Feb', 0, None, None]","[388, 1, 'Mar', 0, None, None]","[791, 1, 'Mar', 0, None, None]","[130, 1, 'Mar', 0, None, None]","[470, 1, 'Jan', 0, None, None]","[438, 1, 'Feb', 0, None, None]","[643, 1, 'Mar', 0, None, None]","[521, 1, 'Mar', 0, None, None]","[508, 1, 'Mar', 0, None, None]","[259, 1, 'Sep', 0, None, None]","[429, 1, 'Sep', 0, None, None]","[660, 1, 'Aug', 0, None, None]","[715, 1, 'Jul', 0, None, None]","[956, 1, 'Sep', 0, None, None]","[620, 2, 'Aug', 0, None, None]","[652, 1, 'Aug', 0, None, None]","[639, 1, 'Jul', 0, None, None]","[1492, 1, 'Aug', 0, None, None]","[677, 1, 'Aug', 0, None, None]","[805, 1, 'Aug', 0, None, None]","[421, 1, 'Aug', 0, None, None]","[331, 1, 'Aug', 0, None, None]","[408, 1, 'Sep', 0, None, None]","[874, 1, 'Jun', 0, None, None]","[852, 1, 'Jun', 0, None, None]","[865, 1, 'Jun', 0, None, None]","[1673, 1, 'Jul', 0, None, None]","[1229, 1, 'Aug', 0, None, None]","[1411, 1, 'Jun', 0, None, None]","[539, 1, 'Apr', 0, None, None]","[1417, 2, 'Dec', 0, None, None]","[983, 1, 'Jul', 0, None, None]","[1427, 1, 'Aug', 0, None, None]","[1783, 1, 'Jun', 0, None, None]","[1115, 1, 'Aug', 0, None, None]","[623, 1, 'Jul', 0, None, None]","[130, 1, 'Aug', 0, None, None]","[421, 1, 'Aug', 0, None, None]","[236, 1, 'Aug', 0, None, None]",2019-12-06 11:13:08
Seahouses to Budle Point,nan,nan,nan,"[185, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[310, 1, 'Feb', 0, None, None]",nan,"[3200, 1, 'Oct', 0, None, None]","[1642, 1, 'Sep', 0, None, None]","[1520, 1, 'Sep', 0, None, None]","[527, 1, 'Jan', 0, None, None]","[1221, 1, 'Oct', 0, None, None]","[903, 1, 'Oct', 0, None, None]","[671, 1, 'Mar', 0, None, None]","[800, 1, 'Oct', 0, None, None]","[655, 1, 'Dec', 0, None, None]","[464, 1, 'Sep', 0, None, None]","[735, 1, 'Nov', 0, None, None]","[368, 2, 'Oct', 0, None, None]","[400, 1, 'Apr', 0, None, None]","[900, 1, 'Oct', 0, None, None]","[219, 1, 'Nov', 0, None, None]","[48, 1, 'Jan', 0, None, None]","[57, 1, 'Oct', 0, None, None]","[600, 1, 'Sep', 0, None, None]","[135, 1, 'Oct', 0, None, None]","[463, 1, 'Oct', 0, None, None]","[190, 2, 'Aug', 0, None, None]","[42, 1, 'Apr', 0, None, None]","[860, 1, 'Sep', 0, None, None]","[264, 1, 'May', 0, None, None]","[280, 1, 'Apr', 0, None, None]","[101, 2, 'Mar', 0, None, None]","[83, 2, 'Apr', 0, None, None]",2019-12-06 11:13:08
Duddon Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[14, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[44, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[6, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[46, 1, 'Apr', 0, None, None]",nan,"[22, 1, 'Sep', 0, None, None]","[62, 2, 'Aug', 0, None, None]","[60, 1, 'Feb', 0, None, None]","[14, 1, 'Sep', 0, None, None]","[193, 1, 'Jul', 0, None, None]","[289, 1, 'May', 0, None, None]","[221, 1, 'Dec', 0, None, None]","[740, 1, 'Oct', 0, None, None]","[285, 1, 'Jul', 0, None, None]","[424, 1, 'Jul', 0, None, None]","[314, 1, 'Jun', 0, None, None]","[503, 1, 'Jul', 0, None, None]","[162, 1, 'Jun', 0, None, None]","[343, 1, 'Apr', 0, None, None]","[417, 1, 'Apr', 0, None, None]","[415, 1, 'Apr', 0, None, None]","[229, 1, 'Jul', 0, None, None]","[323, 1, 'Apr', 0, None, None]","[368, 1, 'Apr', 0, None, None]","[471, 1, 'Apr', 0, None, None]","[233, 1, 'Apr', 0, None, None]","[263, 1, 'Jun', 0, None, None]","[715, 2, 'Mar', 0, None, None]","[513, 1, 'Mar', 0, None, None]","[525, 1, 'Mar', 0, None, None]","[480, 1, 'Apr', 0, None, None]","[725, 1, 'Oct', 0, None, None]","[135, 2, 'Jul', 0, None, None]","[213, 1, 'May', 0, None, None]","[347, 1, 'May', 0, None, None]","[259, 1, 'Sep', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[450, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[566, 2, 'Oct', 0, None, None]","[191, 2, 'Oct', 0, None, None]",2019-12-06 11:13:08
Carnoustie to Easthaven,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[80, 1, 'Feb', 0, None, None]","[130, 1, 'Mar', 0, None, None]","[250, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[489, 1, 'Sep', 0, None, None]","[181, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[84, 1, 'Dec', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[244, 1, 'Jun', 0, None, None]","[620, 1, 'Jun', 0, None, None]","[432, 1, 'Jul', 0, None, None]","[267, 1, 'Jun', 0, None, None]","[204, 1, 'Jul', 0, None, None]",2019-12-06 11:13:08
Strangford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[11, 1, 'Oct', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[9, 1, 'Feb', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[12, 1, 'Nov', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[26, 1, 'Oct', 0, None, None]","[43, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[61, 1, 'Mar', 0, None, None]","[52, 1, 'Mar', 0, None, None]","[95, 1, 'Mar', 0, None, None]","[122, 1, 'Jan', 0, None, None]","[279, 1, 'Sep', 0, None, None]","[283, 1, 'Sep', 0, None, None]","[165, 1, 'Jan', 0, None, None]","[259, 1, 'Jan', 0, None, None]","[282, 1, 'Nov', 0, None, None]","[480, 1, 'Nov', 0, None, None]","[728, 1, 'Feb', 0, None, None]","[551, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[784, 1, 'Oct', 0, None, None]","[613, 1, 'Oct', 0, None, None]","[463, 1, 'Sep', 0, None, None]","[379, 1, 'Nov', 0, None, None]","[429, 1, 'Oct', 0, None, None]","[267, 1, 'Sep', 0, None, None]","[283, 1, 'Mar', 0, None, None]","[437, 1, 'Mar', 0, None, None]","[337, 1, 'Mar', 0, None, None]","[392, 1, 'Jan', 0, None, None]",2019-12-06 11:13:08
Moray Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[60, 1, 'Feb', 0, None, None]","[87, 1, 'Jan', 0, None, None]","[265, 1, 'Dec', 0, None, None]","[406, 1, 'Dec', 0, None, None]","[74, 1, 'Oct', 0, None, None]","[103, 1, 'Sep', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[39, 1, 'Mar', 0, None, None]","[33, 1, 'Jan', 0, None, None]",nan,nan,"[85, 1, 'Oct', 0, None, None]","[173, 1, 'Sep', 0, None, None]","[117, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[376, 1, 'Feb', 0, None, None]","[211, 1, 'Feb', 0, None, None]","[867, 1, 'Oct', 0, None, None]","[1186, 1, 'Oct', 0, None, None]","[554, 1, 'Jan', 0, None, None]","[318, 1, 'Jan', 0, None, None]","[199, 1, 'Oct', 0, None, None]","[132, 1, 'Jan', 0, None, None]","[215, 1, 'Jan', 0, None, None]","[566, 1, 'Feb', 0, None, None]","[237, 1, 'Feb', 0, None, None]","[321, 1, 'Feb', 0, None, None]","[222, 1, 'Feb', 0, None, None]","[483, 1, 'Oct', 0, None, None]","[304, 1, 'Oct', 0, None, None]","[274, 1, 'Feb', 0, None, None]","[603, 1, 'Oct', 0, None, None]","[683, 1, 'Feb', 0, None, None]","[939, 1, 'Dec', 0, None, None]","[303, 1, 'Jan', 0, None, None]","[223, 1, 'Dec', 0, None, None]","[244, 1, 'Dec', 0, None, None]","[160, 1, 'Dec', 0, None, None]","[189, 1, 'Dec', 0, None, None]","[179, 1, 'Dec', 0, None, None]","[304, 1, 'Dec', 0, None, None]","[578, 1, 'Feb', 0, None, None]","[189, 1, 'Feb', 0, None, None]",2019-12-06 11:13:08
Outer Ards Shoreline,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[48, 1, 'Mar', 0, None, None]","[296, 1, 'Mar', 0, None, None]","[410, 1, 'Feb', 0, None, None]","[377, 1, 'Mar', 0, None, None]","[303, 1, 'Feb', 0, None, None]","[299, 1, 'Feb', 0, None, None]","[166, 1, 'Jan', 0, None, None]","[362, 1, 'Jan', 0, None, None]","[360, 2, 'Jan', 0, None, None]","[255, 1, 'Dec', 0, None, None]","[709, 1, 'Feb', 0, None, None]","[470, 1, 'Dec', 0, None, None]","[716, 1, 'Nov', 0, None, None]","[382, 1, 'Feb', 0, None, None]","[241, 1, 'Feb', 0, None, None]",nan,"[428, 1, 'Mar', 0, None, None]","[256, 1, 'Jan', 0, None, None]","[271, 1, 'Jan', 0, None, None]","[335, 1, 'Jan', 0, None, None]","[976, 1, 'Jan', 0, None, None]","[1255, 1, 'Jan', 0, None, None]","[491, 1, 'Mar', 0, None, None]","[252, 1, 'Mar', 0, None, None]","[792, 1, 'Jan', 0, None, None]","[394, 1, 'Jan', 0, None, None]","[247, 1, 'Jan', 0, None, None]","[127, 1, 'Jan', 0, None, None]","[179, 1, 'Mar', 0, None, None]","[606, 1, 'Nov', 0, None, None]","[247, 1, 'Mar', 0, None, None]","[225, 1, 'Mar', 0, None, None]",2019-12-06 11:13:08
Sound of Gigha,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[242, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[420, 1, 'Jul', 1, 'Firth of Clyde Eider News', 'Note this reports a greater extent than the WeBS Core Count site']","[623, 1, 'Dec', 1, 'unspecified aerial-counts', None]",nan,nan,"[87, 1, 'Mar', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[125, 1, 'Jul', 0, None, None]","[135, 1, 'Aug', 0, None, None]","[94, 2, 'Dec', 0, None, None]","[431, 1, 'Aug', 0, None, None]","[179, 1, 'Sep', 0, None, None]",nan,"[166, 1, 'Feb', 0, None, None]",nan,2019-12-06 11:13:08
Loch Long at Ardentinny to Strone Point,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[201, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[529, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[146, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,"[124, 1, 'Dec', 0, None, None]","[196, 1, 'Sep', 0, None, None]","[210, 1, 'Oct', 0, None, None]","[343, 1, 'Oct', 0, None, None]","[584, 1, 'Nov', 0, None, None]","[388, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[114, 1, 'Jun', 0, None, None]","[447, 1, 'Jun', 0, None, None]","[340, 1, 'Jun', 0, None, None]","[257, 1, 'Jul', 0, None, None]","[131, 1, 'Jul', 0, None, None]","[76, 1, 'May', 0, None, None]",2019-12-06 11:13:08
Island of Papa Westray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[22, 1, 'Jan', 0, None, None]","[34, 2, 'Nov', 0, None, None]","[136, 1, 'Mar', 0, None, None]","[120, 2, 'Oct', 0, None, None]","[75, 1, 'Mar', 0, None, None]","[270, 1, 'Oct', 0, None, None]","[55, 1, 'Mar', 0, None, None]","[78, 1, 'Mar', 0, None, None]","[113, 1, 'Mar', 0, None, None]","[176, 1, 'Oct', 0, None, None]","[108, 1, 'Mar', 0, None, None]","[96, 1, 'Dec', 0, None, None]","[167, 1, 'Oct', 0, None, None]","[183, 1, 'Nov', 0, None, None]","[128, 1, 'Jan', 0, None, None]","[174, 1, 'Dec', 0, None, None]","[513, 1, 'Feb', 0, None, None]",2019-12-06 11:13:08
Sound of Gigha and Rhunahaorine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[242, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[335, 1, 'Mar', 1, 'unspecified aerial-counts', None]","[623, 1, 'Dec', 1, 'unspecified aerial-counts', None]",nan,nan,"[87, 1, 'Mar', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[125, 1, 'Jul', 0, None, None]","[135, 1, 'Aug', 0, None, None]","[94, 2, 'Dec', 0, None, None]","[431, 1, 'Aug', 0, None, None]","[179, 1, 'Sep', 0, None, None]",nan,"[166, 1, 'Feb', 0, None, None]","[125, 1, 'Oct', 0, None, None]",2019-12-06 11:13:08
