Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Woolston Eyes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[20, 1, 'Mar', 0, None, None]","[21, 1, 'Mar', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[16, 1, 'Apr', 0, None, None]","[21, 1, 'Apr', 0, None, None]","[20, 2, 'Feb', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[28, 2, 'Oct', 0, None, None]","[21, 1, 'Mar', 0, None, None]","[46, 1, 'Apr', 0, None, None]","[39, 1, 'Sep', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[19, 1, 'Apr', 0, None, None]","[24, 1, 'Apr', 0, None, None]","[13, 1, 'Apr', 0, None, None]","[7, 1, 'Nov', 0, None, None]","[8, 2, 'Apr', 0, None, None]","[13, 1, 'Apr', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[11, 1, 'Apr', 0, None, None]","[13, 1, 'Apr', 0, None, None]","[13, 1, 'Mar', 0, None, None]","[11, 1, 'Apr', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[21, 1, 'Apr', 0, None, None]","[21, 1, 'Mar', 0, None, None]",2020-01-19 17:54:03
Camel Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[18, 1, 'Jan', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[18, 1, 'Dec', 0, None, None]","[13, 1, 'Dec', 0, None, None]","[13, 1, 'Feb', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[12, 1, 'Jan', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[14, 2, 'Feb', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[11, 1, 'Jan', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[13, 1, 'Nov', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[17, 1, 'Jan', 0, None, None]","[19, 1, 'Dec', 0, None, None]","[20, 1, 'Feb', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[14, 1, 'Nov', 0, None, None]","[19, 1, 'Nov', 0, None, None]","[23, 1, 'Oct', 0, None, None]","[36, 1, 'Nov', 0, None, None]","[15, 1, 'Nov', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[17, 1, 'Sep', 0, None, None]","[14, 1, 'Jan', 0, None, None]","[13, 1, 'Dec', 0, None, None]",2020-01-19 17:54:03
Carriston Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Jul', 0, None, None]","[6, 1, 'Sep', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[14, 1, 'Sep', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[18, 1, 'Sep', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[18, 1, 'Sep', 0, None, None]",nan,nan,"[35, 1, 'Sep', 0, None, None]","[20, 1, 'Oct', 0, None, None]","[22, 1, 'Sep', 0, None, None]",nan,nan,"[7, 1, 'Feb', 0, None, None]","[34, 1, 'Sep', 0, None, None]",nan,"[36, 1, 'Oct', 0, None, None]","[40, 1, 'Sep', 0, None, None]","[26, 1, 'Sep', 0, None, None]","[30, 1, 'Sep', 0, None, None]","[19, 1, 'Sep', 0, None, None]","[14, 1, 'Nov', 0, None, None]","[12, 1, 'Sep', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[14, 1, 'Jan', 0, None, None]","[19, 1, 'Sep', 0, None, None]","[16, 1, 'Jan', 0, None, None]",2020-01-19 17:54:03
Derek White's Eggs Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[6, 1, 'Apr', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[3, 2, 'Jul', 0, None, None]","[15, 1, 'Sep', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[29, 1, 'Oct', 0, None, None]","[15, 1, 'Feb', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[9, 1, 'Feb', 0, None, None]",2020-01-19 17:54:03
Ditchford Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[12, 1, 'Jan', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[10, 1, 'Mar', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[9, 1, 'Dec', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[8, 1, 'Dec', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[9, 1, 'Dec', 0, None, None]","[8, 1, 'Nov', 0, None, None]",nan,"[10, 1, 'Dec', 0, None, None]","[6, 1, 'Dec', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[9, 1, 'Mar', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[6, 2, 'Dec', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[12, 1, 'Mar', 0, None, None]","[9, 1, 'Oct', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[15, 1, 'Nov', 0, None, None]",2020-01-19 17:54:03
Durkar Sand Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[8, 1, 'Apr', 0, None, None]","[20, 1, 'Aug', 0, None, None]","[29, 1, 'Sep', 0, None, None]","[13, 1, 'Aug', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[12, 1, 'Aug', 0, None, None]","[7, 1, 'Oct', 0, None, None]","[17, 1, 'Aug', 0, None, None]","[13, 1, 'Jun', 0, None, None]","[20, 1, 'Oct', 0, None, None]","[21, 1, 'Jul', 0, None, None]","[14, 1, 'Jul', 0, None, None]","[5, 1, 'Jul', 0, None, None]",2020-01-19 17:54:03
Eversley Cross and Yateley Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[13, 1, 'Oct', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[55, 1, 'Nov', 0, None, None]","[46, 1, 'Sep', 0, None, None]","[37, 1, 'Sep', 0, None, None]","[40, 1, 'Mar', 0, None, None]","[19, 1, 'Aug', 0, None, None]","[12, 1, 'Dec', 0, None, None]","[6, 1, 'Dec', 0, None, None]","[3, 1, 'Dec', 0, None, None]","[8, 1, 'Jan', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[13, 1, 'Dec', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[13, 1, 'Nov', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[12, 1, 'Sep', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[8, 1, 'Aug', 0, None, None]","[5, 1, 'Jul', 0, None, None]","[7, 1, 'Aug', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[14, 1, 'Sep', 0, None, None]","[8, 1, 'Jan', 0, None, None]","[15, 1, 'Jul', 0, None, None]","[21, 1, 'Sep', 0, None, None]",2020-01-19 17:54:03
Larne Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[25, 1, 'Jan', 0, None, None]","[19, 1, 'Jan', 0, None, None]","[25, 1, 'Dec', 0, None, None]","[23, 1, 'Oct', 0, None, None]","[21, 1, 'Dec', 0, None, None]","[22, 1, 'Nov', 0, None, None]","[20, 1, 'Sep', 0, None, None]","[24, 1, 'Dec', 0, None, None]","[28, 1, 'Dec', 0, None, None]","[48, 1, 'Oct', 0, None, None]","[35, 1, 'Nov', 0, None, None]","[36, 1, 'Oct', 0, None, None]","[27, 1, 'Feb', 0, None, None]","[32, 1, 'Nov', 0, None, None]","[65, 1, 'Oct', 0, None, None]","[77, 1, 'Oct', 0, None, None]","[52, 1, 'Oct', 0, None, None]","[20, 1, 'Oct', 0, None, None]","[27, 1, 'Nov', 0, None, None]","[16, 1, 'Dec', 0, None, None]","[23, 1, 'Dec', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[14, 1, 'Dec', 0, None, None]","[11, 2, 'Nov', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[17, 1, 'Nov', 0, None, None]","[17, 1, 'Oct', 0, None, None]",2020-01-19 17:54:03
Loch Gelly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[9, 1, 'Sep', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Aug', 0, None, None]","[11, 1, 'Aug', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[2, 1, 'Oct', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[1, 1, 'Aug', 0, None, None]","[2, 1, 'Jun', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[8, 1, 'Aug', 0, None, None]","[8, 1, 'Aug', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[23, 1, 'Sep', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[15, 1, 'Aug', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[31, 1, 'Aug', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[32, 1, 'Aug', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[18, 1, 'Aug', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[6, 1, 'Aug', 0, None, None]","[18, 1, 'Sep', 0, None, None]","[17, 1, 'Aug', 0, None, None]","[14, 1, 'Aug', 0, None, None]",2020-01-19 17:54:03
Loch Ore,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[7, 1, 'Nov', 0, None, None]","[4, 1, 'May', 0, None, None]","[6, 1, 'Jan', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[6, 1, 'Nov', 0, None, None]","[5, 1, 'Oct', 0, None, None]","[3, 1, 'Apr', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[14, 1, 'Aug', 0, None, None]","[10, 1, 'Aug', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[22, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[12, 1, 'Sep', 0, None, None]","[12, 1, 'Aug', 0, None, None]","[11, 1, 'Nov', 0, None, None]","[14, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[17, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[9, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[16, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[20, 1, 'Aug', 0, None, None]",2020-01-19 17:54:03
Lough Foyle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[6, 1, 'Aug', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[15, 1, 'Sep', 0, None, None]","[6, 1, 'Aug', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[17, 1, 'Sep', 0, None, None]","[26, 1, 'Sep', 0, None, None]","[12, 1, 'Sep', 0, None, None]","[20, 1, 'Sep', 0, None, None]","[31, 1, 'Aug', 0, None, None]","[31, 1, 'Oct', 0, None, None]","[32, 1, 'Sep', 0, None, None]","[28, 1, 'Sep', 0, None, None]","[28, 1, 'Sep', 0, None, None]","[26, 1, 'Oct', 0, None, None]","[35, 1, 'Nov', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[23, 1, 'Sep', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[35, 1, 'Sep', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[9, 1, 'Sep', 0, None, None]",2020-01-19 17:54:03
Marston Vale Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[4, 1, 'Sep', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[2, 1, 'Oct', 0, None, None]","[2, 1, 'Aug', 0, None, None]","[5, 1, 'Oct', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Aug', 0, None, None]","[2, 1, 'Oct', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[11, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,"[16, 1, 'Nov', 0, None, None]","[23, 1, 'Aug', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[16, 1, 'Aug', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[21, 1, 'Jul', 0, None, None]","[12, 1, 'Aug', 0, None, None]","[10, 1, 'Oct', 0, None, None]",2020-01-19 17:54:03
Minsmere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[4, 1, 'Sep', 0, None, None]",nan,"[7, 1, 'Jan', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[21, 2, 'Aug', 0, None, None]","[5, 2, 'Aug', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[9, 1, 'Mar', 0, None, None]","[16, 1, 'May', 0, None, None]","[31, 1, 'Jul', 0, None, None]","[15, 1, 'Aug', 0, None, None]","[23, 1, 'Apr', 0, None, None]","[37, 1, 'Aug', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[42, 1, 'Jul', 0, None, None]","[32, 1, 'Aug', 0, None, None]","[24, 1, 'Aug', 0, None, None]","[23, 1, 'Mar', 0, None, None]","[20, 1, 'Aug', 0, None, None]","[19, 1, 'Jul', 0, None, None]","[18, 1, 'Aug', 0, None, None]","[18, 1, 'Aug', 0, None, None]","[25, 1, 'Oct', 0, None, None]","[25, 1, 'Sep', 0, None, None]","[11, 1, 'Sep', 0, None, None]","[5, 1, 'Apr', 0, None, None]","[8, 1, 'Apr', 0, None, None]",2020-01-19 17:54:03
North Cave Wetlands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3, 1, 'Jan', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[21, 1, 'Oct', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[42, 1, 'Oct', 0, None, None]","[26, 1, 'Oct', 0, None, None]","[24, 1, 'Oct', 0, None, None]","[31, 1, 'Oct', 0, None, None]","[39, 1, 'Oct', 0, None, None]","[31, 1, 'Oct', 0, None, None]","[28, 1, 'Oct', 0, None, None]","[36, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[11, 1, 'Oct', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[11, 1, 'Nov', 0, None, None]",2020-01-19 17:54:03
River Wandle - Carshalton to Wandsworth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Dec', 0, None, None]","[12, 1, 'Dec', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[18, 1, 'Dec', 0, None, None]","[14, 1, 'Dec', 0, None, None]","[21, 1, 'Dec', 0, None, None]","[13, 1, 'Dec', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[14, 1, 'Dec', 0, None, None]",2020-01-19 17:54:03
Rodley Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Mar', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[6, 1, 'Nov', 0, None, None]","[10, 1, 'Jun', 0, None, None]","[12, 1, 'Aug', 0, None, None]","[9, 2, 'Sep', 0, None, None]","[7, 1, 'Aug', 0, None, None]","[15, 1, 'Sep', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[9, 1, 'Aug', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[11, 1, 'Jul', 0, None, None]","[8, 1, 'Jul', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[10, 2, 'Jul', 0, None, None]","[13, 1, 'Aug', 0, None, None]","[18, 1, 'Sep', 0, None, None]",2020-01-19 17:54:03
Southport Marina,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[6, 1, 'Dec', 0, None, None]","[4, 1, 'Jan', 0, None, None]","[3, 1, 'Oct', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[13, 1, 'Jan', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[6, 1, 'Nov', 0, None, None]","[5, 1, 'Oct', 0, None, None]","[4, 1, 'Nov', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[12, 1, 'Jan', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[20, 1, 'Nov', 0, None, None]","[15, 1, 'Nov', 0, None, None]",2020-01-19 17:54:03
Tal-y-Ilyn Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Dec', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[2, 1, 'Oct', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]","[2, 1, 'Feb', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,"[4, 1, 'Jan', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[6, 1, 'Sep', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[11, 1, 'Nov', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[13, 1, 'Jan', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[22, 1, 'Nov', 0, None, None]",2020-01-19 17:54:03
