Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Cadney Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[46, 1, 'Dec', 0, None, None]","[21, 1, 'Jan', 0, None, None]","[22, 1, 'Oct', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Mar', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[20, 1, 'Jan', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[1500, 1, 'Dec', 0, None, None]",2020-01-19 18:13:03
Bay of Skaill to Marwick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[160, 1, 'Dec', 0, None, None]","[392, 1, 'Oct', 0, None, None]","[186, 1, 'Oct', 0, None, None]","[502, 1, 'Oct', 0, None, None]","[243, 1, 'Oct', 0, None, None]","[413, 1, 'Oct', 0, None, None]","[196, 1, 'Mar', 0, None, None]","[683, 1, 'Nov', 0, None, None]",2020-01-19 18:13:03
Chichester Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[216, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[312, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[112, 1, 'Mar', 0, None, None]","[42, 1, 'Mar', 0, None, None]","[357, 1, 'Dec', 0, None, None]","[237, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[2667, 1, 'Feb', 0, None, None]","[940, 1, 'Jan', 0, None, None]","[618, 1, 'Jan', 0, None, None]","[2062, 1, 'Feb', 0, None, None]","[4142, 1, 'Jan', 0, None, None]","[3389, 1, 'Jan', 0, None, None]","[3778, 1, 'Feb', 0, None, None]","[2379, 1, 'Feb', 0, None, None]","[3225, 1, 'Jan', 0, None, None]","[2289, 1, 'Nov', 0, None, None]","[4862, 1, 'Mar', 0, None, None]","[3424, 1, 'Jan', 0, None, None]","[802, 1, 'Jan', 0, None, None]","[276, 1, 'Nov', 0, None, None]","[117, 1, 'Dec', 0, None, None]","[1033, 1, 'Dec', 0, None, None]","[210, 1, 'Feb', 0, None, None]","[134, 1, 'Nov', 0, None, None]","[178, 1, 'Jan', 0, None, None]","[431, 2, 'Jan', 0, None, None]",2020-01-19 18:13:03
Loch of Clumly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Mar', 0, None, None]","[160, 1, 'Jan', 0, None, None]","[33, 1, 'Dec', 0, None, None]","[230, 1, 'Nov', 0, None, None]","[168, 1, 'Oct', 0, None, None]","[105, 2, 'Mar', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[223, 1, 'Oct', 0, None, None]","[364, 1, 'Mar', 0, None, None]","[130, 1, 'Mar', 0, None, None]","[260, 1, 'Feb', 0, None, None]","[225, 1, 'Oct', 0, None, None]","[430, 1, 'Jan', 0, None, None]","[401, 1, 'Nov', 0, None, None]","[270, 1, 'Mar', 0, None, None]","[113, 1, 'Mar', 0, None, None]","[470, 1, 'Jan', 0, None, None]","[410, 1, 'Oct', 0, None, None]","[950, 1, 'Mar', 0, None, None]","[810, 1, 'Nov', 0, None, None]","[365, 1, 'Nov', 0, None, None]","[210, 1, 'Dec', 0, None, None]","[200, 1, 'Oct', 0, None, None]","[375, 1, 'Nov', 0, None, None]",2020-01-19 18:13:03
Ardivachar Point (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[200, 1, 'Feb', 0, None, None]","[300, 1, 'Jan', 0, None, None]",nan,"[23, 1, 'Nov', 0, None, None]","[66, 1, 'Feb', 0, None, None]","[813, 1, 'Sep', 0, None, None]","[776, 1, 'Sep', 0, None, None]","[262, 1, 'Apr', 0, None, None]","[147, 1, 'Sep', 0, None, None]","[534, 1, 'Oct', 0, None, None]","[225, 1, 'Jul', 0, None, None]",2020-01-19 18:13:03
Tweed Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[400, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]",nan,"[76, 1, 'Feb', 0, None, None]","[212, 1, 'Jan', 0, None, None]","[1100, 1, 'Nov', 0, None, None]","[650, 1, 'Nov', 0, None, None]","[280, 1, 'Sep', 0, None, None]","[610, 1, 'Oct', 0, None, None]","[130, 1, 'Sep', 0, None, None]","[565, 1, 'Sep', 0, None, None]","[78, 1, 'Sep', 0, None, None]","[66, 1, 'Mar', 0, None, None]","[194, 1, 'Oct', 0, None, None]","[204, 1, 'Sep', 0, None, None]","[124, 1, 'Dec', 0, None, None]","[864, 1, 'Dec', 0, None, None]","[360, 1, 'Nov', 0, None, None]","[272, 1, 'Nov', 0, None, None]","[325, 1, 'Oct', 0, None, None]",2020-01-19 18:13:03
Stour Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[32, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']",nan,nan,"[4, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[364, 1, 'Aug', 0, None, None]","[255, 1, 'Feb', 0, None, None]","[240, 1, 'Apr', 0, None, None]","[451, 1, 'Sep', 0, None, None]","[541, 1, 'Jan', 0, None, None]","[159, 2, 'Feb', 0, None, None]","[1036, 1, 'Dec', 0, None, None]","[399, 1, 'Jan', 0, None, None]","[187, 1, 'Sep', 0, None, None]","[398, 1, 'Mar', 0, None, None]","[422, 1, 'Feb', 0, None, None]","[317, 1, 'Mar', 0, None, None]","[1498, 1, 'Mar', 0, None, None]","[498, 1, 'Jan', 0, None, None]","[429, 1, 'Mar', 0, None, None]","[399, 1, 'Mar', 0, None, None]","[255, 1, 'Mar', 0, None, None]","[266, 1, 'Feb', 0, None, None]",2020-01-19 18:13:03
Magor Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[210, 1, 'Jan', 0, None, None]","[540, 1, 'Feb', 0, None, None]","[1050, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",2020-01-19 18:13:03
Lunan Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[32, 1, 'Mar', 0, None, None]","[22, 1, 'Nov', 0, None, None]","[88, 1, 'Nov', 0, None, None]","[800, 1, 'Dec', 0, None, None]","[352, 1, 'Dec', 0, None, None]","[67, 1, 'Jan', 0, None, None]","[25, 2, 'Nov', 0, None, None]","[355, 2, 'Nov', 0, None, None]","[121, 1, 'Feb', 0, None, None]","[307, 1, 'Oct', 0, None, None]","[118, 1, 'Oct', 0, None, None]","[147, 1, 'Dec', 0, None, None]","[386, 1, 'Dec', 0, None, None]","[700, 1, 'Oct', 0, None, None]","[385, 1, 'Jan', 0, None, None]","[280, 1, 'Dec', 0, None, None]","[70, 1, 'Sep', 0, None, None]",2020-01-19 18:13:03
Barrow Gurney Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[18, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[220, 1, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[38, 1, 'Jan', 0, None, None]","[25, 1, 'Nov', 0, None, None]","[3, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[900, 1, 'Dec', 0, None, None]","[800, 1, 'Feb', 0, None, None]","[45, 1, 'Jan', 0, None, None]",2020-01-19 18:13:03
Island of Papa Westray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[503, 1, 'Jan', 0, None, None]","[408, 1, 'Feb', 0, None, None]","[555, 1, 'Jan', 0, None, None]","[60, 1, 'Jan', 0, None, None]","[175, 1, 'Dec', 0, None, None]","[327, 1, 'Feb', 0, None, None]","[593, 1, 'Mar', 0, None, None]","[141, 1, 'Jan', 0, None, None]","[249, 1, 'Mar', 0, None, None]","[351, 1, 'Mar', 0, None, None]","[487, 1, 'Mar', 0, None, None]","[993, 1, 'Mar', 0, None, None]","[455, 1, 'Mar', 0, None, None]","[338, 1, 'Mar', 0, None, None]","[337, 1, 'Mar', 0, None, None]","[396, 1, 'Jan', 0, None, None]","[206, 1, 'Jan', 0, None, None]",2020-01-19 18:13:03
Cuckmere Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[49, 2, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[229, 1, 'Feb', 0, None, None]","[250, 1, 'Feb', 0, None, None]","[78, 1, 'Feb', 0, None, None]","[400, 1, 'Feb', 0, None, None]","[650, 1, 'Mar', 0, None, None]","[236, 1, 'Jan', 0, None, None]",2020-01-19 18:13:03
Brandesburton Ponds West,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[6, 1, 'Feb', 0, None, None]","[155, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[89, 1, 'Feb', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[184, 1, 'Jan', 0, None, None]","[96, 1, 'Nov', 0, None, None]","[286, 1, 'Feb', 0, None, None]","[326, 1, 'Nov', 0, None, None]","[247, 1, 'Dec', 0, None, None]","[357, 1, 'Mar', 0, None, None]","[400, 2, 'Mar', 0, None, None]","[246, 1, 'Feb', 0, None, None]","[252, 2, 'Feb', 0, None, None]","[350, 1, 'Mar', 0, None, None]","[317, 2, 'Nov', 0, None, None]",nan,"[48, 1, 'Nov', 0, None, None]","[270, 1, 'Mar', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[256, 1, 'Dec', 0, None, None]","[375, 2, 'Oct', 0, None, None]",nan,nan,nan,2020-01-19 18:13:03
Loch Calder,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[109, 1, 'Sep', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]",nan,nan,"[120, 1, 'Mar', 0, None, None]","[1200, 1, 'Nov', 0, None, None]","[249, 1, 'Oct', 0, None, None]","[340, 1, 'Mar', 0, None, None]","[584, 1, 'Oct', 0, None, None]","[296, 1, 'Dec', 0, None, None]","[106, 1, 'Feb', 0, None, None]",2020-01-19 18:13:03
Swansea Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[600, 1, 'Mar', 0, None, None]","[1105, 1, 'Mar', 0, None, None]","[1701, 1, 'Feb', 0, None, None]","[788, 1, 'Mar', 0, None, None]","[1524, 1, 'Dec', 0, None, None]","[507, 1, 'Feb', 0, None, None]","[855, 1, 'Feb', 0, None, None]","[403, 1, 'Nov', 0, None, None]","[1328, 1, 'Mar', 0, None, None]","[650, 1, 'Jan', 0, None, None]","[600, 1, 'Aug', 0, None, None]","[900, 1, 'Feb', 0, None, None]","[874, 1, 'Feb', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[967, 1, 'Nov', 0, None, None]","[736, 1, 'Feb', 0, None, None]","[722, 1, 'Jan', 0, None, None]","[1072, 1, 'Jan', 0, None, None]","[152, 1, 'Dec', 0, None, None]","[207, 1, 'Mar', 0, None, None]","[131, 1, 'Jan', 0, None, None]","[442, 1, 'Feb', 0, None, None]","[230, 1, 'Dec', 0, None, None]","[260, 1, 'Jan', 0, None, None]","[506, 1, 'Feb', 0, None, None]","[110, 1, 'Nov', 0, None, None]",2020-01-19 18:13:03
Ugie Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[120, 1, 'Oct', 0, None, None]","[65, 1, 'Jan', 0, None, None]","[140, 1, 'Dec', 0, None, None]","[170, 1, 'Nov', 0, None, None]","[500, 1, 'Nov', 0, None, None]","[280, 1, 'Nov', 0, None, None]","[410, 1, 'Oct', 0, None, None]","[180, 1, 'Oct', 0, None, None]",2020-01-19 18:13:03
Loch of Tankerness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[200, 1, 'Oct', 0, None, None]","[200, 1, 'Nov', 0, None, None]","[75, 1, 'Oct', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[385, 1, 'Mar', 0, None, None]","[530, 1, 'Oct', 0, None, None]","[360, 2, 'Mar', 0, None, None]","[270, 1, 'Nov', 0, None, None]","[280, 1, 'Dec', 0, None, None]","[126, 1, 'Mar', 0, None, None]","[230, 1, 'Sep', 0, None, None]","[1600, 1, 'Jan', 0, None, None]","[280, 1, 'Mar', 0, None, None]","[298, 1, 'Dec', 0, None, None]","[336, 1, 'Jul', 0, None, None]","[327, 1, 'Sep', 0, None, None]","[128, 1, 'Oct', 0, None, None]","[80, 1, 'Nov', 0, None, None]","[800, 1, 'Dec', 0, None, None]","[320, 1, 'Nov', 0, None, None]","[215, 1, 'Mar', 0, None, None]","[184, 1, 'Nov', 0, None, None]","[522, 1, 'Aug', 0, None, None]",nan,nan,2020-01-19 18:13:03
River Avon - Fordingbridge to Ringwood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[20, 1, 'Jan', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[3, 1, 'Dec', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[30, 1, 'Nov', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[16, 1, 'Feb', 0, None, None]","[141, 1, 'Nov', 0, None, None]","[52, 1, 'Feb', 0, None, None]","[10, 1, 'Apr', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[182, 1, 'Feb', 0, None, None]","[620, 1, 'Mar', 0, None, None]","[654, 1, 'Feb', 0, None, None]","[69, 1, 'Dec', 0, None, None]",2020-01-19 18:13:03
River Tay - Haughs of Kercock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[117, 1, 'Mar', 0, None, None]","[90, 1, 'Oct', 0, None, None]","[30, 1, 'Oct', 0, None, None]","[350, 1, 'Mar', 0, None, None]","[447, 1, 'Mar', 0, None, None]","[502, 1, 'Mar', 0, None, None]","[420, 1, 'Mar', 0, None, None]",nan,"[102, 1, 'Sep', 0, None, None]","[589, 1, 'May', 0, None, None]","[325, 1, 'May', 0, None, None]","[400, 1, 'Mar', 0, None, None]","[750, 1, 'Jun', 0, None, None]","[913, 1, 'Apr', 0, None, None]","[720, 1, 'Apr', 0, None, None]","[812, 1, 'Apr', 0, None, None]","[436, 1, 'Apr', 0, None, None]","[365, 1, 'May', 0, None, None]","[329, 1, 'Apr', 0, None, None]","[200, 1, 'May', 0, None, None]","[250, 1, 'Jun', 0, None, None]","[500, 1, 'May', 0, None, None]","[300, 1, 'Mar', 0, None, None]","[250, 1, 'Jul', 0, None, None]","[200, 1, 'Jul', 0, None, None]",2020-01-19 18:13:03
South Ronaldsay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[476, 1, 'Oct', 0, None, None]","[812, 2, 'Feb', 0, None, None]","[1216, 1, 'Feb', 0, None, None]","[770, 1, 'Feb', 0, None, None]","[649, 1, 'Oct', 0, None, None]","[338, 1, 'Oct', 0, None, None]","[1157, 1, 'Nov', 0, None, None]","[2385, 1, 'Sep', 0, None, None]","[304, 1, 'Dec', 0, None, None]","[370, 1, 'Mar', 0, None, None]","[684, 1, 'Sep', 0, None, None]","[581, 1, 'Sep', 0, None, None]","[967, 1, 'Oct', 0, None, None]","[686, 1, 'Dec', 0, None, None]","[1186, 1, 'Mar', 0, None, None]","[570, 1, 'Feb', 0, None, None]","[359, 1, 'Mar', 0, None, None]","[482, 1, 'Oct', 0, None, None]","[480, 1, 'Mar', 0, None, None]","[387, 1, 'Mar', 0, None, None]","[412, 1, 'Jan', 0, None, None]","[526, 1, 'Mar', 0, None, None]","[329, 1, 'Jan', 0, None, None]","[205, 1, 'Mar', 0, None, None]","[16, 1, 'Nov', 0, None, None]",2020-01-19 18:13:03
Loch Portree,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[122, 1, 'Mar', 0, None, None]",nan,nan,nan,nan,nan,"[259, 1, 'Mar', 0, None, None]","[172, 1, 'Dec', 0, None, None]","[345, 1, 'Mar', 0, None, None]","[650, 1, 'Nov', 0, None, None]","[220, 1, 'Mar', 0, None, None]","[68, 1, 'Sep', 0, None, None]","[200, 1, 'Nov', 0, None, None]",2020-01-19 18:13:03
Mill Dam and Balfour Mains Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[540, 1, 'Dec', 0, None, None]","[810, 1, 'Nov', 0, None, None]","[650, 1, 'Feb', 0, None, None]","[1250, 1, 'Feb', 0, None, None]","[560, 1, 'Dec', 0, None, None]","[350, 1, 'Jan', 0, None, None]","[300, 1, 'Oct', 0, None, None]","[550, 1, 'Nov', 0, None, None]","[840, 1, 'Nov', 0, None, None]","[300, 1, 'Oct', 0, None, None]","[470, 1, 'Dec', 0, None, None]","[190, 1, 'Mar', 0, None, None]","[226, 1, 'Jan', 0, None, None]","[238, 1, 'Oct', 0, None, None]","[431, 1, 'Nov', 0, None, None]","[205, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1200, 1, 'Dec', 0, None, None]","[366, 1, 'Nov', 0, None, None]","[401, 1, 'Jan', 0, None, None]","[1206, 1, 'Nov', 0, None, None]","[260, 1, 'Feb', 0, None, None]","[286, 1, 'Feb', 0, None, None]","[255, 1, 'Nov', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[250, 1, 'Feb', 0, None, None]",2020-01-19 18:13:03
William Girling Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Apr', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[1, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[7000, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']",nan,"[0, 1, '', 0, None, None]","[900, 1, 'Jan', 0, None, None]","[91, 1, 'Jan', 0, None, None]","[1200, 1, 'Nov', 0, None, None]","[2800, 1, 'Feb', 0, None, None]","[196, 1, 'Oct', 0, None, None]","[1000, 1, 'Oct', 0, None, None]","[220, 1, 'Jan', 0, None, None]","[35, 1, 'Dec', 0, None, None]","[80, 1, 'Feb', 0, None, None]","[1200, 1, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[102, 1, 'Dec', 0, None, None]",2020-01-19 18:13:03
