Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Brading Harbour,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,(0),0,0,0.0,0,0,1,2,4,1,1,(0),0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,(0),nan,0,0,3,2019-11-29 10:43:05
Bradley Pond (Devon),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1.0,nan,nan,nan,nan,nan,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Brasside Ponds,0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,1,Oct,0,0,3,2019-11-29 10:43:05
Brookvale Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,1.0,0,nan,nan,nan,0,0,3,2019-11-29 10:43:05
Buckden and Stirtloe Pits,0,0.0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0.0,0,0,nan,(0),0.0,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Burry Inlet,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,(0),0,0,0,0,0,0,2.0,4,4,4.0,3,3,0.0,0,0.0,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Burton Agnes Mere,nan,nan,nan,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,nan,0.0,0,nan,nan,nan,nan,nan,6,nan,nan,1,5,4,2,0.0,0,3,2.0,2,1,1.0,0,0.0,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Caerphilly Castle Moat,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,2,0,nan,0,0,3,2019-11-29 10:43:05
Calderstones Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,0,3,2019-11-29 10:43:05
Cam Washes (Upware),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,1,0.0,0,0,0,0,0,0,0,nan,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Camel Estuary,0,0.0,0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,1.0,1,0,0,0,0,5,3Standard visit under the WeBS Low Tide Count SurveyWeBS,3,0.0,0,0,0.0,2Supplementary visit under the WeBS Core Count SurveyWeBS,9,0.0,0,0.0,1,1,0,nan,0,0,3,2019-11-29 10:43:05
Cardew Mires Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),0.0,(0),0,0.0,0,0,1.0,1,0.0,0,0,0,nan,0,0,3,2019-11-29 10:43:05
Carshalton Grove Ponds,nan,nan,nan,nan,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,4,2019-11-29 10:43:27
Castle Island (Ashington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,2.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Castle Loch Lochmaben,0,nan,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,2.0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Central Pond (Wandsworth Common),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Charlton Gravel Pits (Andover),0,nan,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,(0),0,0,0,nan,0,0,4,2019-11-29 10:43:27
Chartershaugh Bridge Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),1Supplementary visit under the WeBS Core Count SurveyWeBS,(0),nan,1,1,4,2019-11-29 10:43:27
Chichester Gravel Pits,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,nan,0,0,4,2019-11-29 10:43:27
Chichester Harbour,0,0.0,0.0,(0),0.0,(0),(0),0.0,0.0,0.0,(0),0.0,0.0,0.0,0.0,(0),(0),0,0.0,(0),0.0,0,(0),0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,1,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Chilham and Chartham Gravel Pits,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,nan,0,0.0,0,1,0,0,nan,0,0,4,2019-11-29 10:43:27
Chilton Foliat,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,(0),0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,nan,nan,0,0,4,2019-11-29 10:43:27
Chorlton Water Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,0.0,nan,0,0,0,0.0,0,1.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,nan,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Clapham Common,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,3.0,nan,nan,0.0,0,0.0,0.0,0,nan,nan,0.0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Clowance Pool,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,1,nan,nan,nan,nan,0,nan,0,0,4,2019-11-29 10:43:27
Clowes Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(1),0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Clumber Park Lake,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,nan,0,0,0,0.0,0,1.0,1,0,0.0,0,0,0,1,Apr,0,0,4,2019-11-29 10:43:27
Coate Water,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,2.0,0,nan,nan,0,nan,nan,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Codnor Park Reservoir,0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,0,0.0,0.0,0.0,nan,nan,nan,nan,1.0,0,0.0,0,0,0.0,0,0.0,0.0,(0),0,nan,0.0,0,0.0,0,0,0.0,0,0,0,nan,nan,0,0,4,2019-11-29 10:43:27
College Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0.0,0,1.0,1,1,1.0,0,1.0,1.0,1,0,0,0.0,0,0.0,0,0,0.0,nan,nan,nan,nan,nan,0,0,4,2019-11-29 10:43:27
Colne Valley Gravel Pits,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,(0),0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Colwick Country Park,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0,0.0,0,nan,nan,nan,nan,nan,0,0,0,0.0,nan,0.0,0,(0),0.0,nan,nan,nan,0,nan,0,0,4,2019-11-29 10:43:27
Compton Acres Balancing Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0,0,0.0,nan,0.0,0.0,0,0,0,0.0,1,1.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Croxall Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,nan,0,1,0,0,nan,0,0,4,2019-11-29 10:43:27
Culcreuch Castle Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,(0),(0),(0),0.0,(0),0.0,(0),0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Dane Valley - Holmes Chapel to Swettenham,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,14,0.0,0,0.0,0,0,0.0,0,0,1,0,nan,0,0,4,2019-11-29 10:43:27
Dart Estuary,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,nan,0.0,0.0,0.0,0,(0),(0),0.0,0,0.0,5,11,0.0,0,0.0,0.0,0,1,0,1.0,5,0.0,1,1,0.0,1,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Decoy Lakes (Newton Abbot),nan,nan,nan,nan,nan,0,nan,nan,0.0,0.0,0,0.0,0.0,nan,0.0,0,0,0,2.0,2,0.0,0,0,0.0,0,1.0,1.0,2,3,4,2.0,0,1.0,0,0,0.0,1,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Dee Estuary (England and Wales),(0),0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Dee Estuary (English counties),(0),0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Dee Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0.0,0,0,0,0,nan,0,0,4,2019-11-29 10:43:27
Derwent Reservoir,0,0.0,0.0,0,0.0,0,nan,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,3,0.0,0,0,0.0,1,0.0,0.0,0,0,(0),0.0,0,0.0,0,0,0.0,0,0,0,1,Jun,0,0,4,2019-11-29 10:43:27
Dinton Pastures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,nan,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Ditchford Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,(0),4,0,0,nan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Dockacres Gravel Pits,nan,0.0,nan,0.0,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1,0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Doune Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Doxey Marshes SSSI,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,(0),0,0.0,0.0,0.0,(0),0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Drakelow Gravel Pit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(0),0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Draycote Water,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Duddingston Loch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,(0),0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Duddon Estuary,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Dunlop Semtex Pond,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Eairy and Kionslieu Dams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,1.0,0.0,0.0,0,nan,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Earlswood Lakes (Surrey),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,nan,nan,0,0,nan,nan,0,0.0,0.0,0.0,0.0,nan,0,0,nan,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Earlswood Lakes (Warwickshire),nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1.0,0.0,nan,nan,nan,nan,nan,0,0,nan,0,0,5,2019-11-29 10:43:49
East Park Hull,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Eastlands Estate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Edington Lake,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0.0,0.0,0.0,nan,nan,0.0,0.0,0,0.0,0,0.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Ellesmere Lakes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Erewash Meadows NR,0.0,0.0,0.0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),0.0,(1),(0),0,(0),0,0.0,0.0,0.0,0.0,0.0,0,(0),nan,0.0,0.0,(0),0,(0),(1),(1),0,nan,1,1,5,2019-11-29 10:43:49
Etherow Country Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,(0),(0),0.0,0.0,0.0,0.0,nan,(9),nan,0.0,0.0,0.0,0,nan,nan,nan,0,nan,nan,0,0,5,2019-11-29 10:43:49
Eversley Cross and Yateley Gravel Pits,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,(0),(0),(0),nan,0,0,5,2019-11-29 10:43:49
Exeter River Valley Park and Matford Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,(0),(0),(0),0,(0),nan,0,0,5,2019-11-29 10:43:49
Fagl Lake (Hope),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,0,0,5,2019-11-29 10:43:49
Felmersham GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Fort Henry Ponds and Exton Park Lakes,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,15,14,0.0,0.0,14.0,25.0,43.0,5,1,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Forth and Clyde Canal - M80 to Underwood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,5,2019-11-29 10:43:49
Frensham Ponds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,(0),nan,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,nan,0,0,5,2019-11-29 10:43:49
Frimley Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,0,0.0,nan,nan,0,0,nan,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0,0,nan,nan,0,0,5,2019-11-29 10:43:49
Galashiels Sewage Treatment Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,1,0.0,0,0,(0),0,nan,nan,0.0,0.0,nan,nan,(0),nan,nan,nan,nan,0,nan,0,nan,nan,0,nan,0,0,5,2019-11-29 10:43:49
Gannel Estuary,nan,nan,nan,nan,nan,0.0,0.0,(0),0.0,0.0,nan,0.0,0.0,0.0,0.0,0,2.0,(2),0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,nan,(0),0,0,0,nan,0,0,5,2019-11-29 10:43:49
Garn Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,1,Dec,0,0,5,2019-11-29 10:43:49
Gillingshill Reservoir LNR (Upper Gillingshill Reservoir),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Glascoe Dub,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,0,1,0.0,0,0,0.0,0.0,0.0,0,0.0,0,nan,nan,nan,nan,0.0,0,nan,nan,0,0,6,2019-11-29 10:44:11
Golden Acre Park and Paul's Pond,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,(0),0,0.0,0.0,0.0,0.0,0,1,Nov,0,0,6,2019-11-29 10:44:11
Grand Western Canal: Greenway Bridge to Fossend Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),(0),(0),(0),2,(1),0,0.0,0,0,0.0,0.0,2.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,Feb,0,0,6,2019-11-29 10:44:11
Gresford Flash,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0,(1),1.0,0,0,0.0,0.0,5.0,0,4.0,(2),4,4.0,nan,0.0,0.0,nan,nan,nan,0,0,6,2019-11-29 10:44:11
Gun Knowe Loch,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,7,5,4,3,3,nan,0.0,0,3,1.0,nan,1.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hamford Water,0.0,0.0,(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hanningfield Reservoir,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hardwick Park Lakes,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0,2.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Harrold-Odell Country Park,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0,0,nan,0,nan,0,0,nan,0,1,0,0,0.0,0,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Heath Pond (Petersfield),0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,Jul,0,0,6,2019-11-29 10:44:11
Helford Estuary,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0,(0),0.0,0,0,0,0,0,(0),(1),(0),0,0.0,0,0,0.0,0.0,0.0,0,nan,0,1,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hetton Lyons Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,(0),0,0,0.0,0,0,0.0,0.0,1.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hogganfield Loch,0.0,0.0,0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
Hollingworth Lake,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,nan,nan,0,0,nan,0.0,0,0,0.0,nan,1.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,nan,0,0,6,2019-11-29 10:44:11
