Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Llandudno Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[53, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Thornton Steward Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[40, 1, 'Feb', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[49, 1, 'Feb', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[100, 1, 'Feb', 0, None, None]","[68, 1, 'Feb', 0, None, None]","[31, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Artro Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Jan', 0, None, None]","[16, 1, 'Feb', 0, None, None]","[56, 1, 'Sep', 0, None, None]",nan,"[21, 1, 'Jan', 0, None, None]",nan,nan,"[43, 1, 'Mar', 0, None, None]","[68, 1, 'Jan', 0, None, None]","[55, 1, 'Feb', 0, None, None]","[58, 1, 'Jan', 0, None, None]","[77, 1, 'Oct', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[38, 1, 'Jul', 0, None, None]","[36, 1, 'Aug', 0, None, None]","[28, 1, 'Aug', 0, None, None]","[16, 1, 'Dec', 0, None, None]","[181, 1, 'Apr', 0, None, None]","[111, 1, 'Feb', 0, None, None]","[100, 1, 'Apr', 0, None, None]","[277, 1, 'Apr', 0, None, None]","[97, 1, 'Dec', 0, None, None]","[111, 1, 'May', 0, None, None]","[71, 1, 'Jan', 0, None, None]","[102, 1, 'Dec', 0, None, None]","[120, 1, 'Sep', 0, None, None]","[255, 1, 'Apr', 0, None, None]","[187, 1, 'Apr', 0, None, None]","[158, 1, 'Sep', 0, None, None]","[39, 1, 'Jan', 0, None, None]","[92, 1, 'Sep', 0, None, None]","[180, 1, 'Oct', 0, None, None]","[69, 1, 'Aug', 0, None, None]","[36, 1, 'Jan', 0, None, None]","[84, 1, 'Nov', 0, None, None]","[42, 2, 'Aug', 0, None, None]","[44, 2, 'Aug', 0, None, None]","[69, 1, 'Jun', 0, None, None]","[45, 1, 'Feb', 0, None, None]","[44, 1, 'Aug', 0, None, None]","[49, 1, 'Jan', 0, None, None]",2020-01-19 18:02:34
Baleshare (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[27, 1, 'Apr', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[41, 1, 'Mar', 0, None, None]","[40, 1, 'Jun', 0, None, None]","[103, 1, 'Mar', 0, None, None]","[50, 1, 'May', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[45, 1, 'Feb', 0, None, None]","[102, 1, 'Mar', 0, None, None]","[96, 1, 'Jun', 0, None, None]","[61, 1, 'Jun', 0, None, None]","[106, 1, 'Mar', 0, None, None]","[67, 1, 'Jul', 0, None, None]","[43, 1, 'Mar', 0, None, None]","[43, 1, 'Mar', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[44, 1, 'Apr', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[66, 1, 'Jul', 0, None, None]",2020-01-19 18:02:34
Branton Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[32, 1, 'Feb', 0, None, None]","[3, 1, 'Jul', 0, None, None]",nan,nan,nan,"[8, 1, 'May', 0, None, None]","[42, 1, 'Mar', 0, None, None]","[84, 1, 'Mar', 0, None, None]","[10, 1, 'Jul', 0, None, None]","[55, 1, 'Mar', 0, None, None]","[57, 1, 'Mar', 0, None, None]","[31, 1, 'Mar', 0, None, None]","[87, 1, 'Mar', 0, None, None]","[27, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Isle of May,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[51, 1, 'Aug', 0, None, None]",nan,nan,2020-01-19 18:02:34
Loch Na Keal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[112, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[42, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[95, 1, 'Feb', 0, None, None]","[65, 1, 'Feb', 0, None, None]","[96, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[112, 1, 'Mar', 0, None, None]","[85, 1, 'Oct', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[55, 1, 'Jan', 0, None, None]","[25, 1, 'Feb', 0, None, None]",nan,"[79, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Loch of Housetter,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[4, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[2, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[19, 1, 'Apr', 0, None, None]","[34, 1, 'Mar', 0, None, None]","[33, 1, 'Apr', 0, None, None]","[32, 1, 'Feb', 0, None, None]","[35, 1, 'Jun', 0, None, None]","[48, 1, 'Mar', 0, None, None]","[43, 1, 'Apr', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[28, 1, 'Feb', 0, None, None]","[91, 1, 'Mar', 0, None, None]","[80, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[46, 1, 'Mar', 0, None, None]","[11, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Seaton Sluice to Blyth Estuary (Excl),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[67, 1, 'Nov', 0, None, None]",nan,"[47, 1, 'Dec', 0, None, None]","[68, 1, 'Feb', 0, None, None]","[71, 1, 'Oct', 0, None, None]","[86, 1, 'Sep', 0, None, None]","[84, 1, 'Jan', 0, None, None]","[112, 1, 'Feb', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[36, 1, 'Nov', 0, None, None]","[69, 1, 'Sep', 0, None, None]","[76, 1, 'Dec', 0, None, None]","[69, 1, 'Dec', 0, None, None]","[45, 1, 'Nov', 0, None, None]","[67, 1, 'Feb', 0, None, None]","[74, 1, 'Jan', 0, None, None]","[55, 1, 'Feb', 0, None, None]","[49, 1, 'Jan', 0, None, None]","[65, 1, 'Nov', 0, None, None]","[98, 1, 'Oct', 0, None, None]","[113, 1, 'Oct', 0, None, None]","[85, 1, 'Oct', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[52, 1, 'Oct', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[61, 1, 'Dec', 0, None, None]","[82, 1, 'Oct', 0, None, None]","[52, 1, 'Oct', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[35, 1, 'Sep', 0, None, None]","[47, 1, 'Feb', 0, None, None]","[61, 1, 'Jan', 0, None, None]","[62, 1, 'Dec', 0, None, None]",2020-01-19 18:02:34
Blackton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[13, 1, 'Jul', 0, None, None]","[10, 1, 'Jul', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[3, 1, 'Mar', 0, None, None]","[3, 1, 'Jun', 0, None, None]","[5, 1, 'Apr', 0, None, None]","[4, 1, 'Jul', 0, None, None]",nan,"[2, 1, 'Apr', 0, None, None]","[6, 1, 'Aug', 0, None, None]","[4, 1, 'Apr', 0, None, None]","[11, 1, 'Jul', 0, None, None]","[6, 1, 'Jun', 0, None, None]","[5, 1, 'May', 0, None, None]","[15, 1, 'Apr', 0, None, None]","[29, 1, 'Mar', 0, None, None]","[8, 1, 'Jun', 0, None, None]","[8, 1, 'Mar', 0, None, None]","[8, 1, 'Jun', 0, None, None]","[8, 1, 'May', 0, None, None]","[41, 1, 'Apr', 0, None, None]","[45, 1, 'Mar', 0, None, None]","[28, 1, 'Mar', 0, None, None]","[109, 1, 'Mar', 0, None, None]","[28, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Ribble Valley at Long Preston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[10, 1, 'Feb', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[76, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[71, 1, 'Feb', 0, None, None]","[53, 1, 'Feb', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[47, 1, 'Feb', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[36, 1, 'Mar', 0, None, None]","[62, 1, 'Mar', 0, None, None]","[13, 1, 'May', 0, None, None]","[98, 1, 'Mar', 0, None, None]","[43, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Helmsdale to Lothbeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[49, 1, 'Nov', 0, None, None]",nan,nan,nan,nan,2020-01-19 18:02:34
Ripon Race Course Gravel Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[4, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[82, 1, 'Feb', 0, None, None]","[83, 1, 'Mar', 0, None, None]","[18, 1, 'Apr', 0, None, None]","[68, 1, 'Mar', 0, None, None]","[52, 1, 'Mar', 0, None, None]","[64, 1, 'Feb', 0, None, None]","[36, 1, 'Feb', 0, None, None]","[92, 1, 'Feb', 0, None, None]","[54, 1, 'Mar', 0, None, None]","[72, 1, 'Feb', 0, None, None]","[11, 1, 'Feb', 0, None, None]","[66, 1, 'Mar', 0, None, None]","[48, 1, 'Apr', 0, None, None]","[67, 1, 'Feb', 0, None, None]","[53, 1, 'Jul', 0, None, None]",2020-01-19 18:02:34
Don Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[78, 1, 'Mar', 0, None, None]","[50, 1, 'Feb', 0, None, None]","[45, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[45, 1, 'Mar', 0, None, None]","[140, 1, 'Feb', 0, None, None]","[350, 1, 'Nov', 0, None, None]",nan,"[35, 1, 'Mar', 0, None, None]","[75, 1, 'Jan', 0, None, None]","[92, 1, 'Dec', 0, None, None]","[40, 1, 'Mar', 0, None, None]","[21, 1, 'Oct', 0, None, None]","[93, 1, 'Dec', 0, None, None]","[123, 1, 'Mar', 0, None, None]","[14, 1, 'Jul', 0, None, None]","[67, 1, 'Mar', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[73, 1, 'Apr', 0, None, None]","[108, 1, 'Aug', 0, None, None]","[64, 1, 'Dec', 0, None, None]","[46, 1, 'Aug', 0, None, None]","[139, 1, 'Nov', 0, None, None]","[60, 1, 'Feb', 0, None, None]","[85, 1, 'Dec', 0, None, None]","[52, 2, 'Feb', 0, None, None]","[206, 1, 'Nov', 0, None, None]","[89, 1, 'Jan', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[120, 1, 'Dec', 0, None, None]","[80, 1, 'Dec', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[107, 1, 'Feb', 0, None, None]","[20, 1, 'Sep', 0, None, None]","[70, 2, 'Mar', 0, None, None]","[31, 1, 'Mar', 0, None, None]","[43, 1, 'Dec', 0, None, None]","[35, 1, 'Mar', 0, None, None]","[71, 1, 'Feb', 0, None, None]","[59, 1, 'Dec', 0, None, None]",2020-01-19 18:02:34
Dysynni Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[5, 2, 'Jan', 0, None, None]",nan,"[210, 1, 'Dec', 0, None, None]","[373, 1, 'Sep', 0, None, None]","[238, 1, 'Nov', 0, None, None]","[242, 1, 'Nov', 0, None, None]","[296, 1, 'Oct', 0, None, None]","[392, 1, 'Nov', 0, None, None]","[343, 1, 'Dec', 0, None, None]","[493, 1, 'Dec', 0, None, None]","[370, 1, 'Dec', 0, None, None]","[200, 2, 'Nov', 0, None, None]","[502, 2, 'Feb', 0, None, None]","[654, 1, 'Dec', 0, None, None]","[350, 1, 'Jan', 0, None, None]","[332, 1, 'Feb', 0, None, None]","[114, 1, 'May', 0, None, None]","[179, 1, 'Oct', 0, None, None]","[166, 1, 'Jan', 0, None, None]",nan,"[380, 1, 'Jan', 0, None, None]","[220, 1, 'Sep', 0, None, None]","[211, 2, 'Feb', 0, None, None]","[184, 1, 'Oct', 0, None, None]","[151, 1, 'Oct', 0, None, None]",nan,"[220, 1, 'May', 0, None, None]","[263, 1, 'Jan', 0, None, None]","[128, 1, 'Oct', 0, None, None]","[156, 1, 'Oct', 0, None, None]","[46, 1, 'Nov', 0, None, None]","[95, 1, 'Jan', 0, None, None]","[44, 1, 'Mar', 0, None, None]","[49, 1, 'Jan', 0, None, None]","[34, 1, 'Apr', 0, None, None]","[16, 1, 'Jan', 0, None, None]",2020-01-19 18:02:34
Loch Craignish and Loch Beag,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[18, 1, 'Feb', 0, None, None]","[14, 1, 'Mar', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[40, 1, 'Mar', 0, None, None]","[16, 1, 'Feb', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[16, 1, 'Mar', 0, None, None]","[2, 1, 'Oct', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[48, 1, 'Mar', 0, None, None]","[44, 1, 'May', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[46, 1, 'Mar', 0, None, None]","[61, 1, 'Mar', 0, None, None]","[49, 1, 'Apr', 0, None, None]","[38, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Loch Kishorn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[65, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[42, 1, 'Feb', 0, None, None]",nan,nan,nan,"[37, 1, 'Feb', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[60, 1, 'Feb', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[19, 1, 'Feb', 0, None, None]","[60, 1, 'Feb', 0, None, None]","[44, 1, 'Feb', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[56, 1, 'Feb', 0, None, None]","[56, 1, 'Feb', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[22, 1, 'Feb', 0, None, None]","[50, 1, 'Feb', 0, None, None]","[65, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Maer Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[12, 1, 'Apr', 0, None, None]","[190, 1, 'Jan', 0, None, None]","[42, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[25, 1, 'Nov', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[8, 1, 'Jan', 0, None, None]","[58, 1, 'Jan', 0, None, None]","[182, 1, 'Dec', 0, None, None]","[69, 1, 'Aug', 0, None, None]","[42, 1, 'Jan', 0, None, None]","[18, 1, 'Nov', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[36, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[34, 1, 'Nov', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[27, 1, 'Feb', 0, None, None]","[23, 1, 'Feb', 0, None, None]","[35, 1, 'Nov', 0, None, None]","[39, 1, 'Feb', 0, None, None]","[31, 1, 'Dec', 0, None, None]","[51, 1, 'Oct', 0, None, None]","[110, 1, 'Sep', 0, None, None]","[11, 1, 'Aug', 0, None, None]",2020-01-19 18:02:34
Cresswell to Chevington Burn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[45, 1, 'Oct', 0, None, None]",nan,"[53, 1, 'Nov', 0, None, None]","[117, 1, 'Oct', 0, None, None]","[70, 1, 'Mar', 0, None, None]","[54, 1, 'Nov', 0, None, None]","[134, 1, 'Oct', 0, None, None]","[60, 1, 'Sep', 0, None, None]","[41, 1, 'Oct', 0, None, None]","[50, 1, 'Dec', 0, None, None]","[46, 1, 'Dec', 0, None, None]","[45, 1, 'Jan', 0, None, None]","[51, 1, 'Sep', 0, None, None]","[54, 1, 'Nov', 0, None, None]","[47, 1, 'Jan', 0, None, None]","[31, 1, 'Jan', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[30, 1, 'Oct', 0, None, None]","[48, 1, 'Jan', 0, None, None]","[94, 1, 'Oct', 0, None, None]","[150, 1, 'Sep', 0, None, None]","[70, 1, 'Nov', 0, None, None]","[99, 1, 'Oct', 0, None, None]","[72, 1, 'Dec', 0, None, None]","[30, 2, 'Feb', 0, None, None]","[55, 2, 'Mar', 0, None, None]","[60, 2, 'Sep', 0, None, None]","[36, 2, 'Sep', 0, None, None]","[70, 2, 'Jan', 0, None, None]","[70, 2, 'Oct', 0, None, None]","[51, 1, 'Sep', 0, None, None]","[19, 2, 'Jan', 0, None, None]","[14, 2, 'Oct', 0, None, None]","[45, 1, 'Dec', 0, None, None]","[40, 1, 'Sep', 0, None, None]","[57, 2, 'Sep', 0, None, None]",2020-01-19 18:02:34
Aberavon Sands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[95, 1, 'Mar', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[28, 2, 'Jan', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[29, 1, 'Jan', 0, None, None]",2020-01-19 18:02:34
Loch Ewe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[30, 1, 'Mar', 0, None, None]",nan,nan,nan,nan,nan,"[61, 1, 'Feb', 0, None, None]",nan,nan,nan,"[45, 1, 'Feb', 0, None, None]","[51, 1, 'Feb', 0, None, None]","[39, 1, 'Feb', 0, None, None]","[60, 2, 'Feb', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[38, 1, 'Feb', 0, None, None]","[28, 2, 'Jan', 0, None, None]","[44, 1, 'Feb', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[53, 1, 'Feb', 0, None, None]","[34, 1, 'Feb', 0, None, None]","[76, 1, 'Feb', 0, None, None]","[37, 1, 'Feb', 0, None, None]","[30, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Loch Lomond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[49, 2, 'Mar', 0, None, None]",nan,"[42, 1, 'Apr', 0, None, None]","[128, 1, 'Mar', 0, None, None]","[131, 1, 'Mar', 0, None, None]","[131, 1, 'Mar', 0, None, None]","[17, 1, 'Jul', 0, None, None]","[17, 2, 'Jun', 0, None, None]","[47, 2, 'Mar', 0, None, None]","[43, 1, 'Mar', 0, None, None]","[62, 1, 'Mar', 0, None, None]","[6, 1, 'Apr', 0, None, None]","[10, 1, 'May', 0, None, None]","[24, 1, 'Mar', 0, None, None]","[33, 1, 'Jun', 0, None, None]","[94, 1, 'Apr', 0, None, None]","[92, 1, 'Mar', 0, None, None]","[78, 1, 'Apr', 0, None, None]","[66, 1, 'Mar', 0, None, None]","[47, 1, 'Feb', 0, None, None]","[65, 2, 'Feb', 0, None, None]","[46, 1, 'Feb', 0, None, None]","[55, 2, 'Feb', 0, None, None]","[30, 1, 'May', 0, None, None]","[33, 1, 'Feb', 0, None, None]",2020-01-19 18:02:34
Bay of Culkein,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[21, 2, 'Feb', 0, None, None]",nan,nan,nan,nan,"[7, 1, 'Feb', 0, None, None]","[32, 1, 'Feb', 0, None, None]","[28, 1, 'Feb', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[48, 1, 'Feb', 0, None, None]","[44, 1, 'Nov', 0, None, None]","[55, 1, 'Aug', 0, None, None]","[52, 1, 'Dec', 0, None, None]","[44, 1, 'Aug', 0, None, None]","[34, 1, 'Dec', 0, None, None]","[42, 1, 'Nov', 0, None, None]",2020-01-19 18:02:34
