Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Camas an Eilean,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[10, 1, 'Feb', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[16, 1, 'Feb', 0, None, None]",nan,nan,"[4, 1, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[15, 1, 'Feb', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[27, 1, 'Feb', 0, None, None]","[31, 1, 'Feb', 0, None, None]","[11, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Colwyn Bay and North Clwyd Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[9, 1, 'Mar', 0, None, None]","[42, 1, 'Dec', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[25, 1, 'Sep', 0, None, None]",2020-01-19 17:59:37
Loch Gilp to Inverneill Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[18, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Port Chiligaig,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[6, 1, 'Feb', 0, None, None]","[0, 2, '', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[9, 1, 'Feb', 0, None, None]","[0, 2, '', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[9, 1, 'Feb', 0, None, None]","[44, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[15, 1, 'Feb', 0, None, None]","[22, 1, 'Feb', 0, None, None]","[4, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Spit Beach,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[33, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[18, 1, 'Jul', 0, None, None]",nan,"[0, 1, '', 0, None, None]",2020-01-19 17:59:37
Leac Nan Geadh to Port Na Luinge (Oronsay),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[17, 2, 'Dec', 0, None, None]",2020-01-19 17:59:37
Sand Bay (Wester Ross),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]",nan,nan,"[2, 1, 'Feb', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[35, 1, 'Feb', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[23, 1, 'Feb', 0, None, None]","[10, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Sango Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[2, 2, 'Feb', 0, None, None]","[11, 1, 'Feb', 0, None, None]","[61, 1, 'Feb', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 17:59:37
Balintore to Shandwick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3, 1, 'Oct', 0, None, None]","[23, 1, 'Oct', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[8, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[14, 2, 'Oct', 0, None, None]","[23, 1, 'Dec', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[17, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 17:59:37
Culkein Drumbeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[11, 1, 'Apr', 0, None, None]","[8, 1, 'Mar', 0, None, None]","[7, 1, 'Jun', 0, None, None]","[12, 1, 'Aug', 0, None, None]","[19, 1, 'Aug', 0, None, None]","[19, 1, 'Jul', 0, None, None]","[14, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[17, 1, 'Aug', 0, None, None]",2020-01-19 17:59:37
Fal Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Mar', 0, None, None]","[3, 2, 'Sep', 0, None, None]","[48, 1, 'Nov', 0, None, None]","[34, 1, 'Oct', 0, None, None]","[39, 1, 'Nov', 0, None, None]","[32, 1, 'Dec', 0, None, None]","[61, 1, 'Oct', 0, None, None]","[31, 1, 'Feb', 0, None, None]","[29, 1, 'Sep', 0, None, None]","[28, 1, 'Aug', 0, None, None]","[54, 1, 'Oct', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[28, 1, 'Jul', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[24, 1, 'Dec', 0, None, None]",2020-01-19 17:59:37
Kyle of Tongue,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[3, 2, 'Feb', 0, None, None]","[16, 1, 'Feb', 0, None, None]","[8, 2, 'Feb', 0, None, None]","[13, 1, 'Nov', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[25, 1, 'Nov', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[11, 1, 'Nov', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Loch An Alltain Duibh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[38, 2, 'Feb', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[20, 1, 'Feb', 0, None, None]","[17, 1, 'Feb', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[15, 1, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Hunterston to Fairlie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[1, 1, 'Apr', 0, None, None]","[8, 1, 'May', 0, None, None]","[11, 1, 'Nov', 0, None, None]","[56, 1, 'Aug', 0, None, None]",2020-01-19 17:59:37
Ballycastle - Fair Head,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[20, 1, 'Sep', 0, None, None]","[20, 1, 'Oct', 0, None, None]","[8, 1, 'Aug', 0, None, None]","[8, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Cape Wrath,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Feb', 0, None, None]",nan,"[0, 2, '', 0, None, None]",nan,nan,nan,nan,"[5, 1, 'Feb', 0, None, None]",nan,"[2, 1, 'Feb', 0, None, None]","[34, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Filey Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[5, 1, 'Jan', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[4, 1, 'Jan', 0, None, None]","[23, 1, 'Jan', 0, None, None]","[60, 1, 'Jan', 0, None, None]","[32, 1, 'Jan', 0, None, None]","[12, 1, 'Jan', 0, None, None]","[13, 1, 'Feb', 0, None, None]","[16, 1, 'Feb', 0, None, None]",nan,nan,2020-01-19 17:59:37
Howick to Beadnell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[60, 1, 'Oct', 0, None, None]","[17, 1, 'Sep', 0, None, None]","[14, 2, 'Oct', 0, None, None]","[25, 1, 'Sep', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[29, 1, 'Jan', 0, None, None]","[24, 1, 'Sep', 0, None, None]","[9, 2, 'Oct', 0, None, None]","[9, 1, 'Nov', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[17, 1, 'Nov', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[28, 1, 'Sep', 0, None, None]",2020-01-19 17:59:37
Newlyn Harbour and Tolcarne Rocks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[7, 1, 'Feb', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[9, 2, 'Sep', 0, None, None]","[17, 2, 'Sep', 0, None, None]","[12, 2, 'Aug', 0, None, None]","[11, 1, 'Dec', 0, None, None]",2020-01-19 17:59:37
Polkerris,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[16, 1, 'Jun', 0, None, None]","[41, 1, 'Nov', 0, None, None]","[14, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,2020-01-19 17:59:37
St Gothian Sands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[40, 1, 'Jan', 0, None, None]","[30, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 17:59:37
Anstruther Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[4, 1, 'Jun', 0, None, None]","[639, 1, 'Nov', 0, None, None]","[64, 1, 'Sep', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[45, 1, 'Apr', 0, None, None]","[27, 1, 'Feb', 0, None, None]","[73, 1, 'May', 0, None, None]","[40, 1, 'Nov', 0, None, None]","[55, 1, 'Dec', 0, None, None]","[25, 1, 'Sep', 0, None, None]","[137, 1, 'Sep', 0, None, None]","[24, 1, 'Jan', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[11, 1, 'Aug', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[4, 1, 'Jul', 0, None, None]",2020-01-19 17:59:37
Bay of Sannick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[14, 1, 'Feb', 0, None, None]","[91, 2, 'Feb', 0, None, None]","[67, 1, 'Jan', 0, None, None]","[34, 1, 'Jan', 0, None, None]","[4, 2, 'Feb', 0, None, None]","[5, 2, 'Feb', 0, None, None]","[8, 2, 'Feb', 0, None, None]","[1, 2, 'Jan', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[10, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
North Perwick Bay to Port St Mary Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[3, 1, 'Mar', 0, None, None]","[22, 1, 'Sep', 0, None, None]",2020-01-19 17:59:37
Tees Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Jun', 0, None, None]","[10, 1, 'Jul', 0, None, None]","[11, 1, 'Feb', 0, None, None]","[3, 2, 'Feb', 0, None, None]","[4, 1, 'May', 0, None, None]","[3, 2, 'Dec', 0, None, None]","[27, 2, 'Jan', 0, None, None]","[24, 1, 'Apr', 0, None, None]","[20, 1, 'Jan', 0, None, None]","[5, 2, 'Dec', 0, None, None]","[17, 1, 'Sep', 0, None, None]","[11, 1, 'Sep', 0, None, None]","[11, 1, 'Aug', 0, None, None]","[13, 1, 'Aug', 0, None, None]",2020-01-19 17:59:37
Balchrick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 2, '', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[28, 1, 'Feb', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[24, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[18, 1, 'Feb', 0, None, None]","[7, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Foryd Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[6, 1, 'Dec', 0, None, None]","[10, 1, 'Mar', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[8, 1, 'Dec', 0, None, None]","[4, 1, 'May', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[13, 1, 'Dec', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[6, 1, 'Jan', 0, None, None]","[7, 1, 'Jan', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[37, 1, 'Jan', 0, None, None]",2020-01-19 17:59:37
Little Clett,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[36, 1, 'Feb', 0, None, None]","[10, 2, 'Feb', 0, None, None]","[19, 1, 'Jan', 0, None, None]","[1, 2, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[18, 1, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
Llanfairfechan to Conwy Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Mar', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[25, 1, 'Jan', 0, None, None]","[32, 1, 'Nov', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[8, 1, 'Mar', 0, None, None]","[6, 1, 'Dec', 0, None, None]","[6, 1, 'Jan', 0, None, None]",2020-01-19 17:59:37
Loch Dhrombaig,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[27, 1, 'Feb', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[6, 1, 'Jun', 0, None, None]","[42, 1, 'Nov', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[14, 1, 'Dec', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[28, 1, 'Feb', 0, None, None]",2020-01-19 17:59:37
