Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Loch Rutton Lochfoot,nan,nan,nan,0.0,0.0,nan,nan,nan,0,850.0,0,22.0,0.0,nan,0.0,0.0,0.0,0.0,0,nan,1,0,nan,nan,0,2,0,0,nan,nan,1,0,1,0,0,nan,60,0,320,3500,Oct,970,970,4,2019-11-28 10:24:58
Montgrew Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,005Supplementary visit under the WeBS Core Count SurveyWeBS",900,954,Oct,953,953,4,2019-11-28 10:24:58
Loch of Auchlossan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,710Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,730WWT/JNCC National Grey Goose Censusnull,140Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,970Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,55Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",555unspecified sea-watchnull,"1,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,550Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,820Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Mar,930,930,4,2019-11-28 10:24:58
Bemersyde Moss,nan,nan,nan,nan,nan,nan,nan,0,16,0.0,0,10.0,0.0,0.0,150.0,0.0,0.0,12.0,80,0.0,0,"1,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",500Supplementary visit under the WeBS Core Count SurveyWeBS,411Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,250WWT/JNCC National Grey Goose Censusnull,0,0,300,0,0,0,0,500,0,4000,Feb,900,900,4,2019-11-28 10:24:58
Mersey Estuary,0.0,0.0,0.0,850.0,0.0,0,0,0,0,1.0,0,0.0,77.0,1.0,1.0,232.0,0.0,19.0,5Standard visit under the WeBS Low Tide Count SurveyWeBS,0.0,42,88,3,1,0,4,74,0,1,0,1,19,280,"3,550Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",100,129,30,168,397,"3,761Standard visit under the WeBS Low Tide Count SurveyWeBS",Feb,897,897,4,2019-11-28 10:24:58
Angle Park Loch (Birns Farm Gravel Pit),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2,395,850,30,22,2,222,221Supplementary visit under the WeBS Core Count SurveyWeBS,1096,900Supplementary visit under the WeBS Core Count SurveyWeBS,550Supplementary roost count under the WeBS Core Count SurveyWeBS,"2,100Supplementary visit under the WeBS Core Count SurveyWeBS","2,300Supplementary visit under the WeBS Core Count SurveyWeBS",1,3Supplementary visit under the WeBS Core Count SurveyWeBS,7,Apr,882,882,4,2019-11-28 10:24:58
Threipmuir and Harlaw Reservoirs including Bavelaw Marsh,45.0,0.0,0.0,0.0,1.0,62,25,0,26,1.0,0,580.0,60.0,1200.0,60.0,0.0,454.0,0.0,180,124.0,1000,(230),73,20,3000,3500,94,1200,860Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1800,410,"2,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",266,416,650unspecified sea-watchnull,300,1650,1079,855,457,Feb,868,868,4,2019-11-28 10:24:58
Longbridgemuir - Clarencefield,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2320.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,520,0,2200,350,nan,nan,nan,850,850,4,2019-11-28 10:24:58
North Couston Reservoir/Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,850Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,850,850,4,2019-11-28 10:24:58
Mersehead RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,960.0,0,nan,nan,95,96,200,92,220,240,120Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,415WWT/JNCC National Grey Goose Censusnull,87WWT/JNCC National Grey Goose Censusnull,"1,420Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","3,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",210Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40,"1,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,220Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",715Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,120Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,280Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,834,834,4,2019-11-28 10:24:58
River Eden - Grinsdale to Sandsfield,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0,0,0,180,580,76,(680),750,270,1100,590,1450,Mar,832,832,5,2019-11-28 10:25:32
River Devon - Tullibody Bridge to A907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,0,0,0,80,0,0,520,360,50,790,85,0,300,340,587,1600,885,720,Nov,826,826,5,2019-11-28 10:25:32
Widdrington Moor Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,800,2620,0,85,600,Oct,821,821,5,2019-11-28 10:25:32
Gladhouse Reservoir,11000.0,8500.0,4700.0,12890.0,13700.0,12000.0,2300.0,3800.0,830.0,2500.0,3400.0,5400.0,2600.0,0.0,1000.0,2500,2500,3250,6200,3000,185.0,"6,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,520Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",3200,700,"4,570Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0,0,"2,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","3,200WWT/JNCC National Grey Goose Censusnull","5,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",12Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,18unspecified sea-watchnull,"2,240Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",730Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,nan,814,814,5,2019-11-28 10:25:32
Blairdrummond Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,796,Jan,796,796,5,2019-11-28 10:25:32
Strathearn (West),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"4,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,"1,125WWT/JNCC National Grey Goose Censusnull","1,200WWT/JNCC National Grey Goose Censusnull",nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,560Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,780,780,5,2019-11-28 10:25:32
Drip Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,770,Jan,770,770,5,2019-11-28 10:25:32
Lake of Menteith,1200.0,53.0,0.0,4340.0,8700.0,4007.0,6010.0,1500.0,1040.0,3612.0,6000.0,1.0,2094.0,0.0,nan,(0),(1),850,1203,2,8.0,"2,190Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",3,"4,515Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,026Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","5,357Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",11,"5,129Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",329,1229,"3,034Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,989Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","3,116Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","4,987unspecified sea-watchnull",508Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,204Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",297Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,029Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",726Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,753,753,5,2019-11-28 10:25:32
Cumrue Loch,nan,nan,nan,500.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,650.0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,"2,000Supplementary visit under the WeBS Core Count SurveyWeBS",25,0,0,"(3,000)",0,0,0,nan,nan,750,750,5,2019-11-28 10:25:32
Couston Lakes (Couston Water - North Couston),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",1104,64Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,13Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,745,745,5,2019-11-28 10:25:32
River Forth - West Carse Farm to River Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150,170,(671),278.0,105,350,400,170,950,250,500,300,400,1500,250,6,7,0,1200,1000,(40),nan,5,Feb,735,735,5,2019-11-28 10:25:32
Loch Ellrig,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,27,350,0,400.0,350,0,610,96,0,0,500,0,0,nan,nan,(0),100,0,0,1000,24,1500,1061,Oct,717,717,5,2019-11-28 10:25:32
"River Earn, Aberdalgie",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,785Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,0unspecified sea-watchnull,"1,170Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",260Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,715,715,5,2019-11-28 10:25:32
Heigham Holmes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150.0,(400),"(2,000)",(300),"(2,400)",5000,650.0,3236,nan,"2,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,"5,670Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,nan,nan,nan,nan,nan,nan,110,935,"1,470Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",328,Oct,711,711,5,2019-11-28 10:25:32
Loch Fleet Complex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,141.0,0.0,0.0,0.0,0.0,1,50,0,0,0,65.0,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,46,65Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,602Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,685Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,293Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",192,115Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"2,045Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",3,530Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,795Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,698,698,5,2019-11-28 10:25:32
Orkney,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,90Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,613Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,384Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,128Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,571Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,534Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,999Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,684Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,107Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",nan,nan,286Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,692,692,5,2019-11-28 10:25:32
Loch Hempriggs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0,0,nan,50,0,420.0,229,0,290,nan,nan,364,(1),1271,680,2444,780,1,778,107,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,668,181,550,1716,Feb,683,683,5,2019-11-28 10:25:32
Loch Insh and Spey Marshes,45.0,0.0,0.0,0.0,0.0,0.0,nan,30.0,0.0,0.0,98.0,nan,1.0,46.0,nan,0,0,0,153,0,120.0,85,20,140,0,6,24,3,145WWT/JNCC National Grey Goose Censusnull,5WWT/JNCC National Grey Goose Censusnull,57,26,20,450,440,655,284,584,nan,1100,Mar,656,656,5,2019-11-28 10:25:32
Stormont Loch and Haremyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,460WWT/JNCC National Grey Goose Censusnull,600Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,56Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,68Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,3,0,180Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"3,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",Oct,656,656,5,2019-11-28 10:25:32
Lower Teviot Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,(184),500Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,0,150,(110),0,2000,50,4000,23,0,650,79,897,0,37,"2,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",Nov,653,653,5,2019-11-28 10:25:32
Morton Lochs,0.0,970.0,0.0,0.0,650.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0,0,1100,0,(0),0.0,500,(300),165Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,440,1000,0,208Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,"1,250WWT/JNCC National Grey Goose Censusnull",0,0,0,2250,58unspecified sea-watchnull,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,250Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,207Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0,0,nan,651,651,5,2019-11-28 10:25:32
Cloddach Gravel Pit,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1580,nan,nan,2000,0,5,100,3,4,70,160,1100,1700,Oct,607,607,5,2019-11-28 10:25:32
Gollanfield,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,600,600,5,2019-11-28 10:25:32
Killimster Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,0.0,nan,nan,0,nan,nan,nan,nan,150,550,32,(400),0,0,160Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,227Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,2230,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,23Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,596,596,5,2019-11-28 10:25:32
Loch of Harray,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,90.0,98.0,23.0,1,1,0,0,0,0.0,(0),0,0,1,0,0,0,0,3,78,259,768,260,267,3,490,526,769,1151,Mar,588,588,5,2019-11-28 10:25:32
River Forth - Gargunnock to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.0,400,300,0,350,0,nan,"(1,500)",1200,(500),(100),nan,0,2000,nan,1000,500,27,nan,800,Mar,582,582,5,2019-11-28 10:25:32
East Chevington Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,800,1200,"3,032Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,540Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","1,953Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",2000,"4,000WWT/JNCC National Grey Goose Censusnull",400,"3,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","2,680Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","3,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",2500,1000,300,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,140,1000,Feb,558,558,5,2019-11-28 10:25:32
Lochs Davan and Kinord,17.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,751.0,650.0,580.0,532.0,230.0,700.0,0,nan,264,nan,nan,0.0,0,0,20Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,6,6,15,1,3,5,6,1,10Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,650Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",Nov,490,490,5,2019-11-28 10:25:32
Dalreoch north,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4300,133,0,27,6.0,39,0,341,0,(460),4,1,290,1,1192,300,99,14,960,670,410,526,301,nan,nan,477,477,5,2019-11-28 10:25:32
Warkworth Lane Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,(0),0,nan,nan,nan,nan,0,"(1,100)",27,1,850,210,24,1400,125,113,0,117,20,450,200,150,400,1050,Oct,450,450,5,2019-11-28 10:25:32
Black Cart Water (Gryfe-White Cart),nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,0,0.0,1,0,0,0,1,1,0,0,0,0,25,4,2,40,20,6,250,(650),200,"(1,100)",Feb,441,441,6,2019-11-28 10:26:07
Loch Scarmclate,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0,13.0,12,19.0,6,102,0,0,870,156,100,1000,100,500,20,650,2,12,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"2,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",24Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,60Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,8,0,nan,438,438,6,2019-11-28 10:26:07
River Annan - Hightae to Daltonhook,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,150,0,0,67,74,0,1,2000,Mar,428,428,6,2019-11-28 10:26:07
Caldarvan Loch,nan,nan,nan,nan,nan,0.0,56.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,50,0,0,0,16,0,700,750,0,700,2000,1000,0,170,800,0,900,400Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,420,420,6,2019-11-28 10:26:07
River Forth - Bridge of Frew to Ladylands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,370,500,450,nan,nan,0,nan,1000,1000,800,1000,1000,nan,0,nan,60,nan,(730),390,442,Feb,406,406,6,2019-11-28 10:26:07
Loch Spynie,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1250.0,770.0,0.0,0.0,0.0,10.0,50.0,100.0,0.0,0,0.0,0,"1,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","8,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","9,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","11,700Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","11,100Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","27,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","23,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust","9,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",150WWT/JNCC National Grey Goose Censusnull,"1,000Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0,0,"1,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",20Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Nov,394,394,6,2019-11-28 10:26:07
River Clyde - Lamington,nan,nan,nan,nan,nan,nan,0.0,0.0,1800.0,nan,nan,nan,nan,nan,nan,nan,293.0,650.0,2300,2600.0,14,850,0,(0),0,0,0,0,50,200,0,nan,0,nan,nan,nan,nan,nan,nan,393,Mar,393,393,6,2019-11-28 10:26:07
Tyninghame Estuary,150.0,0.0,12.0,105.0,1100.0,5.0,115.0,180.0,225.0,13.0,96.0,3.0,31.0,5.0,70.0,34.0,41.0,120.0,1,26.0,23,240Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,70,234,201,106,300,398,121Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,220WWT/JNCC National Grey Goose Censusnull,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,520,281,205,190unspecified sea-watchnull,87,36Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,800Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",17,7,Feb,389,389,6,2019-11-28 10:26:07
Broadford Bay,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,(0),1,(0),(0),1,0,(0),(0),0,0,1,(0),(0),(0),(0),380Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,380,380,6,2019-11-28 10:26:07
Blind Lochs Lochmaben,nan,nan,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,"(1,500)",8,0,0,nan,nan,377,377,6,2019-11-28 10:26:07
Hickling Broad,0.0,6.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1.0,nan,nan,(140),0,0,0,0,(0),0,0,0,nan,0,0,nan,0,0,0,0,0,2,"1,880Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",Oct,376,376,6,2019-11-28 10:26:07
"Pow Flood, Madderty",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,645,270,420,0,540,Mar,375,375,6,2019-11-28 10:26:07
WWT Caerlaverock (Inland),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,52.0,18.0,51.0,325.0,(240),20.0,2,92,48,21,11,500,360,0,300,11,"(1,000)",1,(260),90,1,"1,200Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",100,100,100,nan,nan,375,375,6,2019-11-28 10:26:07
River Earn - Dalreoch South,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0,0,0,13,nan,0,0,0,0,0,0,0,0,0,0,2,"1,090Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",0,nan,nan,nan,364,364,6,2019-11-28 10:26:07
Loch Watten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11,0.0,0,51,0,11,403,0,95,0,0,400,71,4000,0,6,3000,"1,674Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",111,6Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,19,Oct,362,362,6,2019-11-28 10:26:07
Loch of Isbister and The Loons Marshland,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0,0.0,95,0,0,0,143,283,97,145,21,66,60,500,188,600,1548,207,121,198,875,404,Mar,361,361,6,2019-11-28 10:26:07
Ravenstown Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,360,nan,nan,nan,360,360,6,2019-11-28 10:26:07
