Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Lower Derwent Ings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[617, 1, 'Jan', 0, None, None]","[1750, 1, 'Dec', 0, None, None]","[1105, 1, 'Jan', 0, None, None]","[271, 1, 'Dec', 0, None, None]",nan,nan,"[2200, 1, 'Jan', 0, None, None]","[777, 1, 'Feb', 0, None, None]","[1041, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']",nan,"[500, 1, 'Jan', 0, None, None]","[1030, 1, 'Jan', 0, None, None]","[870, 1, 'Jan', 0, None, None]","[1000, 1, 'Jan', 0, None, None]","[1740, 1, 'Mar', 0, None, None]","[1860, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[4700, 1, 'Feb', 0, None, None]","[4300, 1, 'Feb', 0, None, None]","[10000, 1, 'Feb', 0, None, None]","[5000, 1, 'Jan', 0, None, None]",nan,2020-01-19 18:13:52
The Wash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[971, 1, 'Oct', 0, None, None]","[2629, 1, 'Oct', 0, None, None]","[1150, 1, 'Sep', 0, None, None]","[1087, 2, 'Oct', 0, None, None]","[630, 1, 'Sep', 0, None, None]","[745, 1, 'Oct', 0, None, None]","[3025, 1, 'Oct', 0, None, None]","[1303, 1, 'Sep', 0, None, None]","[4515, 1, 'Oct', 0, None, None]","[1959, 1, 'Sep', 0, None, None]","[4628, 1, 'Oct', 0, None, None]","[1480, 1, 'Oct', 0, None, None]","[1773, 1, 'Sep', 0, None, None]","[1186, 1, 'Sep', 0, None, None]","[2131, 2, 'Oct', 0, None, None]","[1011, 1, 'Jul', 0, None, None]","[1726, 1, 'Oct', 0, None, None]","[1538, 1, 'Oct', 0, None, None]","[1128, 2, 'Feb', 0, None, None]","[660, 1, 'Jun', 0, None, None]","[559, 2, 'Sep', 0, None, None]","[484, 1, 'Jul', 0, None, None]","[1313, 1, 'Aug', 0, None, None]","[368, 1, 'Oct', 0, None, None]","[289, 1, 'Oct', 0, None, None]",2020-01-19 18:13:52
Thames Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[175, 2, 'Nov', 0, None, None]","[271, 1, 'Dec', 0, None, None]","[474, 1, 'Nov', 0, None, None]","[789, 1, 'Jan', 0, None, None]","[505, 1, 'Jan', 0, None, None]","[466, 1, 'Oct', 0, None, None]","[505, 1, 'Nov', 0, None, None]","[1530, 1, 'Jan', 0, None, None]","[412, 1, 'Jan', 0, None, None]","[1236, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[857, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[1648, 1, 'Jan', 0, None, None]","[1972, 1, 'Oct', 0, None, None]","[1096, 1, 'Nov', 0, None, None]","[2107, 1, 'Oct', 0, None, None]","[1236, 1, 'Dec', 0, None, None]","[1431, 1, 'Nov', 0, None, None]","[835, 1, 'Sep', 0, None, None]","[361, 1, 'Nov', 0, None, None]","[421, 1, 'Jan', 0, None, None]","[534, 1, 'Sep', 0, None, None]","[617, 1, 'Dec', 0, None, None]","[561, 1, 'Dec', 0, None, None]","[394, 1, 'Nov', 0, None, None]","[530, 1, 'Nov', 0, None, None]",2020-01-19 18:13:52
Mersey Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[65, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[0, 1, '', 0, None, None]",nan,"[4, 1, 'Feb', 0, None, None]","[3, 1, 'Jul', 0, None, None]","[219, 1, 'Aug', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[166, 1, 'Jun', 0, None, None]","[196, 1, 'Sep', 0, None, None]","[236, 1, 'Nov', 0, None, None]","[514, 1, 'Jan', 0, None, None]","[692, 1, 'Nov', 0, None, None]","[702, 2, 'Nov', 0, None, None]",2020-01-19 18:13:52
Tees Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1008, 1, 'Dec', 0, None, None]","[1887, 1, 'Oct', 0, None, None]","[1325, 1, 'Oct', 0, None, None]","[1068, 1, 'Oct', 0, None, None]","[1154, 1, 'Dec', 0, None, None]","[486, 1, 'Dec', 0, None, None]","[472, 1, 'Dec', 0, None, None]","[1564, 1, 'Oct', 0, None, None]","[1038, 2, 'Dec', 0, None, None]","[702, 1, 'Nov', 0, None, None]","[1523, 1, 'Nov', 0, None, None]","[1657, 1, 'Dec', 0, None, None]","[366, 1, 'Jan', 0, None, None]","[1028, 1, 'Jan', 0, None, None]","[668, 1, 'Nov', 0, None, None]","[971, 1, 'Sep', 0, None, None]","[1169, 1, 'Jan', 0, None, None]","[1268, 1, 'Dec', 0, None, None]","[602, 1, 'Dec', 0, None, None]","[785, 1, 'Oct', 0, None, None]","[592, 1, 'Dec', 0, None, None]","[254, 1, 'Dec', 0, None, None]","[197, 1, 'Dec', 0, None, None]","[279, 1, 'Oct', 0, None, None]","[896, 1, 'Nov', 0, None, None]",2020-01-19 18:13:52
Durham Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[365, 2, 'Nov', 0, None, None]","[59, 1, 'Jun', 0, None, None]","[624, 2, 'Sep', 0, None, None]","[350, 1, 'Oct', 0, None, None]","[452, 2, 'Dec', 0, None, None]","[257, 1, 'Sep', 0, None, None]","[239, 1, 'Oct', 0, None, None]","[106, 1, 'Aug', 0, None, None]","[16, 2, 'Dec', 0, None, None]","[21, 1, 'Aug', 0, None, None]","[41, 1, 'May', 0, None, None]","[684, 1, 'Oct', 0, None, None]","[776, 1, 'Oct', 0, None, None]","[658, 1, 'Nov', 0, None, None]","[35, 1, 'Aug', 0, None, None]","[99, 1, 'Jun', 0, None, None]","[139, 1, 'Feb', 0, None, None]","[227, 1, 'Sep', 0, None, None]","[113, 1, 'Dec', 0, None, None]","[289, 1, 'Nov', 0, None, None]","[116, 2, 'Oct', 0, None, None]","[282, 1, 'Nov', 0, None, None]","[963, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[175, 1, 'Sep', 0, None, None]","[326, 1, 'Nov', 0, None, None]",2020-01-19 18:13:52
Cotesbach Landfill Tip and A5 Lagoons,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[650, 1, 'Jan', 0, None, None]","[480, 1, 'Jan', 0, None, None]","[203, 1, 'Jan', 0, None, None]","[380, 1, 'Jan', 0, None, None]",2020-01-19 18:13:52
Cuckmere Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[350, 1, 'Nov', 0, None, None]","[600, 1, 'Nov', 0, None, None]","[400, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[440, 1, 'Jan', 0, None, None]","[70, 1, 'Feb', 0, None, None]","[750, 1, 'Dec', 0, None, None]","[170, 1, 'Mar', 0, None, None]","[590, 1, 'Jan', 0, None, None]",2020-01-19 18:13:52
Morecambe Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[653, 1, 'Oct', 0, None, None]","[624, 1, 'Nov', 0, None, None]","[554, 1, 'Nov', 0, None, None]","[626, 1, 'Dec', 0, None, None]","[668, 1, 'Dec', 0, None, None]","[907, 1, 'Aug', 0, None, None]","[451, 1, 'Jan', 0, None, None]","[716, 1, 'Nov', 0, None, None]","[331, 1, 'Dec', 0, None, None]","[353, 1, 'Nov', 0, None, None]","[322, 1, 'Aug', 0, None, None]","[296, 1, 'Nov', 0, None, None]","[313, 1, 'Sep', 0, None, None]","[466, 1, 'Jan', 0, None, None]","[280, 1, 'Jun', 0, None, None]","[411, 1, 'Oct', 0, None, None]","[487, 1, 'Oct', 0, None, None]","[633, 1, 'Nov', 0, None, None]","[494, 1, 'Oct', 0, None, None]","[430, 1, 'Oct', 0, None, None]","[413, 1, 'Dec', 0, None, None]","[377, 1, 'Dec', 0, None, None]","[353, 1, 'Oct', 0, None, None]","[492, 1, 'Oct', 0, None, None]","[378, 1, 'Aug', 0, None, None]",2020-01-19 18:13:52
Albert Village Tip and Donington Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[400, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[400, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,nan,nan,2020-01-19 18:13:52
Glyne Gap,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[355, 1, 'Feb', 0, None, None]","[655, 1, 'Sep', 0, None, None]","[800, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[1100, 1, 'Mar', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[850, 1, 'Oct', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[600, 1, 'Nov', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[850, 1, 'Feb', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[710, 1, 'Nov', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[350, 1, 'Nov', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[750, 1, 'Dec', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[400, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']",nan,"[2, 1, 'Feb', 0, None, None]",2020-01-19 18:13:52
North Norfolk Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[223, 2, 'Nov', 0, None, None]","[222, 1, 'Oct', 0, None, None]","[141, 1, 'Sep', 0, None, None]","[85, 1, 'Sep', 0, None, None]","[426, 1, 'Oct', 0, None, None]","[668, 1, 'Oct', 0, None, None]","[548, 1, 'Sep', 0, None, None]","[567, 1, 'Sep', 0, None, None]","[748, 1, 'Oct', 0, None, None]","[617, 1, 'Sep', 0, None, None]","[1051, 1, 'Oct', 0, None, None]","[327, 1, 'Oct', 0, None, None]","[471, 1, 'Oct', 0, None, None]","[262, 1, 'Oct', 0, None, None]","[251, 1, 'Sep', 0, None, None]","[383, 1, 'Sep', 0, None, None]","[424, 1, 'Sep', 0, None, None]","[387, 1, 'Oct', 0, None, None]","[306, 1, 'Oct', 0, None, None]","[621, 1, 'Sep', 0, None, None]","[420, 1, 'Aug', 0, None, None]","[460, 1, 'Nov', 0, None, None]","[309, 1, 'Sep', 0, None, None]","[341, 1, 'Oct', 0, None, None]","[204, 1, 'Dec', 0, None, None]",2020-01-19 18:13:52
Dungeness and Rye Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[6, 2, 'Apr', 0, None, None]","[30, 1, 'May', 0, None, None]","[2070, 1, 'Dec', 0, None, None]","[1600, 1, 'Jan', 0, None, None]","[1200, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[2000, 1, 'Dec', 1, 'Supplementary daytime counts', None]","[1000, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[1000, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[1500, 1, 'Dec', 1, 'Supplementary daytime counts', None]","[1200, 1, 'Dec', 1, 'Supplementary daytime counts', None]","[2000, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[1500, 1, 'Dec', 1, 'Supplementary daytime counts', None]","[1000, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[700, 1, 'Jan', 1, 'Supplementary daytime counts', None]","[1200, 1, 'Dec', 1, 'Supplementary daytime counts', None]","[305, 1, 'Nov', 0, None, None]","[601, 1, 'Dec', 0, None, None]","[510, 1, 'Oct', 0, None, None]","[250, 1, 'Jan', 0, None, None]","[170, 1, 'Aug', 0, None, None]","[240, 1, 'Dec', 0, None, None]","[980, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[100, 1, 'Apr', 0, None, None]","[150, 1, 'Oct', 0, None, None]","[200, 1, 'Feb', 0, None, None]",2020-01-19 18:13:52
Humber Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[15, 1, 'Oct', 0, None, None]","[989, 1, 'Oct', 0, None, None]","[459, 1, 'Nov', 0, None, None]","[38, 1, 'Aug', 0, None, None]","[34, 1, 'Sep', 0, None, None]","[117, 1, 'Nov', 0, None, None]","[363, 1, 'Oct', 0, None, None]","[313, 1, 'Nov', 0, None, None]","[83, 2, 'Oct', 0, None, None]","[113, 2, 'Dec', 0, None, None]","[2200, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[226, 1, 'Oct', 0, None, None]","[66, 1, 'Aug', 0, None, None]","[20, 2, 'Mar', 0, None, None]","[165, 2, 'Aug', 0, None, None]","[176, 1, 'Nov', 0, None, None]","[1441, 2, 'Dec', 0, None, None]","[351, 1, 'Oct', 0, None, None]","[393, 1, 'Nov', 0, None, None]","[314, 1, 'Oct', 0, None, None]","[246, 1, 'Oct', 0, None, None]","[254, 2, 'Sep', 0, None, None]","[287, 1, 'Oct', 0, None, None]","[549, 1, 'Sep', 0, None, None]","[221, 1, 'Nov', 0, None, None]",2020-01-19 18:13:52
Fleet and Wey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[54, 1, 'Oct', 0, None, None]","[902, 1, 'Jan', 0, None, None]","[136, 1, 'Nov', 0, None, None]","[234, 1, 'Oct', 0, None, None]","[307, 1, 'Nov', 0, None, None]","[1195, 2, 'Nov', 0, None, None]","[312, 1, 'Nov', 0, None, None]","[213, 1, 'Oct', 0, None, None]","[576, 1, 'Oct', 0, None, None]","[87, 1, 'Mar', 0, None, None]","[200, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[142, 1, 'Apr', 0, None, None]","[873, 1, 'Nov', 0, None, None]","[111, 1, 'Mar', 0, None, None]","[897, 1, 'Dec', 0, None, None]","[711, 1, 'Oct', 0, None, None]","[491, 1, 'Nov', 0, None, None]","[261, 1, 'Jan', 0, None, None]","[278, 1, 'Sep', 0, None, None]","[176, 1, 'Apr', 0, None, None]","[237, 1, 'Dec', 0, None, None]","[331, 1, 'Aug', 0, None, None]","[260, 1, 'Nov', 0, None, None]","[466, 1, 'Oct', 0, None, None]","[269, 1, 'Dec', 0, None, None]",2020-01-19 18:13:52
Alt Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[168, 1, 'Nov', 0, None, None]","[166, 1, 'Feb', 0, None, None]","[330, 1, 'Feb', 0, None, None]","[245, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[238, 1, 'Feb', 0, None, None]","[385, 1, 'Feb', 0, None, None]","[165, 1, 'Oct', 0, None, None]","[213, 1, 'Jan', 0, None, None]","[294, 1, 'Nov', 0, None, None]","[375, 1, 'Sep', 0, None, None]","[275, 1, 'Sep', 0, None, None]","[589, 1, 'Feb', 0, None, None]","[201, 1, 'Nov', 0, None, None]","[140, 1, 'Aug', 0, None, None]","[125, 1, 'Oct', 0, None, None]","[121, 1, 'Mar', 0, None, None]","[244, 1, 'Oct', 0, None, None]","[232, 1, 'Jan', 0, None, None]","[192, 1, 'Feb', 0, None, None]","[195, 1, 'Sep', 0, None, None]","[214, 1, 'Sep', 0, None, None]","[339, 1, 'Oct', 0, None, None]","[362, 1, 'Oct', 0, None, None]","[426, 1, 'Sep', 0, None, None]","[220, 1, 'Sep', 0, None, None]",2020-01-19 18:13:52
Guernsey Shore,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[313, 2, 'Jan', 0, None, None]","[348, 1, 'Oct', 0, None, None]","[195, 1, 'Feb', 0, None, None]","[144, 1, 'Jan', 0, None, None]","[93, 2, 'Apr', 0, None, None]","[196, 2, 'Aug', 0, None, None]","[176, 1, 'Dec', 0, None, None]","[273, 1, 'Oct', 0, None, None]","[205, 1, 'Mar', 0, None, None]","[353, 1, 'Dec', 0, None, None]","[560, 1, 'Feb', 0, None, None]","[404, 1, 'Nov', 0, None, None]","[477, 1, 'Jan', 0, None, None]","[619, 1, 'Jan', 0, None, None]","[424, 1, 'Aug', 0, None, None]","[658, 1, 'Oct', 0, None, None]","[322, 1, 'Dec', 0, None, None]","[259, 1, 'Sep', 0, None, None]","[514, 1, 'Oct', 0, None, None]","[454, 1, 'Nov', 0, None, None]","[293, 1, 'Sep', 0, None, None]","[311, 1, 'Jul', 0, None, None]","[381, 1, 'Aug', 0, None, None]","[239, 1, 'Jul', 0, None, None]","[166, 2, 'Dec', 0, None, None]",2020-01-19 18:13:52
Anglers Country Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[470, 1, 'Dec', 0, None, None]","[450, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1, 1, 'Dec', 0, None, None]",nan,nan,"[2, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,"[80, 1, 'Jan', 0, None, None]","[61, 1, 'Feb', 0, None, None]","[363, 1, 'Jan', 0, None, None]","[40, 1, 'Dec', 0, None, None]","[600, 1, 'Jan', 1, 'Supplementary roost count under the WeBS Core Count Survey', 'WeBS']","[140, 1, 'Jan', 0, None, None]","[214, 1, 'Dec', 0, None, None]",2020-01-19 18:13:52
Pegwell Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[138, 1, 'Mar', 0, None, None]","[2000, 1, 'Dec', 0, None, None]","[600, 1, 'Nov', 0, None, None]","[750, 1, 'Nov', 0, None, None]","[1000, 1, 'Sep', 0, None, None]","[150, 1, 'Aug', 0, None, None]","[364, 1, 'Oct', 0, None, None]","[1050, 1, 'Jan', 0, None, None]","[1000, 1, 'Oct', 0, None, None]","[1305, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[305, 1, 'Jan', 0, None, None]","[610, 1, 'Jan', 0, None, None]","[1190, 1, 'Oct', 0, None, None]","[700, 1, 'Jan', 0, None, None]","[850, 1, 'Oct', 0, None, None]","[821, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[420, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[1100, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[475, 2, 'Dec', 0, None, None]","[600, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[420, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[70, 1, 'Sep', 0, None, None]","[200, 1, 'Dec', 0, None, None]",nan,"[371, 1, 'Sep', 0, None, None]",2020-01-19 18:13:52
Pagham Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[175, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[97, 1, 'Aug', 0, None, None]","[9, 1, 'Apr', 0, None, None]",nan,nan,"[154, 1, 'Jan', 0, None, None]","[243, 1, 'Jan', 0, None, None]","[129, 1, 'Feb', 0, None, None]","[276, 2, 'Jan', 0, None, None]","[255, 1, 'Sep', 0, None, None]","[195, 1, 'Feb', 0, None, None]","[424, 1, 'Dec', 0, None, None]","[252, 1, 'Jan', 0, None, None]","[176, 2, 'Jul', 0, None, None]","[240, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[213, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[330, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[421, 1, 'Feb', 0, None, None]","[103, 1, 'Dec', 0, None, None]",2020-01-19 18:13:52
