Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Blyth Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'May', 0, None, None]","[53, 1, 'May', 0, None, None]","[11, 1, 'May', 0, None, None]","[8, 1, 'Apr', 0, None, None]","[7, 1, 'Apr', 0, None, None]","[11, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[7, 1, 'May', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[9, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[4, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[18, 1, 'Jan', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[32, 1, 'Dec', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[113, 1, 'Apr', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[23, 1, 'Feb', 0, None, None]","[22, 1, 'Jan', 0, None, None]",nan,nan,"[19, 1, 'Jan', 0, None, None]","[90, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[80, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[82, 1, 'Mar', 0, None, None]","[140, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",2020-01-19 18:06:15
Boulmer to Howick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[12, 1, 'Mar', 0, None, None]","[4, 1, 'Aug', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[32, 1, 'Jan', 0, None, None]","[21, 1, 'Jan', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[33, 1, 'Jan', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[21, 1, 'Mar', 0, None, None]","[18, 1, 'Sep', 0, None, None]","[27, 1, 'Sep', 0, None, None]","[35, 1, 'Feb', 0, None, None]","[24, 1, 'Oct', 0, None, None]","[37, 1, 'Jan', 0, None, None]","[23, 1, 'Mar', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[3, 2, 'Oct', 0, None, None]","[25, 1, 'Jan', 0, None, None]","[27, 2, 'Nov', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[25, 2, 'Feb', 0, None, None]","[10, 1, 'Oct', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[25, 1, 'Dec', 0, None, None]","[37, 1, 'Jan', 0, None, None]","[39, 1, 'Feb', 0, None, None]","[19, 1, 'Sep', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[55, 1, 'Dec', 0, None, None]","[22, 1, 'Mar', 0, None, None]","[36, 2, 'Feb', 0, None, None]","[58, 1, 'Feb', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[6, 2, 'Dec', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[26, 2, 'Feb', 0, None, None]",2020-01-19 18:06:15
Foryd Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[5, 1, 'Mar', 0, None, None]","[2, 2, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,"[10, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[13, 1, 'Nov', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[19, 1, 'Dec', 0, None, None]","[34, 1, 'Feb', 0, None, None]","[61, 1, 'Feb', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[34, 1, 'Dec', 0, None, None]","[7, 2, 'Feb', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[95, 1, 'Feb', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[21, 1, 'Feb', 0, None, None]","[28, 1, 'Feb', 0, None, None]","[70, 1, 'Feb', 0, None, None]","[66, 1, 'Jan', 0, None, None]","[8, 1, 'Jan', 0, None, None]","[70, 1, 'Mar', 0, None, None]","[32, 1, 'Feb', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[110, 1, 'Feb', 0, None, None]","[80, 1, 'Jan', 0, None, None]","[26, 1, 'Jan', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[30, 1, 'Dec', 0, None, None]","[21, 1, 'Jan', 0, None, None]","[74, 1, 'Feb', 0, None, None]","[23, 1, 'Nov', 0, None, None]","[90, 1, 'Mar', 0, None, None]","[130, 1, 'Dec', 0, None, None]","[65, 1, 'Mar', 0, None, None]","[47, 1, 'Feb', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[19, 1, 'Feb', 0, None, None]",2020-01-19 18:06:15
Hayle Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[26, 1, 'Sep', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[35, 1, 'Aug', 0, None, None]","[12, 1, 'Mar', 0, None, None]","[12, 1, 'Nov', 0, None, None]","[15, 1, 'Jan', 0, None, None]",nan,nan,"[3, 1, 'Dec', 0, None, None]","[16, 1, 'Sep', 0, None, None]","[3, 1, 'Jan', 0, None, None]","[22, 1, 'Mar', 0, None, None]","[24, 1, 'Oct', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[58, 1, 'Oct', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[10, 1, 'Dec', 0, None, None]","[123, 1, 'Sep', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[20, 1, 'Sep', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[7, 2, 'May', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[10, 1, 'Oct', 0, None, None]","[4, 1, 'Jan', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[10, 1, 'May', 0, None, None]","[7, 1, 'Oct', 0, None, None]","[16, 1, 'Oct', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[5, 1, 'Oct', 0, None, None]","[10, 1, 'Oct', 0, None, None]","[13, 2, 'Feb', 0, None, None]","[11, 2, 'Oct', 0, None, None]","[6, 1, 'Nov', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[17, 1, 'Mar', 0, None, None]","[25, 1, 'Nov', 0, None, None]","[8, 1, 'Nov', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[55, 1, 'Sep', 0, None, None]","[48, 1, 'Oct', 0, None, None]",2020-01-19 18:06:15
Loch Gilp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[36, 1, 'Dec', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[16, 2, 'Oct', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[5, 1, 'Nov', 0, None, None]","[6, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'May', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[30, 2, 'Feb', 0, None, None]","[44, 1, 'Dec', 0, None, None]","[21, 1, 'Mar', 0, None, None]","[33, 1, 'Jan', 0, None, None]","[27, 1, 'Jan', 0, None, None]","[14, 1, 'Jan', 0, None, None]",2020-01-19 18:06:15
Inner Firth of Clyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[30, 1, 'Sep', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[12, 1, 'Sep', 0, None, None]","[3, 1, 'Feb', 0, None, None]","[2, 1, 'Nov', 0, None, None]",nan,"[2, 2, 'Dec', 0, None, None]","[7, 1, 'Oct', 0, None, None]","[8, 1, 'Oct', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[57, 2, 'Oct', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[2, 2, 'Sep', 0, None, None]","[54, 1, 'Sep', 0, None, None]","[21, 2, 'Mar', 0, None, None]","[0, 2, '', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[2, 1, 'Feb', 0, None, None]","[5, 1, 'Feb', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[11, 2, 'Feb', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[14, 1, 'Jan', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[11, 2, 'Feb', 0, None, None]","[21, 2, 'Apr', 0, None, None]","[34, 2, 'Feb', 0, None, None]","[27, 2, 'Mar', 0, None, None]","[12, 2, 'Feb', 0, None, None]","[39, 2, 'Feb', 0, None, None]","[17, 1, 'Apr', 0, None, None]","[69, 1, 'Mar', 0, None, None]","[27, 2, 'Nov', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[30, 1, 'Mar', 0, None, None]","[45, 1, 'Mar', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[18, 1, 'Sep', 0, None, None]","[38, 1, 'Feb', 0, None, None]","[53, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[20, 1, 'Jan', 0, None, None]",2020-01-19 18:06:15
Dyfi Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[130, 1, 'Sep', 0, None, None]","[23, 1, 'May', 0, None, None]","[83, 1, 'Oct', 0, None, None]","[100, 1, 'Sep', 0, None, None]","[20, 1, 'Sep', 0, None, None]","[120, 1, 'Oct', 0, None, None]","[38, 1, 'Sep', 0, None, None]","[10, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,nan,"[13, 1, 'Jan', 0, None, None]","[67, 1, 'Sep', 0, None, None]","[14, 1, 'Jan', 0, None, None]","[7, 1, 'Jun', 0, None, None]","[41, 1, 'Jan', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[84, 1, 'Oct', 0, None, None]","[141, 1, 'Sep', 0, None, None]","[89, 1, 'May', 0, None, None]","[3, 1, 'Oct', 0, None, None]","[5, 1, 'Aug', 0, None, None]","[17, 1, 'Sep', 0, None, None]","[22, 1, 'Jan', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[7, 1, 'Apr', 0, None, None]","[207, 1, 'May', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[20, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[27, 1, 'May', 0, None, None]","[5, 1, 'Aug', 0, None, None]","[26, 1, 'May', 0, None, None]","[21, 1, 'Oct', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[33, 1, 'Mar', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[19, 1, 'Oct', 0, None, None]","[11, 1, 'Jan', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[18, 1, 'Aug', 0, None, None]","[19, 1, 'Dec', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[34, 1, 'Oct', 0, None, None]","[31, 1, 'Sep', 0, None, None]",2020-01-19 18:06:15
Duddon Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[140, 1, 'Jan', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[302, 1, 'Jan', 0, None, None]","[101, 1, 'Nov', 0, None, None]","[126, 1, 'Feb', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[22, 1, 'Feb', 0, None, None]","[9, 1, 'Sep', 0, None, None]","[13, 1, 'Oct', 0, None, None]","[75, 1, 'Jan', 0, None, None]","[44, 1, 'Nov', 0, None, None]","[50, 1, 'Nov', 0, None, None]","[96, 1, 'Jan', 0, None, None]","[139, 1, 'Feb', 0, None, None]","[64, 1, 'Jan', 0, None, None]","[41, 1, 'Dec', 0, None, None]","[143, 1, 'Sep', 0, None, None]","[76, 1, 'Oct', 0, None, None]","[344, 1, 'Feb', 0, None, None]","[540, 1, 'Dec', 0, None, None]","[243, 1, 'Dec', 0, None, None]","[257, 2, 'Dec', 0, None, None]","[183, 1, 'Nov', 0, None, None]","[300, 1, 'Mar', 0, None, None]","[43, 1, 'Dec', 0, None, None]","[75, 1, 'Dec', 0, None, None]","[35, 1, 'Dec', 0, None, None]","[19, 1, 'Sep', 0, None, None]","[9, 1, 'Dec', 0, None, None]","[81, 1, 'Dec', 0, None, None]","[206, 1, 'Jan', 0, None, None]","[67, 1, 'Nov', 0, None, None]","[46, 1, 'Nov', 0, None, None]","[49, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[74, 1, 'Apr', 0, None, None]","[26, 1, 'Feb', 0, None, None]","[45, 1, 'Dec', 0, None, None]","[52, 1, 'Feb', 0, None, None]","[66, 1, 'Dec', 0, None, None]","[38, 1, 'Dec', 0, None, None]","[52, 1, 'Jan', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[62, 1, 'Jan', 0, None, None]","[40, 1, 'Jan', 0, None, None]","[8, 1, 'Dec', 0, None, None]","[1, 1, 'Sep', 0, None, None]",2020-01-19 18:06:15
Traeth Melynog,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[104, 1, 'Feb', 0, None, None]",nan,"[53, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,"[3, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[40, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[40, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,"[20, 1, 'Dec', 0, None, None]","[30, 1, 'Dec', 0, None, None]","[1, 1, 'Oct', 0, None, None]",nan,nan,"[6, 1, 'Nov', 0, None, None]","[54, 1, 'Mar', 0, None, None]","[90, 1, 'Jan', 0, None, None]","[66, 1, 'Dec', 0, None, None]","[17, 1, 'Feb', 0, None, None]","[35, 1, 'Sep', 0, None, None]","[17, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[53, 1, 'Feb', 0, None, None]","[18, 1, 'Jan', 0, None, None]",2020-01-19 18:06:15
Carmarthen Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[37, 1, 'Jan', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[26, 1, 'Oct', 0, None, None]","[83, 1, 'Feb', 0, None, None]","[179, 1, 'Dec', 0, None, None]","[4, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,"[4, 1, 'Apr', 0, None, None]","[12, 1, 'Nov', 0, None, None]","[31, 1, 'Nov', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[525, 1, 'Feb', 0, None, None]","[79, 1, 'Oct', 0, None, None]",nan,"[1, 2, 'Sep', 0, None, None]","[445, 1, 'Oct', 0, None, None]","[111, 1, 'Oct', 0, None, None]","[125, 1, 'Feb', 0, None, None]","[108, 2, 'May', 0, None, None]","[103, 1, 'Jan', 0, None, None]","[138, 1, 'Feb', 0, None, None]","[350, 1, 'Jan', 0, None, None]","[35, 1, 'Dec', 0, None, None]","[64, 1, 'Dec', 0, None, None]","[50, 2, 'Dec', 0, None, None]","[83, 2, 'Jan', 0, None, None]","[171, 1, 'Feb', 0, None, None]","[379, 1, 'Jan', 0, None, None]","[124, 1, 'Nov', 0, None, None]","[52, 1, 'Dec', 0, None, None]","[265, 1, 'Mar', 0, None, None]","[62, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[30, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[95, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[113, 1, 'Feb', 0, None, None]","[126, 1, 'Feb', 0, None, None]","[90, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[50, 1, 'Jan', 0, None, None]","[27, 1, 'Mar', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[28, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[32, 1, 'Jan', 0, None, None]",2020-01-19 18:06:15
North West Solent,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[11, 2, 'Feb', 0, None, None]","[20, 1, 'Feb', 0, None, None]","[50, 1, 'Apr', 0, None, None]","[12, 2, 'Jul', 0, None, None]","[17, 1, 'May', 0, None, None]","[42, 1, 'Feb', 0, None, None]","[22, 1, 'Feb', 0, None, None]","[10, 1, 'Mar', 0, None, None]","[50, 1, 'Feb', 0, None, None]","[39, 1, 'Jan', 0, None, None]","[45, 2, 'Sep', 0, None, None]","[12, 1, 'Apr', 0, None, None]","[32, 1, 'Sep', 0, None, None]","[30, 1, 'Oct', 0, None, None]","[48, 1, 'Apr', 0, None, None]","[58, 1, 'Jan', 0, None, None]","[37, 2, 'Jan', 0, None, None]","[8, 1, 'Dec', 0, None, None]","[38, 2, 'Oct', 0, None, None]","[26, 1, 'Oct', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[31, 1, 'Sep', 0, None, None]","[21, 1, 'Jan', 0, None, None]","[12, 1, 'May', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[38, 1, 'Feb', 0, None, None]","[121, 1, 'Feb', 0, None, None]","[33, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[23, 1, 'Dec', 0, None, None]","[13, 2, 'Feb', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[40, 1, 'Oct', 0, None, None]","[85, 1, 'Feb', 0, None, None]","[31, 1, 'Jun', 0, None, None]","[26, 1, 'Feb', 0, None, None]","[25, 1, 'Nov', 0, None, None]","[28, 1, 'Apr', 0, None, None]","[25, 1, 'May', 0, None, None]","[13, 1, 'Feb', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[45, 1, 'Jan', 0, None, None]","[40, 1, 'May', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[47, 1, 'Apr', 0, None, None]","[23, 1, 'Mar', 0, None, None]","[12, 1, 'Mar', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[16, 1, 'Dec', 0, None, None]",2020-01-19 18:06:15
Loch Portree,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,"[30, 1, 'Feb', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[29, 1, 'Feb', 0, None, None]","[26, 1, 'Aug', 0, None, None]","[28, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[18, 1, 'Oct', 0, None, None]",2020-01-19 18:06:15
Tamar Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[12, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[10, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[1, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[87, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[1, 1, 'Jun', 0, None, None]","[2, 1, 'Aug', 0, None, None]","[40, 1, 'Nov', 0, None, None]","[71, 1, 'Dec', 0, None, None]","[14, 2, 'Dec', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[103, 1, 'Dec', 0, None, None]","[22, 1, 'Oct', 0, None, None]","[24, 2, 'Sep', 0, None, None]","[17, 2, 'Dec', 0, None, None]","[30, 1, 'May', 0, None, None]","[25, 1, 'Jan', 0, None, None]","[18, 1, 'Sep', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[8, 1, 'Aug', 0, None, None]","[56, 1, 'Jan', 0, None, None]","[85, 1, 'Nov', 0, None, None]","[111, 1, 'Jan', 0, None, None]","[11, 1, 'Nov', 0, None, None]","[43, 1, 'Feb', 0, None, None]","[7, 1, 'Dec', 0, None, None]","[25, 1, 'Oct', 0, None, None]","[64, 1, 'Nov', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[2, 1, 'Oct', 0, None, None]",2020-01-19 18:06:15
Carlingford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[261, 1, 'Feb', 0, None, None]","[261, 1, 'Feb', 0, None, None]","[206, 1, 'Dec', 0, None, None]","[192, 1, 'Jan', 0, None, None]","[275, 1, 'Jan', 0, None, None]","[213, 1, 'Jan', 0, None, None]","[206, 1, 'Dec', 0, None, None]","[172, 1, 'Jan', 0, None, None]","[73, 1, 'Jan', 0, None, None]","[92, 1, 'Feb', 0, None, None]","[5, 1, 'Dec', 0, None, None]","[60, 1, 'Feb', 0, None, None]","[41, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[125, 1, 'Feb', 0, None, None]","[100, 2, 'Feb', 0, None, None]","[43, 2, 'Feb', 0, None, None]","[55, 1, 'Feb', 0, None, None]","[64, 2, 'Feb', 0, None, None]","[27, 2, 'Dec', 0, None, None]","[117, 1, 'Jan', 0, None, None]","[89, 1, 'Feb', 0, None, None]","[92, 1, 'Feb', 0, None, None]","[98, 1, 'Jan', 0, None, None]","[40, 1, 'Oct', 0, None, None]","[51, 1, 'Feb', 0, None, None]","[67, 1, 'Dec', 0, None, None]","[27, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[26, 1, 'Feb', 0, None, None]","[22, 1, 'Dec', 0, None, None]","[36, 1, 'Sep', 0, None, None]","[14, 1, 'Jan', 0, None, None]","[35, 1, 'Dec', 0, None, None]","[17, 1, 'Jan', 0, None, None]","[18, 1, 'Jan', 0, None, None]","[9, 1, 'Jan', 0, None, None]",2020-01-19 18:06:15
