Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Severn Estuary (Welsh counties),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[4500, 1, 'Nov', 0, None, None]","[100, 1, 'Jan', 0, None, None]","[2000, 1, 'Jan', 0, None, None]","[6000, 1, 'Feb', 0, None, None]","[7203, 1, 'Feb', 0, None, None]","[1000, 1, 'Jan', 0, None, None]","[9500, 1, 'Jan', 0, None, None]","[694, 2, 'Dec', 0, None, None]","[5001, 1, 'Feb', 0, None, None]","[9300, 1, 'Feb', 0, None, None]","[1900, 1, 'Feb', 0, None, None]","[3464, 1, 'Dec', 0, None, None]","[1651, 1, 'Jan', 0, None, None]","[1700, 1, 'Feb', 0, None, None]","[1000, 2, 'Feb', 0, None, None]","[2500, 2, 'Dec', 0, None, None]","[770, 2, 'Feb', 0, None, None]","[1400, 1, 'Jan', 0, None, None]","[142, 1, 'Feb', 0, None, None]","[105, 2, 'Jan', 0, None, None]","[3520, 1, 'Feb', 0, None, None]","[205, 1, 'Jan', 0, None, None]","[45, 1, 'Dec', 0, None, None]","[3500, 2, 'Dec', 0, None, None]","[150, 1, 'Jan', 0, None, None]","[3050, 2, 'Feb', 0, None, None]","[100, 1, 'Feb', 0, None, None]","[100, 1, 'Oct', 0, None, None]","[35, 1, 'Dec', 0, None, None]","[45, 1, 'May', 0, None, None]","[45, 2, 'Sep', 0, None, None]","[49, 1, 'Oct', 0, None, None]","[220, 1, 'Oct', 0, None, None]","[300, 1, 'Oct', 0, None, None]","[840, 1, 'Jan', 0, None, None]","[1800, 1, 'Feb', 0, None, None]","[505, 1, 'Feb', 0, None, None]","[5510, 1, 'Feb', 0, None, None]","[3324, 1, 'Feb', 0, None, None]","[1024, 1, 'Jan', 0, None, None]","[1021, 1, 'Dec', 0, None, None]","[3300, 1, 'Nov', 0, None, None]","[2000, 1, 'Mar', 0, None, None]","[55, 2, 'Oct', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[121, 1, 'Oct', 0, None, None]","[352, 1, 'Nov', 0, None, None]","[502, 1, 'Dec', 0, None, None]",2020-01-19 18:06:50
Tyninghame Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1000, 1, 'Jan', 0, None, None]","[600, 1, 'Jan', 0, None, None]","[900, 1, 'Jan', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[115, 1, 'Dec', 0, None, None]","[250, 1, 'Dec', 0, None, None]","[2000, 1, 'Jan', 0, None, None]","[250, 1, 'Jan', 0, None, None]","[1500, 1, 'Feb', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[400, 1, 'Feb', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[850, 1, 'Jan', 0, None, None]","[700, 1, 'Jan', 0, None, None]","[950, 1, 'Feb', 0, None, None]","[800, 1, 'Dec', 0, None, None]","[1000, 1, 'Dec', 0, None, None]","[610, 1, 'Feb', 0, None, None]","[162, 1, 'Feb', 0, None, None]","[106, 1, 'Jan', 0, None, None]","[976, 1, 'Jan', 0, None, None]","[181, 1, 'Dec', 0, None, None]","[220, 1, 'Jan', 0, None, None]","[480, 1, 'Mar', 0, None, None]","[542, 1, 'Jan', 0, None, None]","[681, 1, 'Feb', 0, None, None]","[352, 1, 'Jan', 0, None, None]","[216, 1, 'Jan', 0, None, None]","[283, 1, 'Feb', 0, None, None]","[245, 1, 'Jan', 0, None, None]","[185, 1, 'Feb', 0, None, None]","[208, 1, 'Jan', 0, None, None]","[264, 1, 'Nov', 0, None, None]","[129, 1, 'Dec', 0, None, None]","[90, 1, 'Sep', 0, None, None]","[212, 1, 'Aug', 0, None, None]","[54, 1, 'Dec', 0, None, None]","[135, 1, 'Feb', 0, None, None]","[207, 1, 'Feb', 0, None, None]","[228, 1, 'Nov', 0, None, None]","[110, 1, 'Dec', 0, None, None]","[204, 1, 'Sep', 0, None, None]","[150, 1, 'Oct', 0, None, None]","[55, 1, 'Dec', 0, None, None]","[198, 1, 'Feb', 0, None, None]","[6, 1, 'Jul', 0, None, None]",2020-01-19 18:06:50
Inland Sea and Alaw Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[131, 2, 'Jan', 0, None, None]","[5, 2, 'Sep', 0, None, None]","[42, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[40, 1, 'Jan', 0, None, None]","[42, 1, 'Aug', 0, None, None]","[18, 1, 'Oct', 0, None, None]","[30, 1, 'Nov', 0, None, None]","[45, 1, 'Nov', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[63, 1, 'Jan', 0, None, None]","[34, 1, 'Feb', 0, None, None]","[148, 1, 'Dec', 0, None, None]","[67, 1, 'Dec', 0, None, None]","[120, 1, 'Feb', 0, None, None]","[28, 1, 'Feb', 0, None, None]","[34, 1, 'Nov', 0, None, None]","[40, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[48, 1, 'Dec', 0, None, None]","[26, 1, 'Dec', 0, None, None]","[54, 1, 'Jan', 0, None, None]","[56, 1, 'Dec', 0, None, None]","[47, 1, 'Jan', 0, None, None]","[42, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[0, 1, '', 0, None, None]","[36, 1, 'Dec', 0, None, None]","[56, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[36, 1, 'Jan', 0, None, None]","[110, 1, 'Mar', 0, None, None]","[7, 1, 'Sep', 0, None, None]",nan,nan,"[203, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']",nan,"[435, 1, 'Jan', 0, None, None]","[337, 1, 'Dec', 0, None, None]","[85, 1, 'Mar', 0, None, None]","[235, 1, 'Feb', 0, None, None]","[314, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[62, 1, 'Jan', 0, None, None]","[54, 1, 'Jan', 0, None, None]","[47, 1, 'Feb', 0, None, None]","[233, 1, 'Mar', 0, None, None]","[162, 1, 'Feb', 0, None, None]",2020-01-19 18:06:50
Ythan Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[36, 1, 'Aug', 0, None, None]","[113, 1, 'Oct', 0, None, None]","[45, 1, 'Aug', 0, None, None]","[26, 1, 'Nov', 0, None, None]","[115, 1, 'Oct', 0, None, None]","[217, 1, 'Sep', 0, None, None]","[147, 1, 'Oct', 0, None, None]","[205, 1, 'Apr', 0, None, None]","[101, 1, 'Dec', 0, None, None]","[113, 1, 'Sep', 0, None, None]","[85, 1, 'Oct', 0, None, None]","[82, 1, 'Jan', 0, None, None]","[129, 1, 'Aug', 0, None, None]",nan,nan,nan,"[75, 1, 'Sep', 0, None, None]","[457, 1, 'Sep', 0, None, None]","[132, 1, 'Jan', 0, None, None]","[99, 1, 'Sep', 0, None, None]","[14, 1, 'Oct', 0, None, None]","[120, 1, 'Jan', 0, None, None]","[165, 1, 'Jan', 0, None, None]","[80, 1, 'Feb', 0, None, None]","[175, 1, 'Feb', 0, None, None]","[240, 1, 'Dec', 0, None, None]","[212, 1, 'Aug', 0, None, None]","[370, 1, 'Jan', 0, None, None]","[306, 1, 'Oct', 0, None, None]","[211, 1, 'Nov', 0, None, None]","[162, 1, 'Jan', 0, None, None]","[95, 1, 'Feb', 0, None, None]","[459, 1, 'Dec', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[275, 2, 'Dec', 0, None, None]","[456, 1, 'Dec', 0, None, None]","[130, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[530, 1, 'Jan', 0, None, None]","[430, 2, 'Dec', 0, None, None]","[344, 2, 'Aug', 0, None, None]","[124, 2, 'Dec', 0, None, None]","[336, 1, 'Aug', 0, None, None]","[130, 1, 'Aug', 0, None, None]","[10, 1, 'Aug', 0, None, None]","[143, 1, 'Dec', 0, None, None]","[147, 1, 'Oct', 0, None, None]","[217, 1, 'Sep', 0, None, None]","[30, 1, 'Jan', 0, None, None]",2020-01-19 18:06:50
Crouch-Roach Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[50, 1, 'Feb', 0, None, None]","[75, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,"[7, 1, 'Mar', 0, None, None]","[45, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[19, 1, 'Feb', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[0, 2, '', 0, None, None]","[10, 1, 'Jan', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[800, 2, 'Jan', 0, None, None]","[10, 2, 'Jan', 0, None, None]","[75, 2, 'Nov', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[167, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[1500, 2, 'Feb', 0, None, None]","[1500, 1, 'Nov', 0, None, None]","[14, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[435, 1, 'Jan', 0, None, None]","[453, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[312, 1, 'Dec', 0, None, None]","[215, 1, 'Jan', 0, None, None]","[277, 1, 'Jan', 0, None, None]","[24, 1, 'Sep', 0, None, None]","[178, 1, 'Feb', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[161, 1, 'Dec', 0, None, None]","[164, 1, 'Jan', 0, None, None]",2020-01-19 18:06:50
Breydon Water and Berney Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[500, 2, 'Jan', 0, None, None]","[612, 2, 'Jan', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[360, 1, 'Dec', 0, None, None]","[180, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,"[71, 1, 'Jan', 0, None, None]",nan,"[48, 1, 'Feb', 0, None, None]","[94, 1, 'Feb', 0, None, None]","[52, 1, 'Feb', 0, None, None]","[350, 1, 'Feb', 0, None, None]","[500, 1, 'Mar', 0, None, None]","[1650, 1, 'Jan', 0, None, None]","[198, 1, 'Feb', 0, None, None]","[239, 1, 'Jan', 0, None, None]","[135, 1, 'Jan', 0, None, None]","[750, 1, 'Feb', 0, None, None]","[242, 1, 'Feb', 0, None, None]","[277, 1, 'Jan', 0, None, None]","[693, 1, 'Feb', 0, None, None]","[132, 1, 'Dec', 0, None, None]","[1036, 1, 'Jan', 0, None, None]","[1653, 1, 'Jan', 0, None, None]","[359, 1, 'Dec', 0, None, None]","[196, 1, 'Jan', 0, None, None]","[197, 1, 'Dec', 0, None, None]","[408, 1, 'Jan', 0, None, None]","[367, 1, 'Jan', 0, None, None]","[713, 1, 'Dec', 0, None, None]","[283, 1, 'Dec', 0, None, None]","[369, 1, 'Jan', 0, None, None]","[445, 1, 'Jan', 0, None, None]","[440, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[285, 1, 'Feb', 0, None, None]","[215, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[162, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[181, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[125, 1, 'May', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[45, 1, 'Sep', 0, None, None]","[91, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[102, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[141, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[129, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[45, 1, 'Jan', 0, None, None]",2020-01-19 18:06:50
Exe Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[500, 1, 'Nov', 0, None, None]","[400, 1, 'Jan', 0, None, None]","[480, 1, 'Feb', 0, None, None]","[480, 1, 'Nov', 0, None, None]","[324, 1, 'Dec', 0, None, None]","[200, 1, 'Nov', 0, None, None]","[160, 1, 'Jan', 0, None, None]","[321, 1, 'Feb', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[200, 1, 'Nov', 0, None, None]","[220, 1, 'Jan', 0, None, None]","[154, 1, 'Feb', 0, None, None]","[87, 1, 'Feb', 0, None, None]","[520, 1, 'Feb', 0, None, None]","[159, 1, 'Feb', 0, None, None]","[213, 1, 'Feb', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[72, 1, 'Mar', 0, None, None]","[34, 2, 'Aug', 0, None, None]","[49, 1, 'Dec', 0, None, None]","[138, 1, 'Jan', 0, None, None]","[26, 1, 'Dec', 0, None, None]","[100, 1, 'Apr', 0, None, None]","[129, 2, 'Feb', 0, None, None]","[162, 1, 'Mar', 0, None, None]","[162, 1, 'Mar', 0, None, None]","[114, 1, 'Feb', 0, None, None]","[132, 1, 'Nov', 0, None, None]","[114, 2, 'Jan', 0, None, None]","[157, 1, 'Jan', 0, None, None]","[94, 1, 'Dec', 0, None, None]","[130, 1, 'Feb', 0, None, None]","[114, 2, 'Jan', 0, None, None]","[127, 1, 'Dec', 0, None, None]","[87, 1, 'Jan', 0, None, None]","[38, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[109, 1, 'Feb', 0, None, None]","[198, 1, 'Feb', 0, None, None]","[178, 1, 'Mar', 0, None, None]","[256, 1, 'Feb', 0, None, None]","[178, 1, 'Feb', 0, None, None]","[136, 1, 'Jan', 0, None, None]","[105, 1, 'Jan', 0, None, None]","[65, 1, 'Dec', 0, None, None]","[97, 1, 'Feb', 0, None, None]","[122, 1, 'Feb', 0, None, None]","[73, 2, 'Dec', 0, None, None]",2020-01-19 18:06:50
Farne Islands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[2, 2, 'Sep', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[35, 1, 'May', 0, None, None]","[103, 1, 'Jul', 0, None, None]","[20, 1, 'Jul', 0, None, None]","[43, 1, 'Jun', 0, None, None]","[114, 1, 'Jun', 0, None, None]","[25, 1, 'Jul', 0, None, None]","[203, 1, 'Jul', 0, None, None]","[23, 1, 'Jun', 0, None, None]","[59, 1, 'Jun', 0, None, None]","[77, 1, 'Jun', 0, None, None]","[159, 1, 'Jul', 0, None, None]","[348, 1, 'Jul', 0, None, None]","[44, 1, 'Jun', 0, None, None]","[186, 1, 'Jul', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]",2020-01-19 18:06:50
Deben Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[70, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[76, 1, 'Sep', 0, None, None]","[60, 1, 'Dec', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[70, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 2, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[6, 1, 'Jan', 0, None, None]","[4, 1, 'Nov', 0, None, None]","[7, 1, 'Sep', 0, None, None]","[37, 1, 'Dec', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[6, 1, 'Sep', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[13, 1, 'Sep', 0, None, None]","[112, 1, 'Feb', 0, None, None]","[74, 1, 'Jan', 0, None, None]","[16, 1, 'Jan', 0, None, None]","[44, 1, 'Sep', 0, None, None]","[65, 1, 'Oct', 0, None, None]","[98, 1, 'Sep', 0, None, None]","[42, 1, 'Dec', 0, None, None]","[285, 1, 'Dec', 0, None, None]","[69, 1, 'Feb', 0, None, None]","[93, 1, 'Feb', 0, None, None]","[290, 2, 'Feb', 0, None, None]","[177, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[75, 1, 'Dec', 0, None, None]","[160, 1, 'Jan', 0, None, None]","[165, 1, 'Jan', 0, None, None]","[192, 1, 'Feb', 0, None, None]","[223, 1, 'Jan', 0, None, None]","[114, 1, 'Feb', 0, None, None]","[41, 1, 'Jan', 0, None, None]","[105, 1, 'Jan', 0, None, None]","[193, 1, 'Mar', 0, None, None]","[42, 1, 'Nov', 0, None, None]","[38, 1, 'Dec', 0, None, None]",2020-01-19 18:06:50
Dungeness and Rye Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,"[12, 1, 'Sep', 0, None, None]",nan,nan,"[8, 1, 'Oct', 0, None, None]","[2, 1, 'Aug', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[5, 1, 'Sep', 0, None, None]","[8, 1, 'Sep', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[253, 1, 'Mar', 0, None, None]","[20, 1, 'Mar', 0, None, None]","[840, 1, 'Mar', 0, None, None]","[1050, 1, 'Jan', 0, None, None]","[650, 1, 'Jan', 0, None, None]","[630, 1, 'Feb', 0, None, None]","[700, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[300, 1, 'Feb', 0, None, None]","[260, 1, 'Jan', 0, None, None]","[256, 1, 'Feb', 0, None, None]","[350, 1, 'Jan', 0, None, None]","[400, 1, 'Mar', 0, None, None]","[298, 1, 'Jan', 0, None, None]","[41, 1, 'Dec', 0, None, None]","[124, 1, 'Nov', 0, None, None]","[223, 1, 'Jan', 0, None, None]","[93, 1, 'Jan', 0, None, None]","[112, 1, 'Jan', 0, None, None]","[168, 1, 'Aug', 0, None, None]","[106, 1, 'Mar', 0, None, None]","[169, 1, 'Jan', 0, None, None]","[106, 1, 'Mar', 0, None, None]","[76, 1, 'Jan', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[15, 1, 'Nov', 0, None, None]",2020-01-19 18:06:50
Carlingford Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[5, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[16, 1, 'Dec', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[25, 1, 'Dec', 0, None, None]","[6, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[10, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[43, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[24, 1, 'Feb', 0, None, None]","[9, 1, 'Feb', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[2, 1, 'Dec', 0, None, None]","[65, 1, 'Jan', 0, None, None]","[140, 1, 'Feb', 0, None, None]","[57, 1, 'Feb', 0, None, None]","[122, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[6, 1, 'Feb', 0, None, None]","[5, 1, 'Oct', 0, None, None]","[140, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[80, 1, 'Nov', 0, None, None]","[12, 1, 'Jan', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[0, 2, '', 0, None, None]",2020-01-19 18:06:50
Wigtown Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[800, 1, 'Jan', 0, None, None]","[855, 1, 'Jan', 0, None, None]","[4000, 1, 'Oct', 0, None, None]","[2700, 1, 'Dec', 0, None, None]","[10, 1, 'Sep', 0, None, None]","[880, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,"[40, 2, 'Sep', 0, None, None]","[150, 1, 'Oct', 0, None, None]","[85, 1, 'Nov', 0, None, None]","[260, 1, 'Oct', 0, None, None]","[11, 1, 'Oct', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[59, 1, 'Nov', 0, None, None]","[72, 1, 'Nov', 0, None, None]","[23, 1, 'Jan', 0, None, None]","[90, 1, 'Oct', 0, None, None]","[148, 1, 'Feb', 0, None, None]","[548, 2, 'Nov', 0, None, None]","[40, 1, 'Oct', 0, None, None]","[150, 1, 'Jan', 0, None, None]","[85, 2, 'Oct', 0, None, None]","[150, 1, 'Jan', 0, None, None]","[500, 1, 'Nov', 0, None, None]","[130, 1, 'Jan', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[160, 2, 'Nov', 0, None, None]","[273, 2, 'Oct', 0, None, None]","[122, 1, 'Nov', 0, None, None]","[420, 2, 'Oct', 0, None, None]","[80, 1, 'Nov', 0, None, None]","[370, 1, 'Nov', 0, None, None]","[95, 1, 'Sep', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[61, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[160, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[85, 1, 'Dec', 0, None, None]","[120, 1, 'Jan', 0, None, None]",2020-01-19 18:06:50
Beaulieu Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Apr', 0, None, None]","[15, 1, 'Dec', 0, None, None]","[3, 1, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Apr', 0, None, None]","[34, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[1, 1, 'Dec', 0, None, None]","[3, 1, 'Nov', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[34, 1, 'Feb', 0, None, None]","[57, 1, 'Feb', 0, None, None]","[188, 1, 'Jan', 0, None, None]","[229, 1, 'Jan', 0, None, None]","[32, 1, 'Feb', 0, None, None]","[23, 1, 'Dec', 0, None, None]","[2, 1, 'Aug', 0, None, None]","[0, 1, '', 0, None, None]","[15, 1, 'Mar', 0, None, None]","[4, 1, 'Jul', 0, None, None]","[35, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[24, 1, 'Mar', 0, None, None]","[58, 1, 'Mar', 0, None, None]","[90, 1, 'Mar', 0, None, None]","[92, 1, 'Jan', 0, None, None]","[508, 1, 'Mar', 0, None, None]","[18, 1, 'Nov', 0, None, None]","[336, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[3, 1, 'Jan', 0, None, None]","[8, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[42, 1, 'Mar', 0, None, None]","[5, 1, 'Aug', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[265, 1, 'Feb', 0, None, None]",2020-01-19 18:06:50
