Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
Pool of Virkie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1, 1, 'Nov', 0, None, None]",nan,nan,"[160, 1, 'Jan', 0, None, None]","[280, 1, 'Sep', 0, None, None]","[205, 1, 'Sep', 0, None, None]","[173, 1, 'Aug', 0, None, None]","[100, 1, 'Jul', 0, None, None]","[73, 1, 'Nov', 0, None, None]","[57, 1, 'Dec', 0, None, None]","[199, 1, 'Sep', 0, None, None]","[90, 1, 'Dec', 0, None, None]","[61, 1, 'Nov', 0, None, None]","[48, 1, 'Jul', 0, None, None]","[180, 1, 'May', 0, None, None]","[62, 1, 'Dec', 0, None, None]","[79, 1, 'Jul', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[143, 1, 'Sep', 0, None, None]","[163, 1, 'Sep', 0, None, None]","[272, 1, 'Aug', 0, None, None]","[209, 1, 'Aug', 0, None, None]","[165, 1, 'Aug', 0, None, None]",2020-01-19 18:07:23
Alnmouth to Boulmer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[230, 1, 'Sep', 0, None, None]","[284, 1, 'Mar', 0, None, None]","[250, 1, 'Feb', 0, None, None]","[484, 1, 'Feb', 0, None, None]","[392, 1, 'Jan', 0, None, None]","[182, 1, 'Feb', 0, None, None]","[306, 1, 'Mar', 0, None, None]","[286, 1, 'Dec', 0, None, None]","[419, 1, 'Nov', 0, None, None]","[390, 1, 'Dec', 0, None, None]","[614, 1, 'Jan', 0, None, None]","[239, 1, 'Jan', 0, None, None]","[210, 2, 'Jan', 0, None, None]","[332, 1, 'Jan', 0, None, None]","[220, 1, 'Jan', 0, None, None]","[248, 1, 'Dec', 0, None, None]","[458, 1, 'Dec', 0, None, None]","[298, 1, 'Jan', 0, None, None]","[710, 1, 'Sep', 0, None, None]","[335, 1, 'Feb', 0, None, None]","[441, 1, 'Jan', 0, None, None]","[92, 1, 'Nov', 0, None, None]","[158, 1, 'Sep', 0, None, None]","[108, 1, 'Dec', 0, None, None]","[203, 1, 'Sep', 0, None, None]","[71, 1, 'Feb', 0, None, None]","[97, 1, 'Sep', 0, None, None]","[256, 1, 'Sep', 0, None, None]","[237, 1, 'Dec', 0, None, None]","[93, 1, 'Feb', 0, None, None]","[48, 1, 'Dec', 0, None, None]","[310, 1, 'Feb', 0, None, None]","[104, 1, 'Oct', 0, None, None]","[77, 1, 'Jan', 0, None, None]","[292, 1, 'Dec', 0, None, None]","[162, 1, 'Feb', 0, None, None]",2020-01-19 18:07:23
Abberton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[53, 1, 'Nov', 0, None, None]","[1632, 1, 'Dec', 0, None, None]","[124, 1, 'Nov', 0, None, None]","[819, 1, 'Dec', 0, None, None]","[2397, 1, 'Nov', 0, None, None]","[347, 2, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[27, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[985, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[59, 1, 'Dec', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[300, 1, 'Nov', 0, None, None]","[179, 1, 'Nov', 0, None, None]","[240, 1, 'Dec', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[63, 1, 'Oct', 0, None, None]","[30, 1, 'Nov', 0, None, None]","[83, 1, 'Nov', 0, None, None]","[337, 1, 'Dec', 0, None, None]","[387, 1, 'Nov', 0, None, None]",2020-01-19 18:07:23
Mumbles Head,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[82, 1, 'Mar', 0, None, None]","[7, 1, 'Aug', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[440, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[305, 1, 'Feb', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[130, 1, 'Dec', 0, None, None]",2020-01-19 18:07:23
Fraserburgh to Rosehearty,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[308, 1, 'Feb', 0, None, None]",nan,"[315, 1, 'Feb', 0, None, None]","[387, 1, 'Feb', 0, None, None]","[269, 1, 'Dec', 0, None, None]","[238, 1, 'Mar', 0, None, None]","[548, 1, 'Jan', 0, None, None]","[365, 1, 'Dec', 0, None, None]","[483, 1, 'Jan', 0, None, None]","[307, 1, 'Sep', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[220, 1, 'Jan', 0, None, None]","[150, 1, 'Jan', 0, None, None]","[146, 1, 'Feb', 0, None, None]",2020-01-19 18:07:23
Boulmer to Howick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[550, 1, 'Feb', 0, None, None]","[320, 1, 'Nov', 0, None, None]","[350, 1, 'Jan', 0, None, None]","[330, 1, 'Dec', 0, None, None]","[700, 1, 'Jan', 0, None, None]","[240, 1, 'Dec', 0, None, None]","[262, 1, 'Feb', 0, None, None]","[266, 1, 'Feb', 0, None, None]","[256, 1, 'Feb', 0, None, None]","[476, 1, 'Feb', 0, None, None]","[224, 1, 'Jan', 0, None, None]","[480, 1, 'Jan', 0, None, None]","[235, 1, 'Jan', 0, None, None]","[236, 1, 'Apr', 0, None, None]","[577, 1, 'Feb', 0, None, None]","[466, 1, 'Feb', 0, None, None]","[259, 1, 'Dec', 0, None, None]","[450, 1, 'Jan', 0, None, None]","[307, 1, 'Sep', 0, None, None]","[190, 1, 'Sep', 0, None, None]","[58, 2, 'Apr', 0, None, None]","[240, 1, 'Jan', 0, None, None]","[280, 1, 'Nov', 0, None, None]","[132, 2, 'Nov', 0, None, None]","[138, 1, 'Oct', 0, None, None]","[220, 1, 'Dec', 0, None, None]","[139, 1, 'Oct', 0, None, None]","[270, 1, 'Dec', 0, None, None]","[160, 1, 'Aug', 0, None, None]","[352, 1, 'Aug', 0, None, None]","[121, 1, 'Feb', 0, None, None]","[94, 1, 'Feb', 0, None, None]","[49, 1, 'Feb', 0, None, None]","[46, 1, 'Sep', 0, None, None]","[115, 1, 'Sep', 0, None, None]","[160, 1, 'Dec', 0, None, None]","[126, 1, 'Aug', 0, None, None]","[54, 2, 'Jan', 0, None, None]","[115, 1, 'Feb', 0, None, None]","[156, 1, 'Dec', 0, None, None]","[69, 2, 'Dec', 0, None, None]","[215, 1, 'Sep', 0, None, None]","[105, 2, 'Aug', 0, None, None]",2020-01-19 18:07:23
Inner Loch Indaal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[100, 1, 'Jan', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[108, 1, 'Oct', 0, None, None]","[148, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,"[29, 1, 'Mar', 0, None, None]","[235, 1, 'Jan', 0, None, None]","[300, 1, 'Mar', 0, None, None]","[203, 1, 'Sep', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[476, 1, 'Dec', 0, None, None]","[190, 1, 'Dec', 0, None, None]","[116, 1, 'Dec', 0, None, None]","[342, 1, 'Oct', 0, None, None]","[172, 1, 'Sep', 0, None, None]","[720, 1, 'Dec', 0, None, None]","[360, 1, 'Oct', 0, None, None]","[287, 1, 'Dec', 0, None, None]","[466, 1, 'Nov', 0, None, None]","[483, 1, 'Feb', 0, None, None]","[512, 1, 'Feb', 0, None, None]","[307, 1, 'Aug', 0, None, None]","[201, 1, 'Feb', 0, None, None]","[222, 1, 'Feb', 0, None, None]","[190, 1, 'Dec', 0, None, None]","[185, 1, 'Dec', 0, None, None]","[69, 1, 'May', 0, None, None]","[260, 1, 'May', 0, None, None]","[201, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,nan,"[220, 1, 'Dec', 0, None, None]","[212, 1, 'Jan', 0, None, None]","[500, 1, 'Sep', 0, None, None]","[224, 1, 'Dec', 0, None, None]","[114, 1, 'May', 0, None, None]","[132, 1, 'Dec', 0, None, None]","[189, 1, 'May', 0, None, None]","[294, 1, 'May', 0, None, None]","[66, 1, 'Sep', 0, None, None]",2020-01-19 18:07:23
Loch Gruinart Floods,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[180, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[12, 1, 'May', 0, None, None]","[10, 1, 'Jun', 0, None, None]","[18, 1, 'May', 0, None, None]","[11, 1, 'May', 0, None, None]","[18, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'May', 0, None, None]","[1, 1, 'May', 0, None, None]","[39, 1, 'Mar', 0, None, None]","[2, 1, 'May', 0, None, None]","[94, 1, 'Dec', 0, None, None]","[96, 1, 'Dec', 0, None, None]","[4, 1, 'May', 0, None, None]","[5, 1, 'Jun', 0, None, None]","[590, 1, 'Feb', 0, None, None]",2020-01-19 18:07:23
St Bees Head to Mawbray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[632, 1, 'Jan', 0, None, None]","[4563, 1, 'Jan', 0, None, None]","[2634, 1, 'Jan', 0, None, None]","[3394, 1, 'Mar', 0, None, None]","[4456, 1, 'Jan', 0, None, None]","[1376, 1, 'May', 0, None, None]","[1350, 1, 'Nov', 0, None, None]",nan,nan,nan,nan,nan,nan,"[537, 1, 'May', 0, None, None]","[338, 1, 'Mar', 0, None, None]","[203, 1, 'Feb', 0, None, None]","[389, 1, 'Feb', 0, None, None]","[383, 1, 'Dec', 0, None, None]","[466, 2, 'Feb', 0, None, None]","[151, 2, 'Jul', 0, None, None]","[303, 1, 'Feb', 0, None, None]","[810, 2, 'May', 0, None, None]","[303, 1, 'Feb', 0, None, None]","[125, 1, 'Feb', 0, None, None]","[402, 1, 'Apr', 0, None, None]","[257, 2, 'Mar', 0, None, None]","[372, 1, 'Jul', 0, None, None]","[113, 1, 'Aug', 0, None, None]","[309, 2, 'Feb', 0, None, None]","[202, 1, 'Jul', 0, None, None]",nan,"[86, 1, 'Dec', 0, None, None]","[102, 2, 'Dec', 0, None, None]","[451, 1, 'Aug', 0, None, None]","[83, 1, 'Jun', 0, None, None]","[905, 1, 'May', 0, None, None]","[249, 1, 'Aug', 0, None, None]","[75, 1, 'Jul', 0, None, None]","[141, 1, 'Dec', 0, None, None]","[99, 1, 'Mar', 0, None, None]","[104, 1, 'Jul', 0, None, None]","[85, 1, 'Jan', 0, None, None]","[64, 1, 'Mar', 0, None, None]","[51, 1, 'Jan', 0, None, None]","[169, 1, 'Feb', 0, None, None]","[251, 2, 'May', 0, None, None]","[182, 1, 'Jul', 0, None, None]","[35, 1, 'Feb', 0, None, None]",2020-01-19 18:07:23
Killough Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[235, 1, 'Dec', 0, None, None]",nan,"[150, 2, 'Dec', 0, None, None]",nan,"[330, 1, 'Feb', 0, None, None]","[521, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,nan,"[160, 1, 'Nov', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[563, 1, 'Jan', 0, None, None]","[374, 1, 'Jan', 0, None, None]","[130, 1, 'Mar', 0, None, None]","[340, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[386, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[315, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[450, 1, 'Feb', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[46, 1, 'Oct', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']",nan,nan,"[170, 1, 'Mar', 0, None, None]","[250, 1, 'Jan', 0, None, None]","[16, 1, 'Jan', 0, None, None]",nan,nan,nan,2020-01-19 18:07:23
Colwyn Bay and North Clwyd Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[4, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[143, 1, 'Dec', 0, None, None]","[215, 1, 'Dec', 0, None, None]","[574, 1, 'Dec', 0, None, None]","[72, 1, 'Nov', 0, None, None]","[18, 1, 'Apr', 0, None, None]","[82, 1, 'Feb', 0, None, None]","[57, 1, 'Nov', 0, None, None]","[5, 1, 'Mar', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[24, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[0, 1, '', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[21, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[74, 1, 'Jan', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[6, 2, 'Jan', 0, None, None]","[417, 1, 'Jan', 0, None, None]",2020-01-19 18:07:23
Nene Washes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[75, 1, 'Mar', 0, None, None]","[194, 1, 'Nov', 0, None, None]","[404, 1, 'Apr', 0, None, None]","[401, 1, 'Mar', 0, None, None]","[261, 1, 'Mar', 0, None, None]","[112, 1, 'Mar', 0, None, None]","[358, 1, 'Mar', 0, None, None]","[338, 1, 'Mar', 0, None, None]","[152, 1, 'Mar', 0, None, None]","[70, 1, 'Jan', 0, None, None]","[231, 1, 'Mar', 0, None, None]","[250, 1, 'Mar', 0, None, None]","[65, 1, 'Feb', 0, None, None]","[54, 1, 'Mar', 0, None, None]","[58, 1, 'Mar', 0, None, None]","[20, 1, 'Dec', 0, None, None]","[64, 1, 'Mar', 0, None, None]","[20, 1, 'Nov', 0, None, None]","[6, 1, 'Jan', 0, None, None]","[137, 1, 'Mar', 0, None, None]","[7, 1, 'Mar', 0, None, None]","[69, 1, 'Mar', 0, None, None]","[11, 1, 'Mar', 0, None, None]","[127, 1, 'Mar', 0, None, None]","[240, 1, 'Mar', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[103, 1, 'Feb', 0, None, None]","[141, 1, 'Jan', 0, None, None]",2020-01-19 18:07:23
Traeth Coch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1100, 1, 'Oct', 0, None, None]","[335, 1, 'Jan', 0, None, None]","[550, 1, 'Feb', 0, None, None]","[560, 1, 'Dec', 0, None, None]","[540, 1, 'Dec', 0, None, None]","[430, 1, 'Feb', 0, None, None]","[380, 1, 'Nov', 0, None, None]","[235, 1, 'Dec', 0, None, None]","[480, 1, 'Jan', 0, None, None]","[85, 1, 'Jan', 0, None, None]","[650, 1, 'Jan', 0, None, None]","[610, 1, 'Nov', 0, None, None]","[264, 1, 'Jan', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[648, 1, 'Jan', 0, None, None]","[396, 1, 'Dec', 0, None, None]","[508, 1, 'Dec', 0, None, None]","[140, 1, 'Dec', 0, None, None]","[710, 1, 'Dec', 0, None, None]","[493, 1, 'Dec', 0, None, None]","[947, 1, 'Dec', 0, None, None]","[652, 1, 'Dec', 0, None, None]","[177, 1, 'Nov', 0, None, None]","[400, 1, 'Feb', 0, None, None]","[95, 1, 'Sep', 0, None, None]","[330, 1, 'Dec', 0, None, None]","[145, 1, 'Jan', 0, None, None]","[65, 1, 'Jan', 0, None, None]","[80, 1, 'Dec', 0, None, None]","[150, 1, 'Dec', 0, None, None]","[110, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,"[26, 2, 'Jan', 0, None, None]","[18, 1, 'Jul', 0, None, None]",nan,nan,nan,nan,nan,"[54, 1, 'Jan', 0, None, None]","[33, 2, 'Aug', 0, None, None]","[194, 1, 'Jan', 0, None, None]","[6, 2, 'Oct', 0, None, None]",2020-01-19 18:07:23
Clwyd Estuary,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[1500, 1, 'Dec', 0, None, None]","[600, 1, 'Dec', 0, None, None]","[600, 1, 'Jan', 0, None, None]","[250, 1, 'Sep', 0, None, None]","[300, 1, 'Sep', 0, None, None]","[2000, 1, 'Feb', 0, None, None]","[2860, 1, 'Feb', 0, None, None]","[1500, 1, 'Jan', 0, None, None]","[1650, 1, 'Jan', 0, None, None]","[600, 1, 'Dec', 0, None, None]",nan,nan,nan,nan,"[50, 1, 'Jan', 0, None, None]",nan,"[126, 1, 'Dec', 0, None, None]","[170, 1, 'Dec', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[145, 1, 'Feb', 0, None, None]","[504, 1, 'Feb', 0, None, None]","[370, 1, 'Dec', 0, None, None]","[279, 1, 'Dec', 1, 'Standard visit under the WeBS Low Tide Count Survey', 'WeBS']","[304, 1, 'Jan', 0, None, None]","[510, 1, 'Jan', 0, None, None]","[400, 2, 'Jan', 0, None, None]","[32, 1, 'Nov', 0, None, None]","[550, 2, 'Feb', 0, None, None]","[269, 2, 'Nov', 0, None, None]","[136, 2, 'Nov', 0, None, None]","[433, 1, 'Jan', 0, None, None]","[125, 2, 'Dec', 0, None, None]","[210, 1, 'Dec', 0, None, None]","[83, 2, 'Dec', 0, None, None]","[205, 2, 'Mar', 0, None, None]","[204, 2, 'Feb', 0, None, None]","[300, 2, 'Feb', 0, None, None]","[320, 2, 'Feb', 0, None, None]","[70, 1, 'Feb', 0, None, None]","[172, 1, 'Mar', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[100, 1, 'Feb', 0, None, None]","[300, 1, 'Mar', 0, None, None]","[7, 1, 'Jul', 0, None, None]","[113, 1, 'Nov', 0, None, None]","[96, 1, 'Dec', 0, None, None]",2020-01-19 18:07:23
Perch Rock Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[70, 1, 'Feb', 0, None, None]","[55, 1, 'Jan', 0, None, None]","[120, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,2020-01-19 18:07:23
Island of Papa Westray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[370, 1, 'Feb', 0, None, None]","[140, 1, 'Jan', 0, None, None]","[220, 1, 'Feb', 0, None, None]","[150, 2, 'Oct', 0, None, None]","[120, 1, 'Feb', 0, None, None]","[71, 1, 'Feb', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[101, 1, 'Feb', 0, None, None]","[223, 1, 'Jan', 0, None, None]","[90, 1, 'Jan', 0, None, None]","[26, 1, 'Jan', 0, None, None]","[95, 1, 'Jan', 0, None, None]","[67, 1, 'Feb', 0, None, None]","[155, 1, 'Mar', 0, None, None]","[100, 1, 'Jan', 0, None, None]","[185, 1, 'Mar', 0, None, None]","[85, 1, 'Nov', 0, None, None]",2020-01-19 18:07:23
Loch of Tankerness,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[10, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[70, 1, 'Oct', 0, None, None]","[45, 1, 'Sep', 0, None, None]","[170, 2, 'Mar', 0, None, None]","[15, 1, 'Sep', 0, None, None]","[132, 1, 'May', 0, None, None]","[38, 1, 'Nov', 0, None, None]","[152, 1, 'May', 0, None, None]","[58, 1, 'Feb', 0, None, None]","[57, 1, 'Dec', 0, None, None]","[117, 1, 'Jan', 0, None, None]","[126, 1, 'Dec', 0, None, None]","[110, 1, 'May', 0, None, None]","[43, 1, 'Feb', 0, None, None]","[146, 1, 'Dec', 0, None, None]","[64, 1, 'Dec', 0, None, None]","[112, 1, 'Oct', 0, None, None]","[255, 1, 'Feb', 0, None, None]","[79, 1, 'Nov', 0, None, None]","[18, 1, 'Aug', 0, None, None]",nan,nan,2020-01-19 18:07:23
Moray Coast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[52, 1, 'Jan', 0, None, None]","[25, 1, 'Feb', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[159, 1, 'Feb', 0, None, None]","[279, 1, 'Dec', 0, None, None]","[365, 1, 'Oct', 0, None, None]","[159, 1, 'Jan', 0, None, None]","[341, 1, 'Dec', 0, None, None]","[280, 1, 'Dec', 0, None, None]","[319, 2, 'Feb', 0, None, None]","[515, 1, 'Dec', 0, None, None]","[416, 1, 'Feb', 0, None, None]","[348, 1, 'Jan', 0, None, None]","[330, 1, 'Feb', 0, None, None]","[360, 2, 'Feb', 0, None, None]","[334, 1, 'Dec', 0, None, None]","[338, 1, 'Jan', 0, None, None]","[279, 1, 'Jan', 0, None, None]","[535, 1, 'Dec', 0, None, None]","[282, 1, 'Dec', 0, None, None]","[198, 1, 'Feb', 0, None, None]","[274, 1, 'Feb', 0, None, None]","[160, 1, 'Jan', 0, None, None]","[190, 1, 'Jan', 0, None, None]","[102, 1, 'Jan', 0, None, None]","[216, 1, 'Feb', 0, None, None]","[130, 1, 'Jan', 0, None, None]","[87, 1, 'Jan', 0, None, None]","[141, 1, 'Dec', 0, None, None]","[241, 1, 'Feb', 0, None, None]","[50, 1, 'Sep', 0, None, None]","[45, 1, 'Sep', 0, None, None]",2020-01-19 18:07:23
Medmerry RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[12, 1, 'Jan', 0, None, None]","[101, 1, 'Dec', 0, None, None]","[220, 1, 'Mar', 0, None, None]","[124, 1, 'Dec', 0, None, None]","[97, 1, 'Dec', 0, None, None]",2020-01-19 18:07:23
