Site,35/36,36/37,37/38,38/39,39/40,40/41,41/42,42/43,43/44,44/45,45/46,46/47,47/48,48/49,49/50,50/51,51/52,52/53,53/54,54/55,55/56,56/57,57/58,58/59,59/60,60/61,61/62,62/63,63/64,64/65,65/66,66/67,67/68,68/69,69/70,70/71,71/72,72/73,73/74,74/75,75/76,76/77,77/78,78/79,79/80,80/81,81/82,82/83,83/84,84/85,85/86,86/87,87/88,88/89,89/90,90/91,91/92,92/93,93/94,94/95,95/96,96/97,97/98,98/99,99/00,00/01,01/02,02/03,03/04,04/05,05/06,06/07,07/08,08/09,09/10,10/11,11/12,12/13,13/14,14/15,15/16,16/17,17/18,RoughTimeAccessed
River Ouse - Southease to Lewes (Lewes Brooks),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Jan', 0, None, None]","[0, 2, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]","[2, 2, 'Mar', 0, None, None]","[0, 2, '', 0, None, None]","[1, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[22, 1, 'Nov', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[19, 1, 'Dec', 0, None, None]",nan,"[32, 1, 'Jan', 0, None, None]","[21, 1, 'Sep', 0, None, None]","[40, 1, 'Feb', 0, None, None]","[39, 1, 'Jan', 0, None, None]","[70, 1, 'Jan', 0, None, None]","[70, 1, 'Oct', 0, None, None]","[100, 1, 'Dec', 0, None, None]","[60, 1, 'Oct', 0, None, None]","[110, 1, 'Nov', 0, None, None]","[100, 1, 'Jan', 0, None, None]","[200, 1, 'Dec', 0, None, None]",2019-12-06 20:53:43
Upper Lough Erne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[11, 1, 'Mar', 0, None, None]","[33, 1, 'Feb', 0, None, None]","[24, 1, 'Nov', 0, None, None]","[13, 1, 'Mar', 0, None, None]","[45, 1, 'Jan', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[117, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[13, 1, 'Nov', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[33, 1, 'Jan', 0, None, None]","[9, 1, 'Jan', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[10, 1, 'Dec', 0, None, None]","[41, 1, 'Feb', 0, None, None]","[18, 1, 'Dec', 0, None, None]","[15, 1, 'Jan', 0, None, None]","[52, 1, 'Feb', 0, None, None]","[62, 1, 'Feb', 0, None, None]","[73, 1, 'Jan', 0, None, None]","[64, 1, 'Jan', 0, None, None]","[21, 1, 'Jan', 0, None, None]","[26, 1, 'Feb', 0, None, None]","[102, 1, 'Jan', 0, None, None]","[85, 1, 'Dec', 0, None, None]","[39, 1, 'Dec', 0, None, None]","[61, 1, 'Nov', 0, None, None]","[132, 1, 'Dec', 0, None, None]","[77, 1, 'Feb', 0, None, None]","[213, 1, 'Jan', 0, None, None]","[85, 1, 'Mar', 0, None, None]",2019-12-06 20:53:43
Loch Stilligary (South Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[210, 1, 'Oct', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[8, 1, 'Oct', 0, None, None]",nan,nan,"[18, 1, 'Mar', 0, None, None]","[91, 1, 'Dec', 0, None, None]","[230, 1, 'Dec', 0, None, None]",2019-12-06 20:53:43
Melbost Sands and Broad Bay (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[38, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]","[9, 1, 'Apr', 0, None, None]","[50, 1, 'Apr', 0, None, None]",nan,"[99, 1, 'Jan', 0, None, None]","[33, 1, 'Aug', 0, None, None]","[50, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Feb', 0, None, None]","[122, 1, 'Apr', 0, None, None]","[122, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[202, 1, 'Feb', 0, None, None]","[155, 1, 'Mar', 0, None, None]",nan,"[70, 1, 'Mar', 0, None, None]",nan,"[184, 1, 'Mar', 0, None, None]","[100, 1, 'Apr', 0, None, None]","[76, 1, 'Feb', 0, None, None]",nan,nan,"[51, 1, 'Nov', 0, None, None]","[40, 1, 'Dec', 0, None, None]","[64, 1, 'Jan', 0, None, None]","[394, 1, 'Feb', 0, None, None]","[197, 1, 'Sep', 0, None, None]",nan,"[4, 1, 'Apr', 0, None, None]","[86, 2, 'Feb', 0, None, None]","[137, 1, 'Jul', 0, None, None]","[99, 1, 'Feb', 0, None, None]","[61, 1, 'Dec', 0, None, None]","[194, 1, 'Nov', 0, None, None]","[162, 2, 'Jul', 0, None, None]","[184, 1, 'Nov', 0, None, None]","[130, 2, 'Sep', 0, None, None]","[128, 1, 'Nov', 0, None, None]","[108, 2, 'Dec', 0, None, None]",nan,"[117, 1, 'Feb', 0, None, None]",nan,nan,2019-12-06 20:53:43
Quarryford Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[29, 1, 'Mar', 0, None, None]","[101, 1, 'Jan', 0, None, None]","[250, 1, 'Jan', 0, None, None]","[67, 1, 'Dec', 0, None, None]","[300, 1, 'Nov', 0, None, None]","[400, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[38, 1, 'Mar', 0, None, None]","[600, 1, 'Nov', 0, None, None]","[30, 1, 'Jan', 0, None, None]","[53, 1, 'Feb', 0, None, None]","[7, 1, 'Oct', 0, None, None]",nan,"[5, 1, 'Feb', 0, None, None]","[300, 1, 'Jan', 0, None, None]","[103, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 2, '', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[14, 1, 'Feb', 0, None, None]","[57, 1, 'Oct', 0, None, None]","[107, 1, 'Nov', 0, None, None]","[142, 1, 'Sep', 0, None, None]","[115, 1, 'Oct', 0, None, None]","[101, 1, 'Oct', 1, 'unspecified sea-watch', None]","[0, 1, '', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[160, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']",nan,"[180, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']",nan,2019-12-06 20:53:43
Tundry Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Nov', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[2, 1, 'Oct', 0, None, None]",nan,nan,"[1, 1, 'Nov', 0, None, None]","[3, 1, 'Dec', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[7, 1, 'Feb', 0, None, None]","[22, 1, 'Sep', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[23, 1, 'Nov', 0, None, None]","[44, 1, 'Sep', 0, None, None]","[52, 1, 'Jan', 0, None, None]","[22, 1, 'Mar', 0, None, None]","[77, 1, 'Sep', 0, None, None]","[97, 1, 'Nov', 0, None, None]","[157, 1, 'Oct', 0, None, None]","[126, 1, 'Nov', 0, None, None]","[134, 1, 'Nov', 0, None, None]","[154, 1, 'Nov', 0, None, None]","[206, 1, 'Sep', 0, None, None]","[130, 1, 'Jan', 0, None, None]","[141, 1, 'Oct', 0, None, None]","[88, 1, 'Dec', 0, None, None]","[108, 1, 'Nov', 0, None, None]","[96, 1, 'Nov', 0, None, None]","[131, 1, 'Nov', 0, None, None]",2019-12-06 20:53:43
Catwick Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[42, 1, 'Jan', 0, None, None]","[1, 1, 'Jan', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,"[6, 1, 'Mar', 0, None, None]",nan,nan,nan,nan,"[167, 1, 'Oct', 0, None, None]","[40, 1, 'Mar', 0, None, None]","[303, 1, 'Sep', 0, None, None]","[179, 1, 'Dec', 0, None, None]","[222, 1, 'Nov', 0, None, None]",nan,"[128, 1, 'Jan', 0, None, None]","[193, 1, 'Dec', 0, None, None]","[56, 1, 'Mar', 0, None, None]","[42, 1, 'Apr', 0, None, None]","[121, 1, 'Mar', 0, None, None]","[200, 1, 'Dec', 0, None, None]","[95, 1, 'Jan', 0, None, None]","[23, 1, 'Nov', 0, None, None]","[237, 1, 'Feb', 0, None, None]","[3, 1, 'Dec', 0, None, None]",2019-12-06 20:53:43
Loch Olginey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[150, 1, 'Sep', 0, None, None]","[59, 1, 'Mar', 0, None, None]","[360, 1, 'Oct', 0, None, None]","[80, 1, 'Oct', 0, None, None]","[245, 1, 'Oct', 0, None, None]","[85, 1, 'Oct', 0, None, None]","[22, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[70, 1, 'Mar', 0, None, None]","[3, 1, 'Jan', 0, None, None]","[51, 1, 'Feb', 0, None, None]","[47, 1, 'Feb', 0, None, None]",nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[2, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[34, 1, 'Sep', 0, None, None]","[18, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[145, 1, 'Oct', 0, None, None]","[226, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1551, 1, 'Nov', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[2, 1, 'Oct', 0, None, None]",nan,nan,"[19, 1, 'Oct', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[84, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[0, 1, '', 0, None, None]","[119, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[98, 1, 'Sep', 0, None, None]","[260, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']",2019-12-06 20:53:43
"North Marsh, Flamborough",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[64, 1, 'Feb', 0, None, None]","[147, 1, 'Apr', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[78, 1, 'Jan', 0, None, None]","[95, 1, 'Feb', 0, None, None]","[104, 1, 'Dec', 0, None, None]","[93, 1, 'Dec', 0, None, None]","[137, 1, 'Oct', 0, None, None]","[130, 1, 'Jan', 0, None, None]",2019-12-06 20:53:43
Fairlop Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Mar', 0, None, None]",nan,nan,nan,nan,nan,nan,nan,nan,"[1, 2, 'Feb', 0, None, None]","[3, 1, 'Sep', 0, None, None]","[0, 1, '', 0, None, None]","[56, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[3, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,nan,"[50, 1, 'Jan', 0, None, None]","[26, 1, 'Dec', 0, None, None]","[47, 1, 'Jun', 0, None, None]","[22, 1, 'Mar', 0, None, None]","[21, 1, 'Jul', 0, None, None]","[93, 1, 'Jun', 0, None, None]","[105, 1, 'Mar', 0, None, None]","[198, 1, 'Jun', 0, None, None]","[137, 1, 'Jun', 0, None, None]",2019-12-06 20:53:43
Frampton Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[12, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[18, 1, 'Nov', 0, None, None]","[40, 1, 'Oct', 0, None, None]","[40, 1, 'Sep', 0, None, None]","[20, 1, 'Feb', 0, None, None]","[20, 1, 'Jan', 0, None, None]","[33, 1, 'Nov', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[115, 1, 'Feb', 0, None, None]","[120, 1, 'Mar', 0, None, None]","[150, 1, 'Sep', 0, None, None]",nan,"[105, 1, 'Oct', 0, None, None]","[186, 1, 'Oct', 0, None, None]","[110, 1, 'Dec', 0, None, None]","[115, 1, 'Mar', 0, None, None]","[20, 1, 'Feb', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[50, 1, 'Mar', 0, None, None]","[30, 1, 'Nov', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[75, 1, 'Mar', 0, None, None]","[104, 1, 'Mar', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[36, 1, 'Mar', 0, None, None]","[82, 1, 'Mar', 0, None, None]","[60, 1, 'Mar', 0, None, None]","[54, 1, 'Mar', 0, None, None]","[43, 1, 'Jul', 0, None, None]","[85, 1, 'Mar', 0, None, None]","[93, 1, 'Mar', 0, None, None]","[117, 1, 'Mar', 0, None, None]","[134, 1, 'Mar', 0, None, None]","[147, 1, 'Mar', 0, None, None]","[145, 1, 'Mar', 0, None, None]","[118, 1, 'Mar', 0, None, None]","[133, 1, 'May', 0, None, None]","[160, 1, 'May', 0, None, None]","[127, 1, 'Apr', 0, None, None]","[124, 1, 'Jun', 0, None, None]","[200, 1, 'May', 0, None, None]","[158, 1, 'May', 0, None, None]","[151, 1, 'Jun', 0, None, None]","[114, 1, 'Jul', 0, None, None]","[59, 1, 'Mar', 0, None, None]","[72, 1, 'Jun', 0, None, None]",2019-12-06 20:53:43
Nor Wick and Skaw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[10, 1, 'Mar', 0, None, None]","[21, 1, 'Dec', 0, None, None]","[15, 1, 'Aug', 0, None, None]","[10, 1, 'Mar', 0, None, None]","[44, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[27, 1, 'Oct', 0, None, None]","[53, 1, 'Feb', 0, None, None]","[48, 1, 'Dec', 0, None, None]","[53, 1, 'Nov', 0, None, None]","[159, 1, 'Nov', 0, None, None]","[91, 1, 'Dec', 0, None, None]","[90, 1, 'Nov', 0, None, None]","[46, 1, 'Feb', 0, None, None]","[55, 1, 'Oct', 0, None, None]","[144, 1, 'Nov', 0, None, None]","[85, 1, 'Nov', 0, None, None]",nan,"[95, 1, 'Jan', 0, None, None]","[121, 1, 'Dec', 0, None, None]",2019-12-06 20:53:43
Gartmorn Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[53, 1, 'Mar', 0, None, None]","[145, 1, 'Mar', 0, None, None]","[10, 1, 'Oct', 0, None, None]","[11, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Oct', 0, None, None]","[0, 1, '', 0, None, None]","[63, 1, 'Nov', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[37, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,"[320, 1, 'Mar', 0, None, None]","[217, 1, 'Mar', 0, None, None]","[200, 1, 'Feb', 0, None, None]","[400, 2, 'Mar', 0, None, None]","[90, 1, 'Nov', 0, None, None]","[65, 1, 'Dec', 0, None, None]","[189, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[3, 1, 'Dec', 0, None, None]","[77, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[375, 1, 'Nov', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[508, 1, 'Dec', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[180, 1, 'Dec', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[178, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[2, 1, 'Sep', 0, None, None]","[410, 1, 'Dec', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[190, 1, 'Mar', 0, None, None]","[1, 1, 'Jan', 0, None, None]","[410, 1, 'Feb', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[24, 1, 'Dec', 1, 'unspecified sea-watch', None]","[390, 1, 'Dec', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[2, 1, 'Oct', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[48, 1, 'Oct', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[24, 1, 'Nov', 1, 'Icelandic-breeding Goose Census', 'Wildfowl and Wetlands Trust']","[85, 1, 'Mar', 0, None, None]",2019-12-06 20:53:43
Altofts Ings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]",nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Sep', 0, None, None]","[14, 1, 'Mar', 0, None, None]","[38, 1, 'Feb', 0, None, None]","[202, 1, 'Feb', 0, None, None]","[74, 1, 'Feb', 0, None, None]","[130, 1, 'Dec', 0, None, None]","[123, 1, 'Feb', 0, None, None]",nan,nan,2019-12-06 20:53:43
Loch Quien (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[800, 1, 'Dec', 0, None, None]",nan,nan,nan,"[1400, 1, 'Jan', 0, None, None]","[1000, 1, 'Jan', 0, None, None]","[400, 1, 'Jan', 0, None, None]","[1000, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[650, 1, 'Feb', 0, None, None]","[500, 1, 'Mar', 0, None, None]","[600, 1, 'Jan', 0, None, None]","[500, 1, 'Dec', 0, None, None]","[450, 1, 'Nov', 0, None, None]","[400, 1, 'Dec', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[500, 1, 'Jan', 0, None, None]","[28, 1, 'Dec', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[300, 1, 'Feb', 0, None, None]","[1, 1, 'Sep', 0, None, None]","[6, 1, 'Oct', 0, None, None]","[450, 1, 'Nov', 0, None, None]","[43, 1, 'Nov', 0, None, None]","[500, 1, 'Nov', 0, None, None]","[500, 1, 'Nov', 0, None, None]","[600, 1, 'Nov', 0, None, None]","[255, 1, 'Dec', 0, None, None]","[2, 1, 'Oct', 1, 'Supplementary visit under the  WeBS Core Count Survey', 'WeBS']","[6, 1, 'Mar', 0, None, None]","[30, 1, 'Feb', 0, None, None]","[10, 1, 'Mar', 0, None, None]","[100, 1, 'Oct', 0, None, None]","[400, 1, 'Feb', 0, None, None]",2019-12-06 20:53:43
Pevensey Levels,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]",nan,nan,nan,"[0, 1, '', 0, None, None]",nan,"[0, 1, '', 0, None, None]","[28, 1, 'Jan', 0, None, None]","[14, 1, 'Jan', 0, None, None]",nan,nan,"[25, 1, 'Jan', 0, None, None]","[28, 1, 'Dec', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]",nan,nan,"[0, 1, '', 0, None, None]","[1, 1, 'Nov', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[4, 1, 'Dec', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[1, 1, 'Apr', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[0, 2, '', 0, None, None]","[24, 1, 'Dec', 0, None, None]","[12, 1, 'Feb', 0, None, None]","[0, 1, '', 0, None, None]","[2, 2, 'Apr', 0, None, None]","[8, 2, 'Mar', 0, None, None]","[6, 1, 'Mar', 0, None, None]","[11, 2, 'Apr', 0, None, None]","[8, 2, 'Apr', 0, None, None]","[40, 2, 'Nov', 0, None, None]","[40, 1, 'Jan', 0, None, None]","[16, 1, 'Dec', 0, None, None]","[50, 1, 'Nov', 0, None, None]","[94, 2, 'Jan', 0, None, None]","[89, 1, 'Sep', 0, None, None]","[95, 1, 'Jan', 0, None, None]","[151, 1, 'Nov', 0, None, None]","[118, 1, 'Aug', 0, None, None]",2019-12-06 20:53:43
Carsington Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"[0, 1, '', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Jan', 0, None, None]","[2, 1, 'Nov', 0, None, None]","[9, 1, 'Jun', 0, None, None]","[1, 1, 'Jun', 0, None, None]","[35, 1, 'Oct', 0, None, None]","[1, 1, 'Aug', 0, None, None]","[4, 1, 'Mar', 0, None, None]",nan,"[1, 1, 'Oct', 0, None, None]","[2, 1, 'Jun', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[0, 1, '', 0, None, None]","[2, 1, 'Sep', 0, None, None]","[8, 1, 'Jul', 0, None, None]","[2, 1, 'Mar', 0, None, None]","[1, 1, 'Mar', 0, None, None]","[2, 1, 'Apr', 0, None, None]","[2, 1, 'Jul', 0, None, None]","[220, 1, 'Oct', 0, None, None]","[7, 1, 'Jun', 0, None, None]","[4, 1, 'Jun', 0, None, None]","[11, 1, 'Jun', 0, None, None]","[32, 1, 'Oct', 0, None, None]","[154, 1, 'Oct', 0, None, None]","[340, 1, 'Oct', 0, None, None]",2019-12-06 20:53:43
